policy,epoch,loss_before,loss_after,accuracy_after,selected_primitives,programs,pair_programs,group_programs,utility_evaluations,predicted_utility,realized_utility
E2-structural-groups,2765,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2766,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2767,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2768,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2769,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2770,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2771,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2772,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2773,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2774,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2775,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2776,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2777,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2778,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2779,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2780,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2781,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2782,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2783,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2784,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2785,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2786,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2787,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2788,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2789,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2790,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2791,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2792,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2793,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2794,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2795,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2796,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2797,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2798,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2799,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2800,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2801,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2802,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2803,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2804,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2805,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2806,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2807,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2808,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2809,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2810,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2811,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2812,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2813,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2814,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2815,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2816,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2817,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2818,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2819,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2820,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2821,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2822,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2823,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2824,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2825,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2826,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2827,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2828,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2829,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2830,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2831,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2832,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2833,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2834,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2835,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2836,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2837,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2838,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2839,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2840,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2841,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2842,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2843,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2844,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2845,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2846,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2847,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2848,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2849,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2850,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2851,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2852,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2853,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2854,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2855,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2856,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2857,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2858,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2859,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2860,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2861,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2862,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2863,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2864,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2865,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2866,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2867,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2868,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2869,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2870,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2871,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2872,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2873,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2874,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2875,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2876,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2877,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2878,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2879,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2880,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2881,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2882,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2883,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2884,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2885,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2886,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2887,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2888,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2889,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2890,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2891,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2892,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2893,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2894,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2895,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2896,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2897,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2898,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2899,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2900,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2901,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2902,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2903,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2904,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2905,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2906,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2907,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2908,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2909,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2910,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2911,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2912,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2913,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2914,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2915,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2916,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2917,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2918,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2919,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2920,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2921,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2922,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2923,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2924,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2925,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2926,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2927,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2928,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2929,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2930,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2931,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2932,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2933,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2934,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2935,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2936,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2937,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2938,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2939,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2940,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2941,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2942,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2943,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2944,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2945,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2946,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2947,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2948,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2949,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2950,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2951,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2952,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2953,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2954,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2955,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2956,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2957,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2958,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2959,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2960,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2961,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2962,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2963,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2964,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2965,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2966,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2967,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2968,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2969,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2970,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2971,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2972,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2973,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2974,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2975,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2976,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2977,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2978,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2979,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2980,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2981,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2982,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2983,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2984,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2985,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2986,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2987,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2988,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2989,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2990,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2991,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2992,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2993,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2994,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2995,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2996,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2997,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2998,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E2-structural-groups,2999,0.01338625,0.01338625,1.00000000,0,0,0,0,2374,0.00000000,0.00000000
E3-randomized-groups,0,0.70533133,0.68536818,0.75000000,17,7,0,7,27005,0.01996315,0.01996315
E3-randomized-groups,1,0.68536818,0.67336273,0.75000000,17,7,0,7,27005,0.01200545,0.01200545
E3-randomized-groups,2,0.67336273,0.66407561,0.75000000,17,7,0,7,27005,0.00928712,0.00928712
E3-randomized-groups,3,0.66407561,0.65560681,0.50000000,17,7,0,7,27005,0.00846881,0.00846881
E3-randomized-groups,4,0.65560681,0.65033937,0.50000000,17,7,0,7,27005,0.00526744,0.00526744
E3-randomized-groups,5,0.65033937,0.64344823,0.50000000,17,7,0,7,27005,0.00689113,0.00689113
E3-randomized-groups,6,0.64344823,0.63872135,0.50000000,17,7,0,7,27005,0.00472689,0.00472689
E3-randomized-groups,7,0.63872135,0.63360864,0.50000000,17,7,0,7,27005,0.00511271,0.00511271
E3-randomized-groups,8,0.63360864,0.62624061,0.75000000,17,7,0,7,32329,0.00736803,0.00736803
E3-randomized-groups,9,0.62624061,0.62018442,0.75000000,16,6,0,6,27005,0.00605619,0.00605619
E3-randomized-groups,10,0.62018442,0.60923594,0.75000000,17,7,0,7,27005,0.01094848,0.01094848
E3-randomized-groups,11,0.60923594,0.59272873,0.75000000,17,17,0,17,80795,0.01650721,0.01650721
E3-randomized-groups,12,0.59272873,0.58202857,0.75000000,17,9,0,9,37763,0.01070017,0.01070017
E3-randomized-groups,13,0.58202857,0.56770772,0.75000000,17,17,0,17,80795,0.01432085,0.01432085
E3-randomized-groups,14,0.56770772,0.55711740,0.75000000,17,9,0,9,37763,0.01059031,0.01059031
E3-randomized-groups,15,0.55711740,0.54515362,0.75000000,17,13,0,13,59279,0.01196378,0.01196378
E3-randomized-groups,16,0.54515362,0.53476548,0.75000000,17,13,0,13,64603,0.01038814,0.01038814
E3-randomized-groups,17,0.53476548,0.52932203,0.75000000,17,7,0,7,37653,0.00544345,0.00544345
E3-randomized-groups,18,0.52932203,0.52407616,0.75000000,17,7,0,7,32329,0.00524586,0.00524586
E3-randomized-groups,19,0.52407616,0.51902056,0.75000000,17,7,0,7,27005,0.00505561,0.00505561
E3-randomized-groups,20,0.51902056,0.51529408,0.75000000,15,5,0,5,26950,0.00372648,0.00372648
E3-randomized-groups,21,0.51529408,0.51028883,0.75000000,17,7,0,7,27005,0.00500524,0.00500524
E3-randomized-groups,22,0.51028883,0.50157219,0.75000000,17,7,0,7,27005,0.00871664,0.00871664
E3-randomized-groups,23,0.50157219,0.48754466,0.75000000,17,7,0,7,27005,0.01402754,0.01402754
E3-randomized-groups,24,0.48754466,0.48270792,0.75000000,17,7,0,7,27005,0.00483674,0.00483674
E3-randomized-groups,25,0.48270792,0.47731462,0.75000000,17,7,0,7,27005,0.00539330,0.00539330
E3-randomized-groups,26,0.47731462,0.47218013,0.75000000,17,7,0,7,27005,0.00513449,0.00513449
