cell_id,dataset_id,initialization_id,arm,step,train_loss,final_loss,final_accuracy,population_loss,population_accuracy,operational_loss,operational_gap,verifier_size,support_size,panel_id
21,4,1,sentinel_k4_cyclic,4200,0.764278829,0.783639371,0.625000000,0.841360211,0.607177734,0.822035551,0.038396180,128,512,1
21,4,1,sentinel_k16_cyclic,0,1.111835003,1.121049523,0.302083343,1.105400085,0.351074219,1.077505350,-0.043544173,128,2048,0
21,4,1,sentinel_k16_cyclic,600,0.952868760,0.937289715,0.562500000,0.952995777,0.504394531,0.949729919,0.012440205,128,2048,5
21,4,1,sentinel_k16_cyclic,2400,0.795461357,0.811188757,0.562500000,0.840018213,0.590087891,0.813180387,0.001991630,128,2048,7
21,4,1,sentinel_k16_cyclic,4200,0.694070518,0.774950922,0.656250000,0.778750598,0.625488281,0.781691790,0.006740868,128,2048,9
21,4,1,sentinel_k16_blocked,0,1.111835003,1.121049523,0.302083343,1.105400085,0.351074219,1.077505350,-0.043544173,128,2048,0
21,4,1,sentinel_k16_blocked,600,0.954786360,0.964341819,0.583333313,0.968035996,0.507324219,0.890276432,-0.074065387,128,2048,2
21,4,1,sentinel_k16_blocked,2400,0.762310982,0.850330353,0.666666687,0.963017762,0.548095703,0.944165289,0.093834937,128,2048,9
21,4,1,sentinel_k16_blocked,4200,0.782881558,0.848216832,0.739583313,0.908033967,0.671386719,0.385744512,-0.462472320,128,2048,15
21,4,1,sentinel_k16_pooled,0,1.111835003,1.121049523,0.302083343,1.105400085,0.351074219,1.104126334,-0.016923189,2048,2048,0
21,4,1,sentinel_k16_pooled,600,0.915014923,0.872758210,0.614583313,0.877672672,0.561523438,0.858153403,-0.014604807,2048,2048,0
21,4,1,sentinel_k16_pooled,2400,0.513355494,0.565043867,0.739583313,0.586814344,0.748291016,0.470564783,-0.094479084,2048,2048,0
21,4,1,sentinel_k16_pooled,4200,0.513248146,0.549926758,0.718750000,0.594012976,0.750488281,0.454299599,-0.095627159,2048,2048,0
21,4,1,sentinel_k64_cyclic,0,1.111835003,1.121049523,0.302083343,1.105400085,0.351074219,1.077505350,-0.043544173,128,8192,0
21,4,1,sentinel_k64_cyclic,600,0.970581055,0.948540509,0.572916687,0.970233142,0.490234375,0.952755213,0.004214704,128,8192,21
21,4,1,sentinel_k64_cyclic,2400,0.787541866,0.810215414,0.645833313,0.835565984,0.578369141,0.855240941,0.045025527,128,8192,23
21,4,1,sentinel_k64_cyclic,4200,0.650622308,0.765600264,0.625000000,0.760772288,0.633544922,0.637583256,-0.128017008,128,8192,25
21,4,1,sentinel_fresh,0,1.111835003,1.121049523,0.302083343,1.105400085,0.351074219,1.077505350,-0.043544173,128,128,0
21,4,1,sentinel_fresh,600,0.954382122,0.935411274,0.614583313,0.966808915,0.485839844,0.975446343,0.040035069,128,19200,149
21,4,1,sentinel_fresh,2400,0.776292145,0.767473698,0.635416687,0.834500849,0.596923828,0.795050621,0.027576923,128,76800,599
21,4,1,sentinel_fresh,4200,0.608565927,0.738053799,0.718750000,0.717561960,0.684570312,0.770601034,0.032547235,128,134400,1049
22,4,2,sentinel_k1,0,1.109596133,1.097208142,0.281250000,1.102973104,0.300537109,1.104856014,0.007647872,128,128,0
22,4,2,sentinel_k1,600,1.001534462,1.123613715,0.406250000,1.047624707,0.473388672,0.778470635,-0.345143080,128,128,0
22,4,2,sentinel_k1,2400,1.179458618,1.839793205,0.604166687,1.720301867,0.578125000,0.208584547,-1.631208658,128,128,0
22,4,2,sentinel_k1,4200,2.264276505,3.363534927,0.552083313,3.027858734,0.574462891,0.033761594,-3.329773426,128,128,0
22,4,2,sentinel_k4_cyclic,0,1.109596133,1.097208142,0.281250000,1.102973104,0.300537109,1.104856014,0.007647872,128,512,0
22,4,2,sentinel_k4_cyclic,600,0.979943275,0.946998298,0.489583343,0.965121865,0.517333984,0.958114982,0.011116683,128,512,1
22,4,2,sentinel_k4_cyclic,2400,0.773543537,0.904727697,0.583333313,0.867681205,0.587402344,0.642268598,-0.262459099,128,512,3
22,4,2,sentinel_k4_cyclic,4200,0.614654601,0.842486382,0.625000000,0.780544221,0.650146484,0.645878851,-0.196607530,128,512,1
22,4,2,sentinel_k16_cyclic,0,1.109596133,1.097208142,0.281250000,1.102973104,0.300537109,1.104856014,0.007647872,128,2048,0
22,4,2,sentinel_k16_cyclic,600,0.945033312,0.960943460,0.500000000,0.975625515,0.516357422,0.947039604,-0.013903856,128,2048,5
22,4,2,sentinel_k16_cyclic,2400,0.520684898,0.722690582,0.687500000,0.725995779,0.688476562,0.709945917,-0.012744665,128,2048,7
22,4,2,sentinel_k16_cyclic,4200,0.432881802,0.611835897,0.739583313,0.618097961,0.736816406,0.604123473,-0.007712424,128,2048,9
22,4,2,sentinel_k16_blocked,0,1.109596133,1.097208142,0.281250000,1.102973104,0.300537109,1.104856014,0.007647872,128,2048,0
22,4,2,sentinel_k16_blocked,600,0.953944862,0.939303935,0.510416687,0.975312412,0.485351562,0.901482105,-0.037821829,128,2048,2
22,4,2,sentinel_k16_blocked,2400,0.717209578,0.872328579,0.562500000,0.882801890,0.572265625,0.952492416,0.080163836,128,2048,9
22,4,2,sentinel_k16_blocked,4200,0.559225440,0.863789558,0.656250000,0.892013967,0.660156250,0.557280779,-0.306508780,128,2048,15
22,4,2,sentinel_k16_pooled,0,1.109596133,1.097208142,0.281250000,1.102973104,0.300537109,1.105262518,0.008054376,2048,2048,0
22,4,2,sentinel_k16_pooled,600,0.879728079,0.852264345,0.562500000,0.884546518,0.540283203,0.853682756,0.001418412,2048,2048,0
22,4,2,sentinel_k16_pooled,2400,0.496873289,0.646391571,0.687500000,0.591300786,0.750732422,0.497065753,-0.149325818,2048,2048,0
22,4,2,sentinel_k16_pooled,4200,0.467080951,0.655401886,0.718750000,0.560210586,0.770263672,0.442860484,-0.212541401,2048,2048,0
22,4,2,sentinel_k64_cyclic,0,1.109596133,1.097208142,0.281250000,1.102973104,0.300537109,1.104856014,0.007647872,128,8192,0
22,4,2,sentinel_k64_cyclic,600,0.985961735,0.970724881,0.552083313,0.990098834,0.507568359,1.058316350,0.087591469,128,8192,21
22,4,2,sentinel_k64_cyclic,2400,0.753106654,0.830596507,0.625000000,0.829021275,0.607421875,0.902810812,0.072214305,128,8192,23
22,4,2,sentinel_k64_cyclic,4200,0.536330104,0.705465257,0.697916687,0.710030913,0.691162109,0.635293245,-0.070172012,128,8192,25
22,4,2,sentinel_fresh,0,1.109596133,1.097208142,0.281250000,1.102973104,0.300537109,1.104856014,0.007647872,128,128,0
22,4,2,sentinel_fresh,600,0.969502151,0.965245545,0.572916687,0.997132659,0.523193359,1.020849943,0.055604398,128,19200,149
22,4,2,sentinel_fresh,2400,0.720195055,0.817790329,0.625000000,0.823801100,0.588378906,0.808217287,-0.009573042,128,76800,599
22,4,2,sentinel_fresh,4200,0.543515384,0.717917383,0.687500000,0.697842002,0.701904297,0.753787816,0.035870433,128,134400,1049
23,4,3,sentinel_k1,0,1.102842927,1.105684638,0.312500000,1.100925326,0.354492188,1.103289127,-0.002395511,128,128,0
23,4,3,sentinel_k1,600,0.958854973,0.926247060,0.510416687,0.980316341,0.504394531,0.835886061,-0.090360999,128,128,0
23,4,3,sentinel_k1,2400,1.312487006,1.468911290,0.666666687,1.571022868,0.634521484,0.096732460,-1.372178793,128,128,0
23,4,3,sentinel_k1,4200,2.606312275,2.718524694,0.666666687,2.905798435,0.624755859,0.011258524,-2.707266092,128,128,0
23,4,3,sentinel_k4_cyclic,0,1.102842927,1.105684638,0.312500000,1.100925326,0.354492188,1.103289127,-0.002395511,128,512,0
23,4,3,sentinel_k4_cyclic,600,1.016333699,1.023968220,0.479166657,1.042590141,0.470947266,1.029706717,0.005738497,128,512,1
23,4,3,sentinel_k4_cyclic,2400,0.773851931,0.900902808,0.520833313,0.842525125,0.576416016,0.770961881,-0.129940927,128,512,3
23,4,3,sentinel_k4_cyclic,4200,0.707965374,0.858192682,0.572916687,0.832358062,0.600341797,0.730546832,-0.127645850,128,512,1
23,4,3,sentinel_k16_cyclic,0,1.102842927,1.105684638,0.312500000,1.100925326,0.354492188,1.103289127,-0.002395511,128,2048,0
23,4,3,sentinel_k16_cyclic,600,0.983485043,0.985919476,0.541666687,0.993223429,0.511718750,0.962871850,-0.023047626,128,2048,5
23,4,3,sentinel_k16_cyclic,2400,0.789558411,0.853258193,0.604166687,0.861651957,0.535156250,0.798032403,-0.055225790,128,2048,7
23,4,3,sentinel_k16_cyclic,4200,0.735415459,0.769357443,0.604166687,0.837421238,0.562011719,0.719507992,-0.049849451,128,2048,9
23,4,3,sentinel_k16_blocked,0,1.102842927,1.105684638,0.312500000,1.100925326,0.354492188,1.103289127,-0.002395511,128,2048,0
23,4,3,sentinel_k16_blocked,600,0.951092482,0.969469786,0.479166657,0.995053530,0.473876953,0.991011679,0.021541893,128,2048,2
23,4,3,sentinel_k16_blocked,2400,0.915739834,0.831561089,0.572916687,0.920123219,0.528076172,0.936143339,0.104582250,128,2048,9
23,4,3,sentinel_k16_blocked,4200,0.773343980,0.891841412,0.531250000,0.879338264,0.604736328,0.587734580,-0.304106832,128,2048,15
23,4,3,sentinel_k16_pooled,0,1.102842927,1.105684638,0.312500000,1.100925326,0.354492188,1.103332400,-0.002352238,2048,2048,0
23,4,3,sentinel_k16_pooled,600,0.907038510,0.878667295,0.572916687,0.907540083,0.521484375,0.885062277,0.006394982,2048,2048,0
23,4,3,sentinel_k16_pooled,2400,0.614416718,0.703549623,0.718750000,0.684010327,0.709716797,0.567639589,-0.135910034,2048,2048,0
23,4,3,sentinel_k16_pooled,4200,0.625227869,0.837201118,0.697916687,0.696938038,0.717285156,0.536856115,-0.300345004,2048,2048,0
23,4,3,sentinel_k64_cyclic,0,1.102842927,1.105684638,0.312500000,1.100925326,0.354492188,1.103289127,-0.002395511,128,8192,0
23,4,3,sentinel_k64_cyclic,600,1.005967140,0.996657610,0.510416687,1.008773327,0.498046875,1.000798225,0.004140615,128,8192,21
23,4,3,sentinel_k64_cyclic,2400,0.784300745,0.871511281,0.458333343,0.871523976,0.538574219,0.772888064,-0.098623216,128,8192,23
23,4,3,sentinel_k64_cyclic,4200,0.679911375,0.802290440,0.572916687,0.826612532,0.551513672,0.735161424,-0.067129016,128,8192,25
23,4,3,sentinel_fresh,0,1.102842927,1.105684638,0.312500000,1.100925326,0.354492188,1.103289127,-0.002395511,128,128,0
23,4,3,sentinel_fresh,600,0.991805971,0.994330168,0.447916657,0.997260988,0.476318359,0.975514710,-0.018815458,128,19200,149
23,4,3,sentinel_fresh,2400,0.781658471,0.805211723,0.541666687,0.865323246,0.528564453,0.821304798,0.016093075,128,76800,599
23,4,3,sentinel_fresh,4200,0.664484084,0.765719652,0.645833313,0.821396112,0.589111328,0.831380546,0.065660894,128,134400,1049
24,4,4,sentinel_k1,0,1.093313813,1.101227999,0.291666657,1.098343968,0.329589844,1.098175883,-0.003052115,128,128,0
24,4,4,sentinel_k1,600,0.984405041,0.973071337,0.552083313,1.037918329,0.472412109,0.759842634,-0.213228703,128,128,0
24,4,4,sentinel_k1,2400,1.876103044,3.229952574,0.541666687,2.560027599,0.600830078,0.041429598,-3.188523054,128,128,0
24,4,4,sentinel_k1,4200,3.716659546,5.533452988,0.552083313,4.548737526,0.604492188,0.000932495,-5.532520294,128,128,0
24,4,4,sentinel_k4_cyclic,0,1.093313813,1.101227999,0.291666657,1.098343968,0.329589844,1.098175883,-0.003052115,128,512,0
24,4,4,sentinel_k4_cyclic,600,0.944968641,1.023057580,0.500000000,1.056996942,0.468994141,1.009581327,-0.013476253,128,512,1
24,4,4,sentinel_k4_cyclic,2400,0.769119680,0.836610734,0.656250000,0.935185909,0.555419922,0.735195816,-0.101414919,128,512,3
24,4,4,sentinel_k4_cyclic,4200,0.520541131,0.746501982,0.677083313,0.820929468,0.658203125,0.728197813,-0.018304169,128,512,1
24,4,4,sentinel_k16_cyclic,0,1.093313813,1.101227999,0.291666657,1.098343968,0.329589844,1.098175883,-0.003052115,128,2048,0
24,4,4,sentinel_k16_cyclic,600,0.978247643,1.007845163,0.458333343,1.035562396,0.480224609,0.980755150,-0.027090013,128,2048,5
24,4,4,sentinel_k16_cyclic,2400,0.787398040,0.767910540,0.708333313,0.912624657,0.563720703,0.872236550,0.104326010,128,2048,7
24,4,4,sentinel_k16_cyclic,4200,0.578516722,0.712715924,0.677083313,0.746551394,0.659179688,0.765800059,0.053084135,128,2048,9
24,4,4,sentinel_k16_blocked,0,1.093313813,1.101227999,0.291666657,1.098343968,0.329589844,1.098175883,-0.003052115,128,2048,0
24,4,4,sentinel_k16_blocked,600,0.929745018,0.939703882,0.625000000,0.990256190,0.500488281,0.913588643,-0.026115239,128,2048,2
24,4,4,sentinel_k16_blocked,2400,0.610481858,0.648018539,0.697916687,0.773045480,0.672363281,0.857190490,0.209171951,128,2048,9
24,4,4,sentinel_k16_blocked,4200,0.835287273,0.661343396,0.697916687,0.764591694,0.716796875,0.211791486,-0.449551910,128,2048,15
24,4,4,sentinel_k16_pooled,0,1.093313813,1.101227999,0.291666657,1.098343968,0.329589844,1.097868800,-0.003359199,2048,2048,0
24,4,4,sentinel_k16_pooled,600,0.805105269,0.802019835,0.687500000,0.891582072,0.561279297,0.868170917,0.066151083,2048,2048,0
24,4,4,sentinel_k16_pooled,2400,0.497982025,0.631297529,0.739583313,0.606153727,0.742675781,0.516059995,-0.115237534,2048,2048,0
24,4,4,sentinel_k16_pooled,4200,0.378727168,0.437175274,0.802083313,0.476774365,0.795654297,0.383362174,-0.053813100,2048,2048,0
24,4,4,sentinel_k64_cyclic,0,1.093313813,1.101227999,0.291666657,1.098343968,0.329589844,1.098175883,-0.003052115,128,8192,0
24,4,4,sentinel_k64_cyclic,600,0.990653098,1.005905986,0.510416687,1.026062727,0.467529297,1.055620551,0.049714565,128,8192,21
24,4,4,sentinel_k64_cyclic,2400,0.791827500,0.843481958,0.593750000,0.859200418,0.595947266,0.876391113,0.032909155,128,8192,23
24,4,4,sentinel_k64_cyclic,4200,0.591998219,0.778878927,0.666666687,0.777032673,0.628417969,0.800662935,0.021784008,128,8192,25
24,4,4,sentinel_fresh,0,1.093313813,1.101227999,0.291666657,1.098343968,0.329589844,1.098175883,-0.003052115,128,128,0
24,4,4,sentinel_fresh,600,0.996375620,0.977845848,0.468750000,1.010393620,0.481933594,1.018243790,0.040397942,128,19200,149
24,4,4,sentinel_fresh,2400,0.731389225,0.793671548,0.656250000,0.842768967,0.590087891,0.831743419,0.038071871,128,76800,599
24,4,4,sentinel_fresh,4200,0.539292276,0.741228521,0.739583313,0.762694776,0.635498047,0.721056223,-0.020172298,128,134400,1049
