fit_id,operator_id,arm,adapter_seed,graph_realization,control_seed,teacher_seed,learner_seed,status,heldout_bce,heldout_accuracy,final_train_loss
"random-a1101-g3104-cx-t6101-l7102","random-a1101-g3104-cx","random",1101,3104,,6101,7102,"complete",0.2253448525810842,0.908935546875,0.07942012554297914
"random-a1101-g3104-cx-t6101-l7103","random-a1101-g3104-cx","random",1101,3104,,6101,7103,"complete",0.23627233888692475,0.913818359375,0.07608287774283312
"random-a1101-g3104-cx-t6101-l7104","random-a1101-g3104-cx","random",1101,3104,,6101,7104,"complete",0.23760140262738877,0.916259765625,0.07553839094035487
"random-a1101-g3104-cx-t6102-l7101","random-a1101-g3104-cx","random",1101,3104,,6102,7101,"complete",0.2277751805813323,0.912841796875,0.08123725571617212
"random-a1101-g3104-cx-t6102-l7102","random-a1101-g3104-cx","random",1101,3104,,6102,7102,"complete",0.2265885545077908,0.90869140625,0.08459931501346693
"random-a1101-g3104-cx-t6102-l7103","random-a1101-g3104-cx","random",1101,3104,,6102,7103,"complete",0.22779648764159177,0.91015625,0.08003567072676625
"random-a1101-g3104-cx-t6102-l7104","random-a1101-g3104-cx","random",1101,3104,,6102,7104,"complete",0.2263358833825679,0.912353515625,0.08103617650478451
"random-a1101-g3104-cx-t6103-l7101","random-a1101-g3104-cx","random",1101,3104,,6103,7101,"complete",0.26310823677894196,0.898193359375,0.0877792483047462
"random-a1101-g3104-cx-t6103-l7102","random-a1101-g3104-cx","random",1101,3104,,6103,7102,"complete",0.2663444998012938,0.89453125,0.08633779862011128
"random-a1101-g3104-cx-t6103-l7103","random-a1101-g3104-cx","random",1101,3104,,6103,7103,"complete",0.26559852718943666,0.90234375,0.09116011276407542
"random-a1101-g3104-cx-t6103-l7104","random-a1101-g3104-cx","random",1101,3104,,6103,7104,"complete",0.265059820121223,0.8974609375,0.08770910886106816
"random-a1101-g3104-cx-t6104-l7101","random-a1101-g3104-cx","random",1101,3104,,6104,7101,"complete",0.26352813527509583,0.896484375,0.09299183640179454
"random-a1101-g3104-cx-t6104-l7102","random-a1101-g3104-cx","random",1101,3104,,6104,7102,"complete",0.26986796427489207,0.8955078125,0.090361033411264
"random-a1101-g3104-cx-t6104-l7103","random-a1101-g3104-cx","random",1101,3104,,6104,7103,"complete",0.26696293913764885,0.895263671875,0.09402734040541388
"random-a1101-g3104-cx-t6104-l7104","random-a1101-g3104-cx","random",1101,3104,,6104,7104,"complete",0.2693612476626384,0.898681640625,0.08653148030300849
"random-a1102-g3104-cx-t6101-l7101","random-a1102-g3104-cx","random",1102,3104,,6101,7101,"complete",0.23999541712396455,0.910888671875,0.07437991196031525
"random-a1102-g3104-cx-t6101-l7102","random-a1102-g3104-cx","random",1102,3104,,6101,7102,"complete",0.22534942850872391,0.908935546875,0.07941709526884273
"random-a1102-g3104-cx-t6101-l7103","random-a1102-g3104-cx","random",1102,3104,,6101,7103,"complete",0.23626981011563436,0.913818359375,0.07608204259648052
"random-a1102-g3104-cx-t6101-l7104","random-a1102-g3104-cx","random",1102,3104,,6101,7104,"complete",0.2375995449701086,0.91650390625,0.07553808306404176
"random-a1102-g3104-cx-t6102-l7101","random-a1102-g3104-cx","random",1102,3104,,6102,7101,"complete",0.22776197167403325,0.912109375,0.08124216279939776
"random-a1102-g3104-cx-t6102-l7102","random-a1102-g3104-cx","random",1102,3104,,6102,7102,"complete",0.2265913880032714,0.90869140625,0.08459868168173097
"random-a1102-g3104-cx-t6102-l7103","random-a1102-g3104-cx","random",1102,3104,,6102,7103,"complete",0.22778236238130464,0.91015625,0.0800376057356029
"random-a1102-g3104-cx-t6102-l7104","random-a1102-g3104-cx","random",1102,3104,,6102,7104,"complete",0.22633632605696827,0.912353515625,0.08103706851054679
"random-a1102-g3104-cx-t6103-l7101","random-a1102-g3104-cx","random",1102,3104,,6103,7101,"complete",0.2631017764300928,0.89794921875,0.08778154135380732
"random-a1102-g3104-cx-t6103-l7102","random-a1102-g3104-cx","random",1102,3104,,6103,7102,"complete",0.26635276697773147,0.89453125,0.08633961224508001
"random-a1102-g3104-cx-t6103-l7103","random-a1102-g3104-cx","random",1102,3104,,6103,7103,"complete",0.2656016591846256,0.90234375,0.09115890727389309
"random-a1102-g3104-cx-t6103-l7104","random-a1102-g3104-cx","random",1102,3104,,6103,7104,"complete",0.2650597423304027,0.8974609375,0.08770633197294259
"random-a1102-g3104-cx-t6104-l7101","random-a1102-g3104-cx","random",1102,3104,,6104,7101,"complete",0.2635379418647638,0.896484375,0.0929903880165319
"random-a1102-g3104-cx-t6104-l7102","random-a1102-g3104-cx","random",1102,3104,,6104,7102,"complete",0.2698763124206956,0.8955078125,0.09036142720694458
"random-a1102-g3104-cx-t6104-l7103","random-a1102-g3104-cx","random",1102,3104,,6104,7103,"complete",0.26697010197811133,0.895263671875,0.09402243614694251
"random-a1102-g3104-cx-t6104-l7104","random-a1102-g3104-cx","random",1102,3104,,6104,7104,"complete",0.2693001406182208,0.8984375,0.08654780750127052
"random-a1103-g3104-cx-t6101-l7101","random-a1103-g3104-cx","random",1103,3104,,6101,7101,"complete",0.2399960323193565,0.910888671875,0.07438434008006559
"random-a1103-g3104-cx-t6101-l7102","random-a1103-g3104-cx","random",1103,3104,,6101,7102,"complete",0.2253515570376281,0.908935546875,0.07941613638006363
"random-a1103-g3104-cx-t6101-l7103","random-a1103-g3104-cx","random",1103,3104,,6101,7103,"complete",0.236273812889145,0.913818359375,0.0760814614507018
"random-a1103-g3104-cx-t6101-l7104","random-a1103-g3104-cx","random",1103,3104,,6101,7104,"complete",0.23760330624218937,0.916259765625,0.07553804275342418
"random-a1103-g3104-cx-t6102-l7101","random-a1103-g3104-cx","random",1103,3104,,6102,7101,"complete",0.2277638753104227,0.91259765625,0.08123694431377197
"random-a1103-g3104-cx-t6102-l7102","random-a1103-g3104-cx","random",1103,3104,,6102,7102,"complete",0.2265917013899766,0.90869140625,0.08459512459512222
"random-a1103-g3104-cx-t6102-l7103","random-a1103-g3104-cx","random",1103,3104,,6102,7103,"complete",0.2277913689230651,0.909912109375,0.08003699258114402
"random-a1103-g3104-cx-t6102-l7104","random-a1103-g3104-cx","random",1103,3104,,6102,7104,"complete",0.22634078018241355,0.912353515625,0.08103820821271354
"random-a1103-g3104-cx-t6103-l7101","random-a1103-g3104-cx","random",1103,3104,,6103,7101,"complete",0.2631046907247999,0.898193359375,0.08777955245671404
"random-a1103-g3104-cx-t6103-l7102","random-a1103-g3104-cx","random",1103,3104,,6103,7102,"complete",0.26633635225692864,0.89453125,0.08633468796821352
"random-a1103-g3104-cx-t6103-l7103","random-a1103-g3104-cx","random",1103,3104,,6103,7103,"complete",0.26559858861396596,0.90234375,0.09116040247958912
"random-a1103-g3104-cx-t6103-l7104","random-a1103-g3104-cx","random",1103,3104,,6103,7104,"complete",0.2650610948628242,0.8974609375,0.0877020456194179
"random-a1103-g3104-cx-t6104-l7101","random-a1103-g3104-cx","random",1103,3104,,6104,7101,"complete",0.26353148475212007,0.896484375,0.09299199810899232
"random-a1103-g3104-cx-t6104-l7102","random-a1103-g3104-cx","random",1103,3104,,6104,7102,"complete",0.2698678746163903,0.8955078125,0.09036080224716309
"random-a1103-g3104-cx-t6104-l7103","random-a1103-g3104-cx","random",1103,3104,,6104,7103,"complete",0.2669657174066143,0.895263671875,0.09402671185174244
"random-a1103-g3104-cx-t6104-l7104","random-a1103-g3104-cx","random",1103,3104,,6104,7104,"complete",0.26933107096644876,0.898681640625,0.0865617589076806
"random-a1104-g3104-cx-t6101-l7101","random-a1104-g3104-cx","random",1104,3104,,6101,7101,"complete",0.2399964655897673,0.910888671875,0.07438428896715264
"random-a1104-g3104-cx-t6101-l7102","random-a1104-g3104-cx","random",1104,3104,,6101,7102,"complete",0.22535299827634575,0.908935546875,0.07941650163548661
"random-a1104-g3104-cx-t6101-l7103","random-a1104-g3104-cx","random",1104,3104,,6101,7103,"complete",0.236275253492833,0.913818359375,0.07608309706377514
"random-a1104-g3104-cx-t6101-l7104","random-a1104-g3104-cx","random",1104,3104,,6101,7104,"complete",0.23760010649908508,0.916259765625,0.07553668926509914
"random-a1104-g3104-cx-t6102-l7101","random-a1104-g3104-cx","random",1104,3104,,6102,7101,"complete",0.22774675004834877,0.912841796875,0.08123105821507554
"random-a1104-g3104-cx-t6102-l7102","random-a1104-g3104-cx","random",1104,3104,,6102,7102,"complete",0.22658511732496656,0.90869140625,0.0845947599893723
"random-a1104-g3104-cx-t6102-l7103","random-a1104-g3104-cx","random",1104,3104,,6102,7103,"complete",0.22779360547389924,0.909423828125,0.08003357190889561
"random-a1104-g3104-cx-t6102-l7104","random-a1104-g3104-cx","random",1104,3104,,6102,7104,"complete",0.22633854710675697,0.912353515625,0.08103482536151149
"random-a1104-g3104-cx-t6103-l7101","random-a1104-g3104-cx","random",1104,3104,,6103,7101,"complete",0.2631109953397435,0.898193359375,0.08777937572764836
"random-a1104-g3104-cx-t6103-l7102","random-a1104-g3104-cx","random",1104,3104,,6103,7102,"complete",0.26634037757496987,0.89453125,0.0863385986885356
"random-a1104-g3104-cx-t6103-l7103","random-a1104-g3104-cx","random",1104,3104,,6103,7103,"complete",0.265596539539599,0.90234375,0.09115860214981664
"random-a1104-g3104-cx-t6103-l7104","random-a1104-g3104-cx","random",1104,3104,,6103,7104,"complete",0.2650625370466951,0.8974609375,0.08770433990825582
"random-a1104-g3104-cx-t6104-l7101","random-a1104-g3104-cx","random",1104,3104,,6104,7101,"complete",0.2635345551917315,0.896484375,0.09298717665992053
"random-a1104-g3104-cx-t6104-l7102","random-a1104-g3104-cx","random",1104,3104,,6104,7102,"complete",0.26986628711773114,0.8955078125,0.0903623770289136
"random-a1104-g3104-cx-t6104-l7103","random-a1104-g3104-cx","random",1104,3104,,6104,7103,"complete",0.26696159289413296,0.895263671875,0.09402836397274572
"random-a1104-g3104-cx-t6104-l7104","random-a1104-g3104-cx","random",1104,3104,,6104,7104,"complete",0.2693331393324235,0.898681640625,0.08655837966084941
"dense-ax-gx-c5101-t6101-l7101","dense-ax-gx-c5101","dense",,,5101,6101,7101,"complete",0.1798969245683961,0.92822265625,0.11201022590865008
"dense-ax-gx-c5101-t6101-l7102","dense-ax-gx-c5101","dense",,,5101,6101,7102,"complete",0.22751590203150723,0.908935546875,0.0831851738719967
"dense-ax-gx-c5101-t6101-l7103","dense-ax-gx-c5101","dense",,,5101,6101,7103,"complete",0.17526782141045885,0.930419921875,0.11239555006386533
"dense-ax-gx-c5101-t6101-l7104","dense-ax-gx-c5101","dense",,,5101,6101,7104,"complete",0.23811679647734205,0.917236328125,0.08507081972506673
"dense-ax-gx-c5101-t6102-l7101","dense-ax-gx-c5101","dense",,,5101,6102,7101,"complete",0.18214475621349968,0.9267578125,0.1187160436474144
"dense-ax-gx-c5101-t6102-l7102","dense-ax-gx-c5101","dense",,,5101,6102,7102,"complete",0.1825748263880868,0.92529296875,0.11329769605703724
"dense-ax-gx-c5101-t6102-l7103","dense-ax-gx-c5101","dense",,,5101,6102,7103,"complete",0.18037006629557897,0.92626953125,0.115672133333592
"dense-ax-gx-c5101-t6102-l7104","dense-ax-gx-c5101","dense",,,5101,6102,7104,"complete",0.18020639515975953,0.927490234375,0.11525162959498048
"dense-ax-gx-c5101-t6103-l7101","dense-ax-gx-c5101","dense",,,5101,6103,7101,"complete",0.2088193244765007,0.910400390625,0.1369908888298747
"dense-ax-gx-c5101-t6103-l7102","dense-ax-gx-c5101","dense",,,5101,6103,7102,"complete",0.20807437329336595,0.908203125,0.1266332570091433
"dense-ax-gx-c5101-t6103-l7103","dense-ax-gx-c5101","dense",,,5101,6103,7103,"complete",0.2060158214471644,0.908447265625,0.13503989994537316
"dense-ax-gx-c5101-t6103-l7104","dense-ax-gx-c5101","dense",,,5101,6103,7104,"complete",0.27240024675603247,0.896484375,0.08094814747801304
"dense-ax-gx-c5101-t6104-l7101","dense-ax-gx-c5101","dense",,,5101,6104,7101,"complete",0.2689561490789849,0.8935546875,0.08755642351487392
"dense-ax-gx-c5101-t6104-l7102","dense-ax-gx-c5101","dense",,,5101,6104,7102,"complete",0.27631831860314965,0.8935546875,0.08368987245584437
"dense-ax-gx-c5101-t6104-l7103","dense-ax-gx-c5101","dense",,,5101,6104,7103,"complete",0.2739211277745975,0.894775390625,0.08559461240493783
"dense-ax-gx-c5101-t6104-l7104","dense-ax-gx-c5101","dense",,,5101,6104,7104,"complete",0.20876165256341123,0.909912109375,0.1379366930587802
"dense-ax-gx-c5102-t6101-l7101","dense-ax-gx-c5102","dense",,,5102,6101,7101,"complete",0.17693614741517427,0.930419921875,0.12041765940810056
"dense-ax-gx-c5102-t6101-l7102","dense-ax-gx-c5102","dense",,,5102,6101,7102,"complete",0.17934769657749203,0.9296875,0.1168979235205125
"dense-ax-gx-c5102-t6101-l7103","dense-ax-gx-c5102","dense",,,5102,6101,7103,"complete",0.17593790371257903,0.929443359375,0.1118335806287944
"dense-ax-gx-c5102-t6101-l7104","dense-ax-gx-c5102","dense",,,5102,6101,7104,"complete",0.1744639671286653,0.930419921875,0.112270072382756
"dense-ax-gx-c5102-t6102-l7101","dense-ax-gx-c5102","dense",,,5102,6102,7101,"complete",0.18026841349182968,0.927734375,0.113263411618916
"dense-ax-gx-c5102-t6102-l7102","dense-ax-gx-c5102","dense",,,5102,6102,7102,"complete",0.1809363264579935,0.92529296875,0.1154696304458005
"dense-ax-gx-c5102-t6102-l7103","dense-ax-gx-c5102","dense",,,5102,6102,7103,"complete",0.1824653618720529,0.927001953125,0.12143370104361942
"dense-ax-gx-c5102-t6102-l7104","dense-ax-gx-c5102","dense",,,5102,6102,7104,"complete",0.1819812121831259,0.926025390625,0.12118756405740382
"dense-ax-gx-c5102-t6103-l7101","dense-ax-gx-c5102","dense",,,5102,6103,7101,"complete",0.2065616362582248,0.910400390625,0.12979269475376057
"dense-ax-gx-c5102-t6103-l7102","dense-ax-gx-c5102","dense",,,5102,6103,7102,"complete",0.20800379790860404,0.91064453125,0.13259127587891512
"dense-ax-gx-c5102-t6103-l7103","dense-ax-gx-c5102","dense",,,5102,6103,7103,"complete",0.20802271552497992,0.907958984375,0.12422757620635656
"dense-ax-gx-c5102-t6103-l7104","dense-ax-gx-c5102","dense",,,5102,6103,7104,"complete",0.20901319015506856,0.91162109375,0.12938106266257016
"dense-ax-gx-c5102-t6104-l7101","dense-ax-gx-c5102","dense",,,5102,6104,7101,"complete",0.21003379637156208,0.905029296875,0.13849974840159776
"dense-ax-gx-c5102-t6104-l7102","dense-ax-gx-c5102","dense",,,5102,6104,7102,"complete",0.27571031980088045,0.895751953125,0.08522442126466644
"dense-ax-gx-c5102-t6104-l7103","dense-ax-gx-c5102","dense",,,5102,6104,7103,"complete",0.27219086475889753,0.8974609375,0.08944805319097687
"dense-ax-gx-c5102-t6104-l7104","dense-ax-gx-c5102","dense",,,5102,6104,7104,"complete",0.2104915620723253,0.91015625,0.13171349208112135
"dense-ax-gx-c5103-t6101-l7101","dense-ax-gx-c5103","dense",,,5103,6101,7101,"complete",0.17697847811552936,0.928955078125,0.11237590972805654
"dense-ax-gx-c5103-t6101-l7102","dense-ax-gx-c5103","dense",,,5103,6101,7102,"complete",0.2218604799432268,0.91357421875,0.10656487534051792
"dense-ax-gx-c5103-t6101-l7103","dense-ax-gx-c5103","dense",,,5103,6101,7103,"complete",0.17620897875034214,0.927734375,0.11329300064341312
"dense-ax-gx-c5103-t6101-l7104","dense-ax-gx-c5103","dense",,,5103,6101,7104,"complete",0.1755549091166639,0.931396484375,0.11081191862513327
"dense-ax-gx-c5103-t6102-l7101","dense-ax-gx-c5103","dense",,,5103,6102,7101,"complete",0.1827773961885966,0.92626953125,0.12121272322965863
"dense-ax-gx-c5103-t6102-l7102","dense-ax-gx-c5103","dense",,,5103,6102,7102,"complete",0.18302958666635016,0.925537109375,0.12109355686752256
"dense-ax-gx-c5103-t6102-l7103","dense-ax-gx-c5103","dense",,,5103,6102,7103,"complete",0.181827138451795,0.927001953125,0.11710618429447794
"dense-ax-gx-c5103-t6102-l7104","dense-ax-gx-c5103","dense",,,5103,6102,7104,"complete",0.18046541999359356,0.928466796875,0.11915608157739516
"dense-ax-gx-c5103-t6103-l7101","dense-ax-gx-c5103","dense",,,5103,6103,7101,"complete",0.2091946011798584,0.909912109375,0.12593417924192385
"dense-ax-gx-c5103-t6103-l7102","dense-ax-gx-c5103","dense",,,5103,6103,7102,"complete",0.20787937205898024,0.91064453125,0.13079320372209968
"dense-ax-gx-c5103-t6103-l7103","dense-ax-gx-c5103","dense",,,5103,6103,7103,"complete",0.2076108820131053,0.91064453125,0.12788320494770794
"dense-ax-gx-c5103-t6103-l7104","dense-ax-gx-c5103","dense",,,5103,6103,7104,"complete",0.27080352732566254,0.89794921875,0.0841669457012392
"dense-ax-gx-c5103-t6104-l7101","dense-ax-gx-c5103","dense",,,5103,6104,7101,"complete",0.21602919464451892,0.908935546875,0.143632077914306
"dense-ax-gx-c5103-t6104-l7102","dense-ax-gx-c5103","dense",,,5103,6104,7102,"complete",0.27709246981031393,0.895751953125,0.08273584343703282
"dense-ax-gx-c5103-t6104-l7103","dense-ax-gx-c5103","dense",,,5103,6104,7103,"complete",0.2740565716818345,0.892822265625,0.08598013540263622
"dense-ax-gx-c5103-t6104-l7104","dense-ax-gx-c5103","dense",,,5103,6104,7104,"complete",0.2098470846741808,0.90673828125,0.13234501553159508
"dense-ax-gx-c5104-t6101-l7101","dense-ax-gx-c5104","dense",,,5104,6101,7101,"complete",0.17845178785785967,0.928955078125,0.11173998993189996
"dense-ax-gx-c5104-t6101-l7102","dense-ax-gx-c5104","dense",,,5104,6101,7102,"complete",0.18035073485345424,0.927490234375,0.1107910651661604
"dense-ax-gx-c5104-t6101-l7103","dense-ax-gx-c5104","dense",,,5104,6101,7103,"complete",0.17514168665587518,0.927734375,0.113651909531432
"dense-ax-gx-c5104-t6101-l7104","dense-ax-gx-c5104","dense",,,5104,6101,7104,"complete",0.17674370461131844,0.928955078125,0.10888049202004751
"dense-ax-gx-c5104-t6102-l7101","dense-ax-gx-c5104","dense",,,5104,6102,7101,"complete",0.20382889962849296,0.922119140625,0.12438598040018026
"dense-ax-gx-c5104-t6102-l7102","dense-ax-gx-c5104","dense",,,5104,6102,7102,"complete",0.1809872100302121,0.925537109375,0.11761804509166408
"dense-ax-gx-c5104-t6102-l7103","dense-ax-gx-c5104","dense",,,5104,6102,7103,"complete",0.2332425454328341,0.908447265625,0.07284787837401252
"dense-ax-gx-c5104-t6102-l7104","dense-ax-gx-c5104","dense",,,5104,6102,7104,"complete",0.1803010145489744,0.92724609375,0.12150021372693567
"dense-ax-gx-c5104-t6103-l7101","dense-ax-gx-c5104","dense",,,5104,6103,7101,"complete",0.20589776980937669,0.910888671875,0.1401287363361958
"dense-ax-gx-c5104-t6103-l7102","dense-ax-gx-c5104","dense",,,5104,6103,7102,"complete",0.20561264399037985,0.91064453125,0.1334301248677481
"dense-ax-gx-c5104-t6103-l7103","dense-ax-gx-c5104","dense",,,5104,6103,7103,"complete",0.20713452803012292,0.9091796875,0.12986952660475418
"dense-ax-gx-c5104-t6103-l7104","dense-ax-gx-c5104","dense",,,5104,6103,7104,"complete",0.2681384421333128,0.900146484375,0.0884214710880618
"dense-ax-gx-c5104-t6104-l7101","dense-ax-gx-c5104","dense",,,5104,6104,7101,"complete",0.21032950401693887,0.906005859375,0.1437841565352697
"dense-ax-gx-c5104-t6104-l7102","dense-ax-gx-c5104","dense",,,5104,6104,7102,"complete",0.27800163286090884,0.89501953125,0.08209126104568401
"dense-ax-gx-c5104-t6104-l7103","dense-ax-gx-c5104","dense",,,5104,6104,7103,"complete",0.273578657523872,0.89501953125,0.08553342664043642
"dense-ax-gx-c5104-t6104-l7104","dense-ax-gx-c5104","dense",,,5104,6104,7104,"complete",0.21054198774402255,0.91015625,0.1416881349588513
"identity-ax-gx-cx-t6101-l7101","identity-ax-gx-cx","identity",,,,6101,7101,"complete",0.27316842571533223,0.90966796875,0.012174505925986106
"identity-ax-gx-cx-t6101-l7102","identity-ax-gx-cx","identity",,,,6101,7102,"complete",0.2709829995625515,0.910888671875,0.012249974143118902
"identity-ax-gx-cx-t6101-l7103","identity-ax-gx-cx","identity",,,,6101,7103,"complete",0.2703445396421047,0.91162109375,0.01182705491356503
"identity-ax-gx-cx-t6101-l7104","identity-ax-gx-cx","identity",,,,6101,7104,"complete",0.25334410955690645,0.912109375,0.012569773321579651
"identity-ax-gx-cx-t6102-l7101","identity-ax-gx-cx","identity",,,,6102,7101,"complete",0.2528678803799857,0.9111328125,0.013056382819115158
"identity-ax-gx-cx-t6102-l7102","identity-ax-gx-cx","identity",,,,6102,7102,"complete",0.2588696760070447,0.9072265625,0.013571301735172877
"identity-ax-gx-cx-t6102-l7103","identity-ax-gx-cx","identity",,,,6102,7103,"complete",0.2575626947976288,0.911865234375,0.013401171602340617
"identity-ax-gx-cx-t6102-l7104","identity-ax-gx-cx","identity",,,,6102,7104,"complete",0.24923430586351805,0.90869140625,0.013448292324807869
"identity-ax-gx-cx-t6103-l7101","identity-ax-gx-cx","identity",,,,6103,7101,"complete",0.3137503486752065,0.896240234375,0.015755505587879786
"identity-ax-gx-cx-t6103-l7102","identity-ax-gx-cx","identity",,,,6103,7102,"complete",0.3045543536038226,0.89599609375,0.015757616367181686
"identity-ax-gx-cx-t6103-l7103","identity-ax-gx-cx","identity",,,,6103,7103,"complete",0.30396753152758044,0.89892578125,0.014741963283755218
"identity-ax-gx-cx-t6103-l7104","identity-ax-gx-cx","identity",,,,6103,7104,"complete",0.30804671165696546,0.896484375,0.015296414941525364
"identity-ax-gx-cx-t6104-l7101","identity-ax-gx-cx","identity",,,,6104,7101,"complete",0.30040862837411025,0.89892578125,0.0153405186994737
"identity-ax-gx-cx-t6104-l7102","identity-ax-gx-cx","identity",,,,6104,7102,"complete",0.3078214587070108,0.896728515625,0.01668468238788468
"identity-ax-gx-cx-t6104-l7103","identity-ax-gx-cx","identity",,,,6104,7103,"complete",0.2998560263755089,0.89501953125,0.017447398329140204
"identity-ax-gx-cx-t6104-l7104","identity-ax-gx-cx","identity",,,,6104,7104,"complete",0.30429457746279825,0.9013671875,0.016262426154762734
