seed,snapshot,source_kind,source_program_ordinal,step_offset,global_commit,step_status,program_present,program_left,program_right,program_len,delta_left,delta_right,invalid_source_step
a54ff53a5f1d36f1,4200,ACTION,43,3,4203,generated,true,71,92,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,4,4204,generated,true,30,12,2,-0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,5,4205,generated,true,35,9,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,6,4206,generated,true,37,9,2,0.01,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,7,4207,generated,true,39,9,2,0.005,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,8,4208,generated,true,35,15,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,9,4209,generated,true,43,9,2,-0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,10,4210,generated,true,45,9,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,11,4211,generated,true,41,15,2,0,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,12,4212,generated,true,36,22,2,-0.01,-0.01,0
a54ff53a5f1d36f1,4200,ACTION,43,13,4213,generated,true,72,111,2,-0.02,0,0
a54ff53a5f1d36f1,4200,ACTION,43,14,4214,generated,true,72,113,2,-0.02,-0.01,0
a54ff53a5f1d36f1,4200,ACTION,43,15,4215,generated,true,77,110,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,16,4216,generated,true,54,12,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,17,4217,generated,true,55,13,2,0,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,18,4218,generated,true,58,12,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,19,4219,generated,true,59,13,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,20,4220,generated,true,61,13,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,21,4221,generated,true,56,20,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,22,4222,generated,true,70,8,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,23,4223,generated,true,67,13,2,-0.01,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,24,4224,generated,true,62,20,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,25,4225,generated,true,69,15,2,0.01,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,26,4226,generated,true,73,13,2,0,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,27,4227,generated,true,75,13,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,28,4228,generated,true,77,13,2,-0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,29,4229,generated,true,80,12,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,30,4230,generated,true,81,13,2,0,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,31,4231,generated,true,76,20,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,32,4232,generated,true,78,20,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,33,4233,generated,true,84,16,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,34,4234,generated,true,82,20,2,0,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,35,4235,generated,true,84,20,2,0,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,36,4236,generated,true,93,13,2,-0.01,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,37,4237,generated,true,85,23,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,38,4238,generated,true,97,13,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,39,4239,generated,true,99,13,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,40,4240,generated,true,101,13,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,41,4241,generated,true,93,23,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,42,4242,generated,true,109,9,2,-0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,43,4243,generated,true,108,12,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,44,4244,generated,true,110,12,2,0.01,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,45,4245,generated,true,112,12,2,-0.01,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,46,4246,generated,true,114,12,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,47,4247,generated,true,115,13,2,0,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,48,4248,generated,true,107,23,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,49,4249,generated,true,116,16,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,50,4250,generated,true,111,23,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,51,4251,generated,true,5,8,2,0.01,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,52,4252,generated,true,118,20,2,-0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,53,4253,generated,true,120,20,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,54,4254,generated,true,122,20,2,-0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,55,4255,generated,true,112,32,2,-0.01,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,56,4256,generated,true,1,22,2,0,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,57,4257,generated,true,12,13,2,0.01,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,58,4258,generated,true,114,36,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,59,4259,generated,true,89,63,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,60,4260,generated,true,9,22,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,61,4261,generated,true,10,23,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,62,4262,generated,true,12,23,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ACTION,43,63,4263,generated,true,15,22,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,1,4201,generated,true,67,92,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,2,4202,generated,true,29,9,2,-0.01,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,3,4203,generated,true,71,92,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,4,4204,generated,true,33,9,2,0,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,5,4205,generated,true,35,9,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,6,4206,generated,true,37,9,2,0.01,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,7,4207,generated,true,36,12,2,0.01,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,8,4208,generated,true,50,0,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,9,4209,generated,true,37,15,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,10,4210,generated,true,45,9,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,11,4211,generated,true,38,18,2,0.02,-0.01,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,12,4212,generated,true,49,9,2,0,0.01,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,13,4213,generated,true,38,22,2,0,-0.005,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,14,4214,generated,true,72,113,2,-0.02,-0.01,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,15,4215,generated,true,77,110,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,16,4216,generated,true,54,12,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,17,4217,generated,true,55,13,2,0,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,18,4218,generated,true,58,12,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,19,4219,generated,true,59,13,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,20,4220,generated,true,61,13,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,21,4221,generated,true,63,13,2,0.01,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,22,4222,generated,true,58,20,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,23,4223,generated,true,72,8,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,24,4224,generated,true,62,20,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,25,4225,generated,true,62,22,2,0.02,-0.01,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,26,4226,generated,true,71,15,2,0.01,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,27,4227,generated,true,75,13,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,28,4228,generated,true,78,12,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,29,4229,generated,true,79,13,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,30,4230,generated,true,81,13,2,0,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,31,4231,generated,true,76,20,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,32,4232,generated,true,82,16,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,33,4233,generated,true,80,20,2,0,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,34,4234,generated,true,82,20,2,0,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,35,4235,generated,true,88,16,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,36,4236,generated,true,83,23,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,37,4237,generated,true,95,13,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,38,4238,generated,true,97,13,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,39,4239,generated,true,89,23,2,0.01,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,40,4240,generated,true,101,13,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,41,4241,generated,true,104,12,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,42,4242,generated,true,62,56,2,-0.02,-0.01,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,43,4243,generated,true,108,12,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,44,4244,generated,true,110,12,2,0.01,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,45,4245,generated,true,112,12,2,-0.01,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,46,4246,generated,true,114,12,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,47,4247,generated,true,112,16,2,-0.01,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,48,4248,generated,true,116,14,2,0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,49,4249,generated,true,109,23,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,50,4250,generated,true,3,8,2,0,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,51,4251,generated,true,115,21,2,0,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,52,4252,generated,true,118,20,2,-0.02,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,53,4253,generated,true,120,20,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,54,4254,generated,true,122,20,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,55,4255,generated,true,112,32,2,-0.01,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,56,4256,generated,true,1,22,2,0,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,57,4257,generated,true,112,36,2,0.01,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,58,4258,generated,true,114,36,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,59,4259,generated,true,89,63,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,60,4260,generated,true,9,22,2,-0.02,-0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,61,4261,generated,true,10,23,2,-0.01,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,62,4262,generated,true,12,23,2,0.02,0.02,0
a54ff53a5f1d36f1,4200,ANCESTOR,-1,63,4263,generated,true,9,28,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,1,601,generated,true,12,81,2,-0.02,0,0
510e527fade682d1,600,ACTION,10,2,602,generated,true,12,83,2,-0.02,0,0
510e527fade682d1,600,ACTION,10,3,603,generated,true,12,85,2,-0.02,0,0
510e527fade682d1,600,ACTION,10,4,604,generated,true,22,77,2,-0.02,-0.02,0
510e527fade682d1,600,ACTION,10,5,605,generated,true,1,100,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,6,606,generated,true,12,91,2,0.02,0,0
510e527fade682d1,600,ACTION,10,7,607,generated,true,116,112,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,8,608,generated,true,47,60,2,0,0.02,0
510e527fade682d1,600,ACTION,10,9,609,generated,true,49,60,2,0,0.02,0
510e527fade682d1,600,ACTION,10,10,610,generated,true,9,102,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,11,611,generated,true,0,113,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,12,612,generated,true,28,87,2,0.02,0,0
510e527fade682d1,600,ACTION,10,13,613,generated,true,20,97,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,14,614,generated,true,56,63,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,15,615,generated,true,21,100,2,-0.02,-0.02,0
510e527fade682d1,600,ACTION,10,16,616,generated,true,61,62,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,17,617,generated,true,12,113,2,-0.02,-0.02,0
510e527fade682d1,600,ACTION,10,18,618,generated,true,12,115,2,-0.02,0,0
510e527fade682d1,600,ACTION,10,19,619,generated,true,29,100,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,20,620,generated,true,37,94,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,21,621,generated,true,21,112,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,22,622,generated,true,23,112,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,23,623,generated,true,37,100,2,-0.02,-0.02,0
510e527fade682d1,600,ACTION,10,24,624,generated,true,8,8,1,-0.02,0,0
510e527fade682d1,600,ACTION,10,25,625,generated,true,10,8,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,26,626,generated,true,12,8,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,27,627,generated,true,14,8,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,28,628,generated,true,15,9,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,29,629,generated,true,21,5,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,30,630,generated,true,20,8,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,31,631,generated,true,40,113,2,0,-0.02,0
510e527fade682d1,600,ACTION,10,32,632,generated,true,18,14,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,33,633,generated,true,21,13,2,-0.005,-0.02,0
510e527fade682d1,600,ACTION,10,34,634,generated,true,62,97,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,35,635,generated,true,25,13,2,-0.01,-0.02,0
510e527fade682d1,600,ACTION,10,36,636,generated,true,69,94,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,37,637,generated,true,32,10,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,38,638,generated,true,73,94,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,39,639,generated,true,56,113,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,40,640,generated,true,39,9,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,41,641,generated,true,60,113,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,42,642,generated,true,37,15,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,43,643,generated,true,39,15,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,44,644,generated,true,38,18,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,45,645,generated,true,37,21,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,46,646,generated,true,38,22,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,47,647,generated,true,61,1,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,48,648,generated,true,79,108,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,49,649,generated,true,89,100,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,50,650,generated,true,94,97,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,51,651,generated,true,96,97,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,52,652,generated,true,61,11,2,0.02,0.02,0
510e527fade682d1,600,ACTION,10,53,653,generated,true,65,9,2,-0.01,-0.02,0
510e527fade682d1,600,ACTION,10,54,654,generated,true,65,11,2,-0.01,0.02,0
510e527fade682d1,600,ACTION,10,55,655,generated,true,88,113,2,0.02,-0.02,0
510e527fade682d1,600,ACTION,10,56,656,generated,true,69,11,2,-0.02,0.02,0
510e527fade682d1,600,ACTION,10,57,657,generated,true,69,13,2,-0.02,-0.02,0
510e527fade682d1,600,ACTION,10,58,658,generated,true,76,8,2,-0.02,-0.02,0
510e527fade682d1,600,ACTION,10,59,659,generated,true,96,113,2,-0.02,-0.02,0
510e527fade682d1,600,ACTION,10,60,660,generated,true,80,8,2,0,-0.02,0
510e527fade682d1,600,ACTION,10,61,661,generated,true,77,13,2,-0.02,-0.02,0
510e527fade682d1,600,ACTION,10,62,662,generated,true,62,30,2,-0.02,-0.02,0
510e527fade682d1,600,ACTION,10,63,663,generated,true,76,18,2,-0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,1,601,generated,true,12,81,2,-0.02,0,0
510e527fade682d1,600,ANCESTOR,-1,2,602,generated,true,12,83,2,-0.02,0,0
510e527fade682d1,600,ANCESTOR,-1,3,603,generated,true,12,85,2,-0.02,0,0
510e527fade682d1,600,ANCESTOR,-1,4,604,generated,true,22,77,2,-0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,5,605,generated,true,1,100,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,6,606,generated,true,12,91,2,0.02,0,0
510e527fade682d1,600,ANCESTOR,-1,7,607,generated,true,116,112,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,8,608,generated,true,47,60,2,0,0.02,0
510e527fade682d1,600,ANCESTOR,-1,9,609,generated,true,13,96,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,10,610,generated,true,118,116,2,-0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,11,611,generated,true,0,113,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,12,612,generated,true,15,100,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,13,613,generated,true,20,97,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,14,614,generated,true,1,118,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,15,615,generated,true,21,100,2,-0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,16,616,generated,true,12,111,2,-0.02,0,0
510e527fade682d1,600,ANCESTOR,-1,17,617,generated,true,12,113,2,-0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,18,618,generated,true,12,115,2,-0.02,0,0
510e527fade682d1,600,ANCESTOR,-1,19,619,generated,true,29,100,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,20,620,generated,true,37,94,2,-0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,21,621,generated,true,21,112,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,22,622,generated,true,23,112,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,23,623,generated,true,8,6,2,-0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,24,624,generated,true,8,8,1,-0.02,0,0
510e527fade682d1,600,ANCESTOR,-1,25,625,generated,true,10,8,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,26,626,generated,true,12,8,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,27,627,generated,true,22,0,2,-0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,28,628,generated,true,16,8,2,-0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,29,629,generated,true,21,5,2,-0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,30,630,generated,true,20,8,2,0.01,0.02,0
510e527fade682d1,600,ANCESTOR,-1,31,631,generated,true,40,113,2,0,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,32,632,generated,true,18,14,2,-0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,33,633,generated,true,21,13,2,-0.005,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,34,634,generated,true,22,14,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,35,635,generated,true,25,13,2,-0.01,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,36,636,generated,true,29,11,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,37,637,generated,true,71,94,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,38,638,generated,true,28,16,2,0.02,0.01,0
510e527fade682d1,600,ANCESTOR,-1,39,639,generated,true,56,113,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,40,640,generated,true,39,9,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,41,641,generated,true,60,113,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,42,642,generated,true,37,15,2,-0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,43,643,generated,true,39,15,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,44,644,generated,true,38,18,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,45,645,generated,true,37,21,2,-0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,46,646,generated,true,38,22,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,47,647,generated,true,72,113,2,-0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,48,648,generated,true,43,21,2,0,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,49,649,generated,true,89,100,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,50,650,generated,true,94,97,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,51,651,generated,true,96,97,2,-0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,52,652,generated,true,88,107,2,0.02,0,0
510e527fade682d1,600,ANCESTOR,-1,53,653,generated,true,97,100,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,54,654,generated,true,67,9,2,-0.01,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,55,655,generated,true,88,113,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,56,656,generated,true,69,11,2,-0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,57,657,generated,true,61,21,2,0.02,0.02,0
510e527fade682d1,600,ANCESTOR,-1,58,658,generated,true,71,13,2,-0.01,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,59,659,generated,true,96,113,2,-0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,60,660,generated,true,80,8,2,0,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,61,661,generated,true,77,13,2,-0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,62,662,generated,true,102,113,2,0.02,-0.02,0
510e527fade682d1,600,ANCESTOR,-1,63,663,generated,true,76,18,2,-0.02,-0.02,0
510e527fade682d1,2400,ACTION,16,1,2401,generated,true,118,8,2,-0.01,0.02,0
510e527fade682d1,2400,ACTION,16,2,2402,generated,true,120,8,2,0.01,0.02,0
510e527fade682d1,2400,ACTION,16,3,2403,generated,true,116,14,2,0.02,-0.02,0
510e527fade682d1,2400,ACTION,16,4,2404,generated,true,119,13,2,0,-0.02,0
510e527fade682d1,2400,ACTION,16,5,2405,generated,true,121,13,2,0.02,-0.02,0
510e527fade682d1,2400,ACTION,16,6,2406,generated,true,1,12,2,-0.01,0.02,0
510e527fade682d1,2400,ACTION,16,7,2407,generated,true,3,12,2,0.01,0.02,0
510e527fade682d1,2400,ACTION,16,8,2408,generated,true,120,20,2,0.02,-0.02,0
510e527fade682d1,2400,ACTION,16,9,2409,generated,true,122,20,2,-0.02,-0.02,0
510e527fade682d1,2400,ACTION,16,10,2410,generated,true,1,20,2,-0.01,-0.02,0
510e527fade682d1,2400,ACTION,16,11,2411,generated,true,0,23,2,0.02,0.02,0
510e527fade682d1,2400,ACTION,16,12,2412,generated,true,10,15,2,-0.02,-0.02,0
510e527fade682d1,2400,ACTION,16,13,2413,generated,true,10,17,2,-0.02,-0.01,0
510e527fade682d1,2400,ACTION,16,14,2414,generated,true,10,19,2,-0.02,0.02,0
510e527fade682d1,2400,ACTION,16,15,2415,generated,true,10,21,2,-0.02,0.02,0
510e527fade682d1,2400,ACTION,16,16,2416,generated,true,92,64,2,0.02,-0.02,0
510e527fade682d1,2400,ACTION,16,17,2417,generated,true,14,21,2,0.02,0.02,0
510e527fade682d1,2400,ACTION,16,18,2418,generated,true,16,21,2,0.02,0.02,0
510e527fade682d1,2400,ACTION,16,19,2419,generated,true,0,39,2,-0.02,0.02,0
510e527fade682d1,2400,ACTION,16,20,2420,generated,true,12,29,2,0.02,-0.01,0
510e527fade682d1,2400,ACTION,16,21,2421,generated,true,12,31,2,0.02,-0.01,0
510e527fade682d1,2400,ACTION,16,22,2422,generated,true,12,33,2,0.02,0.02,0
510e527fade682d1,2400,ACTION,16,23,2423,generated,true,12,35,2,0.02,0.02,0
510e527fade682d1,2400,ACTION,16,24,2424,generated,true,20,29,2,0.02,0.01,0
510e527fade682d1,2400,ACTION,16,25,2425,generated,true,20,31,2,0.02,0.01,0
510e527fade682d1,2400,ACTION,16,26,2426,generated,true,15,38,2,0.02,0.02,0
510e527fade682d1,2400,ACTION,16,27,2427,generated,true,15,40,2,0.02,-0.01,0
510e527fade682d1,2400,ACTION,16,28,2428,generated,true,23,34,2,-0.02,-0.02,0
510e527fade682d1,2400,ACTION,16,29,2429,generated,true,23,36,2,-0.02,0.01,0
510e527fade682d1,2400,ACTION,16,30,2430,generated,true,9,52,2,0.02,0,0
510e527fade682d1,2400,ACTION,16,31,2431,generated,true,9,54,2,0.02,0,0
510e527fade682d1,2400,ACTION,16,32,2432,generated,true,8,57,2,0.02,0.02,0
510e527fade682d1,2400,ACTION,16,33,2433,generated,true,8,59,2,0.02,0.02,0
510e527fade682d1,2400,ACTION,16,34,2434,generated,true,23,46,2,-0.02,0,0
510e527fade682d1,2400,ACTION,16,35,2435,generated,true,8,63,2,0.02,0.02,0
510e527fade682d1,2400,ACTION,16,36,2436,generated,true,8,65,2,-0.02,0.02,0
510e527fade682d1,2400,ACTION,16,37,2437,generated,true,8,67,2,-0.02,0.02,0
