policy,epoch,loss_before,loss_after,accuracy_after,selected_primitives,programs,utility_evaluations
G0-dynamic-random,1335,0.01338628,0.01338628,1.00000000,0,0,1795
G0-dynamic-random,1336,0.01338628,0.01338628,1.00000000,0,0,1485
G0-dynamic-random,1337,0.01338628,0.01338628,1.00000000,0,0,1960
G0-dynamic-random,1338,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1339,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1340,0.01338628,0.01338628,1.00000000,0,0,2030
G0-dynamic-random,1341,0.01338628,0.01338628,1.00000000,0,0,2205
G0-dynamic-random,1342,0.01338628,0.01338628,1.00000000,0,0,1539
G0-dynamic-random,1343,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1344,0.01338628,0.01338628,1.00000000,0,0,1555
G0-dynamic-random,1345,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1346,0.01338628,0.01338628,1.00000000,0,0,1939
G0-dynamic-random,1347,0.01338628,0.01338628,1.00000000,0,0,1714
G0-dynamic-random,1348,0.01338628,0.01338628,1.00000000,0,0,2570
G0-dynamic-random,1349,0.01338628,0.01338628,1.00000000,0,0,1485
G0-dynamic-random,1350,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1351,0.01338628,0.01338628,1.00000000,0,0,1795
G0-dynamic-random,1352,0.01338628,0.01338628,1.00000000,0,0,2264
G0-dynamic-random,1353,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1354,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1355,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1356,0.01338628,0.01338628,1.00000000,0,0,2400
G0-dynamic-random,1357,0.01338628,0.01338628,1.00000000,0,0,2570
G0-dynamic-random,1358,0.01338628,0.01338628,1.00000000,0,0,2820
G0-dynamic-random,1359,0.01338628,0.01338628,1.00000000,0,0,2205
G0-dynamic-random,1360,0.01338628,0.01338628,1.00000000,0,0,2330
G0-dynamic-random,1361,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1362,0.01338628,0.01338628,1.00000000,0,0,2135
G0-dynamic-random,1363,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1364,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1365,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1366,0.01338628,0.01338628,1.00000000,0,0,1950
G0-dynamic-random,1367,0.01338628,0.01338628,1.00000000,0,0,1900
G0-dynamic-random,1368,0.01338628,0.01338628,1.00000000,0,0,2065
G0-dynamic-random,1369,0.01338628,0.01338628,1.00000000,0,0,1840
G0-dynamic-random,1370,0.01338628,0.01338628,1.00000000,0,0,1380
G0-dynamic-random,1371,0.01338628,0.01338628,1.00000000,0,0,1795
G0-dynamic-random,1372,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1373,0.01338628,0.01338628,1.00000000,0,0,2039
G0-dynamic-random,1374,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1375,0.01338628,0.01338628,1.00000000,0,0,2525
G0-dynamic-random,1376,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1377,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1378,0.01338628,0.01338628,1.00000000,0,0,2500
G0-dynamic-random,1379,0.01338628,0.01338628,1.00000000,0,0,2030
G0-dynamic-random,1380,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1381,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1382,0.01338628,0.01338628,1.00000000,0,0,1555
G0-dynamic-random,1383,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1384,0.01338628,0.01338628,1.00000000,0,0,1689
G0-dynamic-random,1385,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1386,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1387,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1388,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1389,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1390,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1391,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1392,0.01338628,0.01338628,1.00000000,0,0,2340
G0-dynamic-random,1393,0.01338628,0.01338628,1.00000000,0,0,1665
G0-dynamic-random,1394,0.01338628,0.01338628,1.00000000,0,0,2189
G0-dynamic-random,1395,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1396,0.01338628,0.01338628,1.00000000,0,0,2030
G0-dynamic-random,1397,0.01338628,0.01338628,1.00000000,0,0,1960
G0-dynamic-random,1398,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1399,0.01338628,0.01338628,1.00000000,0,0,2015
G0-dynamic-random,1400,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1401,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1402,0.01338628,0.01338628,1.00000000,0,0,1485
G0-dynamic-random,1403,0.01338628,0.01338628,1.00000000,0,0,1900
G0-dynamic-random,1404,0.01338628,0.01338628,1.00000000,0,0,1555
G0-dynamic-random,1405,0.01338628,0.01338628,1.00000000,0,0,2135
G0-dynamic-random,1406,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1407,0.01338628,0.01338628,1.00000000,0,0,1589
G0-dynamic-random,1408,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1409,0.01338628,0.01338628,1.00000000,0,0,1380
G0-dynamic-random,1410,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1411,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1412,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1413,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1414,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1415,0.01338628,0.01338628,1.00000000,0,0,2030
G0-dynamic-random,1416,0.01338628,0.01338628,1.00000000,0,0,1555
G0-dynamic-random,1417,0.01338628,0.01338628,1.00000000,0,0,2395
G0-dynamic-random,1418,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1419,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1420,0.01338628,0.01338628,1.00000000,0,0,1555
G0-dynamic-random,1421,0.01338628,0.01338628,1.00000000,0,0,2039
G0-dynamic-random,1422,0.01338628,0.01338628,1.00000000,0,0,2330
G0-dynamic-random,1423,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1424,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1425,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1426,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1427,0.01338628,0.01338628,1.00000000,0,0,2570
G0-dynamic-random,1428,0.01338628,0.01338628,1.00000000,0,0,2310
G0-dynamic-random,1429,0.01338628,0.01338628,1.00000000,0,0,1400
G0-dynamic-random,1430,0.01338628,0.01338628,1.00000000,0,0,2570
G0-dynamic-random,1431,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1432,0.01338628,0.01338628,1.00000000,0,0,1380
G0-dynamic-random,1433,0.01338628,0.01338628,1.00000000,0,0,2295
G0-dynamic-random,1434,0.01338628,0.01338628,1.00000000,0,0,1795
G0-dynamic-random,1435,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1436,0.01338628,0.01338628,1.00000000,0,0,2460
G0-dynamic-random,1437,0.01338628,0.01338628,1.00000000,0,0,2240
G0-dynamic-random,1438,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1439,0.01338628,0.01338628,1.00000000,0,0,1900
G0-dynamic-random,1440,0.01338628,0.01338628,1.00000000,0,0,2240
G0-dynamic-random,1441,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1442,0.01338628,0.01338628,1.00000000,0,0,2330
G0-dynamic-random,1443,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1444,0.01338628,0.01338628,1.00000000,0,0,1275
G0-dynamic-random,1445,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1446,0.01338628,0.01338628,1.00000000,0,0,2264
G0-dynamic-random,1447,0.01338628,0.01338628,1.00000000,0,0,2340
G0-dynamic-random,1448,0.01338628,0.01338628,1.00000000,0,0,2395
G0-dynamic-random,1449,0.01338628,0.01338628,1.00000000,0,0,2330
G0-dynamic-random,1450,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1451,0.01338628,0.01338628,1.00000000,0,0,1364
G0-dynamic-random,1452,0.01338628,0.01338628,1.00000000,0,0,1795
G0-dynamic-random,1453,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1454,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1455,0.01338628,0.01338628,1.00000000,0,0,1485
G0-dynamic-random,1456,0.01338628,0.01338628,1.00000000,0,0,1555
G0-dynamic-random,1457,0.01338628,0.01338628,1.00000000,0,0,1539
G0-dynamic-random,1458,0.01338628,0.01338628,1.00000000,0,0,2089
G0-dynamic-random,1459,0.01338628,0.01338628,1.00000000,0,0,1635
G0-dynamic-random,1460,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1461,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1462,0.01338628,0.01338628,1.00000000,0,0,2390
G0-dynamic-random,1463,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1464,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1465,0.01338628,0.01338628,1.00000000,0,0,2165
G0-dynamic-random,1466,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1467,0.01338628,0.01338628,1.00000000,0,0,2145
G0-dynamic-random,1468,0.01338628,0.01338628,1.00000000,0,0,2464
G0-dynamic-random,1469,0.01338628,0.01338628,1.00000000,0,0,2264
G0-dynamic-random,1470,0.01338628,0.01338628,1.00000000,0,0,1840
G0-dynamic-random,1471,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1472,0.01338628,0.01338628,1.00000000,0,0,2264
G0-dynamic-random,1473,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1474,0.01338628,0.01338628,1.00000000,0,0,2330
G0-dynamic-random,1475,0.01338628,0.01338628,1.00000000,0,0,1205
G0-dynamic-random,1476,0.01338628,0.01338628,1.00000000,0,0,2145
G0-dynamic-random,1477,0.01338628,0.01338628,1.00000000,0,0,2200
G0-dynamic-random,1478,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1479,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1480,0.01338628,0.01338628,1.00000000,0,0,1795
G0-dynamic-random,1481,0.01338628,0.01338628,1.00000000,0,0,2589
G0-dynamic-random,1482,0.01338628,0.01338628,1.00000000,0,0,1900
G0-dynamic-random,1483,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1484,0.01338628,0.01338628,1.00000000,0,0,2030
G0-dynamic-random,1485,0.01338628,0.01338628,1.00000000,0,0,2114
G0-dynamic-random,1486,0.01338628,0.01338628,1.00000000,0,0,1950
G0-dynamic-random,1487,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1488,0.01338628,0.01338628,1.00000000,0,0,1900
G0-dynamic-random,1489,0.01338628,0.01338628,1.00000000,0,0,1450
G0-dynamic-random,1490,0.01338628,0.01338628,1.00000000,0,0,2390
G0-dynamic-random,1491,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1492,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1493,0.01338628,0.01338628,1.00000000,0,0,2264
G0-dynamic-random,1494,0.01338628,0.01338628,1.00000000,0,0,2015
G0-dynamic-random,1495,0.01338628,0.01338628,1.00000000,0,0,1485
G0-dynamic-random,1496,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1497,0.01338628,0.01338628,1.00000000,0,0,2030
G0-dynamic-random,1498,0.01338628,0.01338628,1.00000000,0,0,1939
G0-dynamic-random,1499,0.01338628,0.01338628,1.00000000,0,0,2145
G0-dynamic-random,1500,0.01338628,0.01338628,1.00000000,0,0,1764
G0-dynamic-random,1501,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1502,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1503,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1504,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1505,0.01338628,0.01338628,1.00000000,0,0,1864
G0-dynamic-random,1506,0.01338628,0.01338628,1.00000000,0,0,1470
G0-dynamic-random,1507,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1508,0.01338628,0.01338628,1.00000000,0,0,1795
G0-dynamic-random,1509,0.01338628,0.01338628,1.00000000,0,0,1840
G0-dynamic-random,1510,0.01338628,0.01338628,1.00000000,0,0,2789
G0-dynamic-random,1511,0.01338628,0.01338628,1.00000000,0,0,2235
G0-dynamic-random,1512,0.01338628,0.01338628,1.00000000,0,0,1810
G0-dynamic-random,1513,0.01338628,0.01338628,1.00000000,0,0,2165
G0-dynamic-random,1514,0.01338628,0.01338628,1.00000000,0,0,2205
G0-dynamic-random,1515,0.01338628,0.01338628,1.00000000,0,0,2735
G0-dynamic-random,1516,0.01338628,0.01338628,1.00000000,0,0,2305
G0-dynamic-random,1517,0.01338628,0.01338628,1.00000000,0,0,1635
G0-dynamic-random,1518,0.01338628,0.01338628,1.00000000,0,0,1380
G0-dynamic-random,1519,0.01338628,0.01338628,1.00000000,0,0,1795
G0-dynamic-random,1520,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1521,0.01338628,0.01338628,1.00000000,0,0,1470
G0-dynamic-random,1522,0.01338628,0.01338628,1.00000000,0,0,2135
G0-dynamic-random,1523,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1524,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1525,0.01338628,0.01338628,1.00000000,0,0,1600
G0-dynamic-random,1526,0.01338628,0.01338628,1.00000000,0,0,1665
G0-dynamic-random,1527,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1528,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1529,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1530,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1531,0.01338628,0.01338628,1.00000000,0,0,1864
G0-dynamic-random,1532,0.01338628,0.01338628,1.00000000,0,0,2039
G0-dynamic-random,1533,0.01338628,0.01338628,1.00000000,0,0,1485
G0-dynamic-random,1534,0.01338628,0.01338628,1.00000000,0,0,2015
G0-dynamic-random,1535,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1536,0.01338628,0.01338628,1.00000000,0,0,2305
G0-dynamic-random,1537,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1538,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1539,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1540,0.01338628,0.01338628,1.00000000,0,0,2340
G0-dynamic-random,1541,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1542,0.01338628,0.01338628,1.00000000,0,0,2165
G0-dynamic-random,1543,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1544,0.01338628,0.01338628,1.00000000,0,0,2390
G0-dynamic-random,1545,0.01338628,0.01338628,1.00000000,0,0,2039
G0-dynamic-random,1546,0.01338628,0.01338628,1.00000000,0,0,2030
G0-dynamic-random,1547,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1548,0.01338628,0.01338628,1.00000000,0,0,2675
G0-dynamic-random,1549,0.01338628,0.01338628,1.00000000,0,0,2089
G0-dynamic-random,1550,0.01338628,0.01338628,1.00000000,0,0,2295
G0-dynamic-random,1551,0.01338628,0.01338628,1.00000000,0,0,1600
G0-dynamic-random,1552,0.01338628,0.01338628,1.00000000,0,0,1795
G0-dynamic-random,1553,0.01338628,0.01338628,1.00000000,0,0,1775
G0-dynamic-random,1554,0.01338628,0.01338628,1.00000000,0,0,1840
G0-dynamic-random,1555,0.01338628,0.01338628,1.00000000,0,0,2189
G0-dynamic-random,1556,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1557,0.01338628,0.01338628,1.00000000,0,0,2030
G0-dynamic-random,1558,0.01338628,0.01338628,1.00000000,0,0,1925
G0-dynamic-random,1559,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1560,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1561,0.01338628,0.01338628,1.00000000,0,0,1925
G0-dynamic-random,1562,0.01338628,0.01338628,1.00000000,0,0,2240
G0-dynamic-random,1563,0.01338628,0.01338628,1.00000000,0,0,1485
G0-dynamic-random,1564,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1565,0.01338628,0.01338628,1.00000000,0,0,1795
G0-dynamic-random,1566,0.01338628,0.01338628,1.00000000,0,0,1485
G0-dynamic-random,1567,0.01338628,0.01338628,1.00000000,0,0,2205
G0-dynamic-random,1568,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1569,0.01338628,0.01338628,1.00000000,0,0,2065
G0-dynamic-random,1570,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1571,0.01338628,0.01338628,1.00000000,0,0,2765
G0-dynamic-random,1572,0.01338628,0.01338628,1.00000000,0,0,1635
G0-dynamic-random,1573,0.01338628,0.01338628,1.00000000,0,0,2630
G0-dynamic-random,1574,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1575,0.01338628,0.01338628,1.00000000,0,0,2390
G0-dynamic-random,1576,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1577,0.01338628,0.01338628,1.00000000,0,0,1900
G0-dynamic-random,1578,0.01338628,0.01338628,1.00000000,0,0,1470
G0-dynamic-random,1579,0.01338628,0.01338628,1.00000000,0,0,2015
G0-dynamic-random,1580,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1581,0.01338628,0.01338628,1.00000000,0,0,1810
G0-dynamic-random,1582,0.01338628,0.01338628,1.00000000,0,0,1775
G0-dynamic-random,1583,0.01338628,0.01338628,1.00000000,0,0,1840
G0-dynamic-random,1584,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1585,0.01338628,0.01338628,1.00000000,0,0,1555
G0-dynamic-random,1586,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1587,0.01338628,0.01338628,1.00000000,0,0,1635
G0-dynamic-random,1588,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1589,0.01338628,0.01338628,1.00000000,0,0,2240
G0-dynamic-random,1590,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1591,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1592,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1593,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1594,0.01338628,0.01338628,1.00000000,0,0,2205
G0-dynamic-random,1595,0.01338628,0.01338628,1.00000000,0,0,2189
G0-dynamic-random,1596,0.01338628,0.01338628,1.00000000,0,0,1775
G0-dynamic-random,1597,0.01338628,0.01338628,1.00000000,0,0,2240
G0-dynamic-random,1598,0.01338628,0.01338628,1.00000000,0,0,1600
G0-dynamic-random,1599,0.01338628,0.01338628,1.00000000,0,0,2460
G0-dynamic-random,1600,0.01338628,0.01338628,1.00000000,0,0,2264
G0-dynamic-random,1601,0.01338628,0.01338628,1.00000000,0,0,1900
G0-dynamic-random,1602,0.01338628,0.01338628,1.00000000,0,0,1864
G0-dynamic-random,1603,0.01338628,0.01338628,1.00000000,0,0,1555
G0-dynamic-random,1604,0.01338628,0.01338628,1.00000000,0,0,1810
G0-dynamic-random,1605,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1606,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1607,0.01338628,0.01338628,1.00000000,0,0,2205
G0-dynamic-random,1608,0.01338628,0.01338628,1.00000000,0,0,1470
G0-dynamic-random,1609,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1610,0.01338628,0.01338628,1.00000000,0,0,1635
G0-dynamic-random,1611,0.01338628,0.01338628,1.00000000,0,0,2240
G0-dynamic-random,1612,0.01338628,0.01338628,1.00000000,0,0,1775
G0-dynamic-random,1613,0.01338628,0.01338628,1.00000000,0,0,1625
G0-dynamic-random,1614,0.01338628,0.01338628,1.00000000,0,0,2075
G0-dynamic-random,1615,0.01338628,0.01338628,1.00000000,0,0,2460
G0-dynamic-random,1616,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1617,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1618,0.01338628,0.01338628,1.00000000,0,0,1450
G0-dynamic-random,1619,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1620,0.01338628,0.01338628,1.00000000,0,0,2565
G0-dynamic-random,1621,0.01338628,0.01338628,1.00000000,0,0,1205
G0-dynamic-random,1622,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1623,0.01338628,0.01338628,1.00000000,0,0,2330
G0-dynamic-random,1624,0.01338628,0.01338628,1.00000000,0,0,1530
G0-dynamic-random,1625,0.01338628,0.01338628,1.00000000,0,0,2500
G0-dynamic-random,1626,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1627,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1628,0.01338628,0.01338628,1.00000000,0,0,2390
G0-dynamic-random,1629,0.01338628,0.01338628,1.00000000,0,0,2305
G0-dynamic-random,1630,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1631,0.01338628,0.01338628,1.00000000,0,0,1705
G0-dynamic-random,1632,0.01338628,0.01338628,1.00000000,0,0,1485
G0-dynamic-random,1633,0.01338628,0.01338628,1.00000000,0,0,2205
G0-dynamic-random,1634,0.01338628,0.01338628,1.00000000,0,0,2285
G0-dynamic-random,1635,0.01338628,0.01338628,1.00000000,0,0,1970
G0-dynamic-random,1636,0.01338628,0.01338628,1.00000000,0,0,1450
G0-dynamic-random,1637,0.01338628,0.01338628,1.00000000,0,0,1575
G0-dynamic-random,1638,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1639,0.01338628,0.01338628,1.00000000,0,0,1450
G0-dynamic-random,1640,0.01338628,0.01338628,1.00000000,0,0,2015
G0-dynamic-random,1641,0.01338628,0.01338628,1.00000000,0,0,1939
G0-dynamic-random,1642,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1643,0.01338628,0.01338628,1.00000000,0,0,1750
G0-dynamic-random,1644,0.01338628,0.01338628,1.00000000,0,0,2330
G0-dynamic-random,1645,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1646,0.01338628,0.01338628,1.00000000,0,0,2135
G0-dynamic-random,1647,0.01338628,0.01338628,1.00000000,0,0,1820
G0-dynamic-random,1648,0.01338628,0.01338628,1.00000000,0,0,2340
G0-dynamic-random,1649,0.01338628,0.01338628,1.00000000,0,0,1840
G0-dynamic-random,1650,0.01338628,0.01338628,1.00000000,0,0,1880
G0-dynamic-random,1651,0.01338628,0.01338628,1.00000000,0,0,2500
G0-dynamic-random,1652,0.01338628,0.01338628,1.00000000,0,0,2330
G0-dynamic-random,1653,0.01338628,0.01338628,1.00000000,0,0,1645
G0-dynamic-random,1654,0.01338628,0.01338628,1.00000000,0,0,2114
G0-dynamic-random,1655,0.01338628,0.01338628,1.00000000,0,0,2305
G0-dynamic-random,1656,0.01338628,0.01338628,1.00000000,0,0,2039
G0-dynamic-random,1657,0.01338628,0.01338628,1.00000000,0,0,2364
G0-dynamic-random,1658,0.01338628,0.01338628,1.00000000,0,0,1900
G0-dynamic-random,1659,0.01338628,0.01338628,1.00000000,0,0,2330
