seed,snapshot_step,control_slot,path_source,future_step,horizon,event,left_parameter,right_parameter,program_len,left_delta,right_delta,gap_before,gap_after,cumulative_mixed,replayed,invalid_step
6a09e667f3bcc909,4200,1,matched_control,40,41,program,62,52,2,-0.020000000,0.000000000,-1.460313796997e-6,4.708766937256e-6,-3.680586814880e-5,true,0
6a09e667f3bcc909,4200,1,matched_control,41,42,program,62,54,2,-0.020000000,0.000000000,4.708766937256e-6,1.090764999390e-5,-3.060698509216e-5,true,0
6a09e667f3bcc909,4200,1,matched_control,42,43,program,96,22,2,-0.020000000,0.020000000,1.090764999390e-5,6.544589996338e-5,2.393126487732e-5,true,0
6a09e667f3bcc909,4200,1,matched_control,43,44,program,97,23,2,0.020000000,-0.005000000,6.544589996338e-5,-7.122755050659e-5,-1.127421855927e-4,true,0
6a09e667f3bcc909,4200,1,matched_control,44,45,program,117,5,2,0.020000000,0.020000000,-7.122755050659e-5,-1.767277717590e-5,-5.918741226196e-5,true,0
6a09e667f3bcc909,4200,1,matched_control,45,46,program,106,18,2,-0.020000000,0.020000000,-1.767277717590e-5,4.184246063232e-5,3.278255462646e-7,true,0
6a09e667f3bcc909,4200,1,matched_control,46,47,program,121,5,2,-0.020000000,0.020000000,4.184246063232e-5,9.116530418396e-5,4.965066909790e-5,true,0
6a09e667f3bcc909,4200,1,matched_control,47,48,program,110,18,2,-0.020000000,0.020000000,9.116530418396e-5,1.472234725952e-4,1.057088375092e-4,true,0
6a09e667f3bcc909,4200,1,matched_control,48,49,program,112,18,2,0.005000000,-0.020000000,1.472234725952e-4,5.295872688293e-5,1.144409179688e-5,true,0
6a09e667f3bcc909,4200,1,matched_control,49,50,program,114,18,2,0.010000000,-0.020000000,5.295872688293e-5,-2.932548522949e-5,-7.084012031555e-5,true,0
6a09e667f3bcc909,4200,1,matched_control,50,51,program,116,18,2,0.020000000,-0.010000000,-2.932548522949e-5,-1.984536647797e-4,-2.399682998657e-4,true,0
6a09e667f3bcc909,4200,1,matched_control,51,52,program,4,9,2,0.020000000,-0.010000000,-1.984536647797e-4,-2.206861972809e-4,-2.622008323669e-4,true,0
6a09e667f3bcc909,4200,1,matched_control,52,53,program,92,46,2,0.020000000,-0.020000000,-2.206861972809e-4,-3.936886787415e-4,-4.352033138275e-4,true,0
6a09e667f3bcc909,4200,1,matched_control,53,54,program,1,16,2,0.020000000,0.020000000,-3.936886787415e-4,-8.873343467712e-4,-9.288489818573e-4,true,0
6a09e667f3bcc909,4200,1,matched_control,54,55,program,1,18,2,0.020000000,-0.020000000,-8.873343467712e-4,-1.133352518082e-3,-1.174867153168e-3,true,0
6a09e667f3bcc909,4200,1,matched_control,55,56,program,4,17,2,0.020000000,0.020000000,-1.133352518082e-3,-1.214981079102e-3,-1.256495714188e-3,true,0
6a09e667f3bcc909,4200,1,matched_control,56,57,program,5,18,2,0.020000000,0.020000000,-1.214981079102e-3,-1.078635454178e-3,-1.120150089264e-3,true,0
6a09e667f3bcc909,4200,1,matched_control,57,58,program,79,69,2,0.020000000,-0.010000000,-1.078635454178e-3,-7.866621017456e-4,-8.281767368317e-4,true,0
6a09e667f3bcc909,4200,1,matched_control,58,59,program,79,71,2,0.020000000,-0.010000000,-7.866621017456e-4,-4.975795745850e-4,-5.390942096710e-4,true,0
6a09e667f3bcc909,4200,1,matched_control,59,60,program,79,73,2,0.020000000,-0.010000000,-4.975795745850e-4,-2.013444900513e-4,-2.428591251373e-4,true,0
6a09e667f3bcc909,4200,1,matched_control,60,61,program,8,23,2,0.020000000,-0.020000000,-2.013444900513e-4,-1.044780015945e-3,-1.086294651031e-3,true,0
6a09e667f3bcc909,4200,1,matched_control,61,62,program,14,19,2,-0.020000000,-0.010000000,-1.044780015945e-3,-1.324415206909e-3,-1.365929841995e-3,true,0
6a09e667f3bcc909,4200,1,matched_control,62,63,program,8,27,2,0.020000000,0.020000000,-1.324415206909e-3,-1.611292362213e-3,-1.652806997299e-3,true,0
6a09e667f3bcc909,4200,1,matched_control,63,64,program,8,29,2,0.020000000,0.010000000,-1.611292362213e-3,-1.802325248718e-3,-1.843839883804e-3,true,0
bb67ae8584caa73b,600,0,selected,0,1,initial,-1,-1,0,0,0,-1.847743988037e-5,-1.847743988037e-5,0,true,0
bb67ae8584caa73b,600,0,selected,1,2,program,14,79,2,0.020000000,0.020000000,-1.847743988037e-5,8.463859558105e-6,2.694129943848e-5,true,0
bb67ae8584caa73b,600,0,selected,2,3,program,16,79,2,-0.020000000,0.020000000,8.463859558105e-6,2.837181091309e-5,4.684925079346e-5,true,0
bb67ae8584caa73b,600,0,selected,3,4,program,118,102,2,-0.020000000,0.020000000,2.837181091309e-5,3.862380981445e-5,5.710124969482e-5,true,0
bb67ae8584caa73b,600,0,selected,4,5,program,1,98,2,0.020000000,0.020000000,3.862380981445e-5,3.319978713989e-5,5.167722702026e-5,true,0
bb67ae8584caa73b,600,0,selected,5,6,program,1,100,2,0.020000000,-0.020000000,3.319978713989e-5,2.437829971313e-5,4.285573959351e-5,true,0
bb67ae8584caa73b,600,0,selected,6,7,program,121,105,2,-0.010000000,0.020000000,2.437829971313e-5,2.360343933105e-5,4.208087921143e-5,true,0
bb67ae8584caa73b,600,0,selected,7,8,program,0,105,2,0.020000000,0.020000000,2.360343933105e-5,1.388788223267e-5,3.236532211304e-5,true,0
bb67ae8584caa73b,600,0,selected,8,9,program,15,92,2,0.020000000,0.020000000,1.388788223267e-5,-2.384185791016e-6,1.609325408936e-5,true,0
bb67ae8584caa73b,600,0,selected,9,10,program,15,94,2,0.020000000,-0.020000000,-2.384185791016e-6,-2.300739288330e-5,-4.529953002930e-6,true,0
bb67ae8584caa73b,600,0,selected,10,11,program,15,96,2,0.020000000,-0.020000000,-2.300739288330e-5,-3.123283386230e-5,-1.275539398193e-5,true,0
bb67ae8584caa73b,600,0,selected,11,12,program,8,105,2,0.020000000,0.020000000,-3.123283386230e-5,-3.862380981445e-5,-2.014636993408e-5,true,0
bb67ae8584caa73b,600,0,selected,12,13,program,19,96,2,-0.020000000,-0.020000000,-3.862380981445e-5,-3.904104232788e-5,-2.056360244751e-5,true,0
bb67ae8584caa73b,600,0,selected,13,14,program,0,117,2,0.020000000,0.010000000,-3.904104232788e-5,-4.869699478149e-5,-3.021955490112e-5,true,0
bb67ae8584caa73b,600,0,selected,14,15,program,7,112,2,0.020000000,0.020000000,-4.869699478149e-5,-5.835294723511e-5,-3.987550735474e-5,true,0
bb67ae8584caa73b,600,0,selected,15,16,program,9,112,2,0.020000000,0.020000000,-5.835294723511e-5,-6.210803985596e-5,-4.363059997559e-5,true,0
bb67ae8584caa73b,600,0,selected,16,17,program,18,105,2,-0.020000000,0.010000000,-6.210803985596e-5,-6.234645843506e-5,-4.386901855469e-5,true,0
bb67ae8584caa73b,600,0,selected,17,18,program,29,96,2,0.020000000,-0.020000000,-6.234645843506e-5,-7.063150405884e-5,-5.215406417847e-5,true,0
bb67ae8584caa73b,600,0,selected,18,19,program,31,96,2,-0.020000000,-0.020000000,-7.063150405884e-5,-6.234645843506e-5,-4.386901855469e-5,true,0
bb67ae8584caa73b,600,0,selected,19,20,program,18,111,2,-0.020000000,-0.020000000,-6.234645843506e-5,-6.258487701416e-5,-4.410743713379e-5,true,0
bb67ae8584caa73b,600,0,selected,20,21,program,31,100,2,-0.020000000,-0.020000000,-6.258487701416e-5,-5.203485488892e-5,-3.355741500854e-5,true,0
bb67ae8584caa73b,600,0,selected,21,22,program,12,121,2,-0.020000000,-0.020000000,-5.203485488892e-5,-5.590915679932e-5,-3.743171691895e-5,true,0
bb67ae8584caa73b,600,0,selected,22,23,program,38,97,2,0.020000000,0.020000000,-5.590915679932e-5,-5.406141281128e-5,-3.558397293091e-5,true,0
bb67ae8584caa73b,600,0,selected,23,24,program,24,113,2,0.020000000,-0.020000000,-5.406141281128e-5,-5.865097045898e-5,-4.017353057861e-5,true,0
bb67ae8584caa73b,600,0,selected,24,25,program,19,120,2,-0.020000000,0.020000000,-5.865097045898e-5,-4.333257675171e-5,-2.485513687134e-5,true,0
bb67ae8584caa73b,600,0,selected,25,26,program,13,5,2,-0.020000000,0.020000000,-4.333257675171e-5,-3.778934478760e-5,-1.931190490723e-5,true,0
bb67ae8584caa73b,600,0,selected,26,27,program,19,1,2,-0.020000000,0.020000000,-3.778934478760e-5,-3.993511199951e-5,-2.145767211914e-5,true,0
bb67ae8584caa73b,600,0,selected,27,28,program,19,3,2,-0.020000000,0.020000000,-3.993511199951e-5,-3.713369369507e-5,-1.865625381470e-5,true,0
bb67ae8584caa73b,600,0,selected,28,29,program,35,112,2,-0.020000000,0.020000000,-3.713369369507e-5,-4.506111145020e-5,-2.658367156982e-5,true,0
bb67ae8584caa73b,600,0,selected,29,30,program,31,118,2,-0.020000000,-0.020000000,-4.506111145020e-5,-2.837181091309e-5,-9.894371032715e-6,true,0
bb67ae8584caa73b,600,0,selected,30,31,program,63,88,2,-0.020000000,0.020000000,-2.837181091309e-5,-4.267692565918e-5,-2.419948577881e-5,true,0
bb67ae8584caa73b,600,0,selected,31,32,program,16,14,2,0.010000000,0.020000000,-4.267692565918e-5,-2.932548522949e-5,-1.084804534912e-5,true,0
bb67ae8584caa73b,600,0,selected,32,33,program,17,15,2,0.020000000,0.020000000,-2.932548522949e-5,-3.266334533691e-5,-1.418590545654e-5,true,0
bb67ae8584caa73b,600,0,selected,33,34,program,19,15,2,-0.020000000,0.020000000,-3.266334533691e-5,-3.439188003540e-5,-1.591444015503e-5,true,0
bb67ae8584caa73b,600,0,selected,34,35,program,31,5,2,-0.020000000,0.020000000,-3.439188003540e-5,-2.169609069824e-5,-3.218650817871e-6,true,0
bb67ae8584caa73b,600,0,selected,35,36,program,38,0,2,0.020000000,0.020000000,-2.169609069824e-5,-3.033876419067e-5,-1.186132431030e-5,true,0
bb67ae8584caa73b,600,0,selected,36,37,program,24,16,2,0.020000000,0.005000000,-3.033876419067e-5,-3.790855407715e-5,-1.943111419678e-5,true,0
bb67ae8584caa73b,600,0,selected,37,38,program,69,96,2,-0.020000000,-0.020000000,-3.790855407715e-5,-4.261732101440e-5,-2.413988113403e-5,true,0
bb67ae8584caa73b,600,0,selected,38,39,program,71,96,2,-0.020000000,-0.020000000,-4.261732101440e-5,-4.756450653076e-5,-2.908706665039e-5,true,0
bb67ae8584caa73b,600,0,selected,39,40,program,56,113,2,0.020000000,-0.020000000,-4.756450653076e-5,-4.941225051880e-5,-3.093481063843e-5,true,0
bb67ae8584caa73b,600,0,selected,40,41,program,66,105,2,-0.010000000,0.020000000,-4.941225051880e-5,-4.953145980835e-5,-3.105401992798e-5,true,0
bb67ae8584caa73b,600,0,selected,41,42,program,61,112,2,0.020000000,0.020000000,-4.953145980835e-5,-5.668401718140e-5,-3.820657730103e-5,true,0
bb67ae8584caa73b,600,0,selected,42,43,program,70,105,2,0.010000000,0.020000000,-5.668401718140e-5,-5.620718002319e-5,-3.772974014282e-5,true,0
bb67ae8584caa73b,600,0,selected,43,44,program,72,105,2,-0.020000000,0.020000000,-5.620718002319e-5,-6.002187728882e-5,-4.154443740845e-5,true,0
bb67ae8584caa73b,600,0,selected,44,45,program,79,100,2,0.020000000,-0.020000000,-6.002187728882e-5,-5.406141281128e-5,-3.558397293091e-5,true,0
bb67ae8584caa73b,600,0,selected,45,46,program,40,18,2,0.020000000,-0.020000000,-5.406141281128e-5,-5.418062210083e-5,-3.570318222046e-5,true,0
bb67ae8584caa73b,600,0,selected,46,47,program,31,29,2,-0.020000000,0.020000000,-5.418062210083e-5,-4.380941390991e-5,-2.533197402954e-5,true,0
bb67ae8584caa73b,600,0,selected,47,48,program,89,96,2,-0.020000000,-0.020000000,-4.380941390991e-5,-5.412101745605e-5,-3.564357757568e-5,true,0
bb67ae8584caa73b,600,0,selected,48,49,program,49,15,2,0.000000000,0.020000000,-5.412101745605e-5,-5.704164505005e-5,-3.856420516968e-5,true,0
bb67ae8584caa73b,600,0,selected,49,50,program,51,15,2,0.000000000,0.020000000,-5.704164505005e-5,-6.008148193359e-5,-4.160404205322e-5,true,0
bb67ae8584caa73b,600,0,selected,50,51,program,39,29,2,0.020000000,0.020000000,-6.008148193359e-5,-5.948543548584e-5,-4.100799560547e-5,true,0
bb67ae8584caa73b,600,0,selected,51,52,program,55,15,2,0.000000000,0.020000000,-5.948543548584e-5,-6.115436553955e-5,-4.267692565918e-5,true,0
bb67ae8584caa73b,600,0,selected,52,53,program,71,1,2,-0.010000000,0.020000000,-6.115436553955e-5,-6.604194641113e-5,-4.756450653076e-5,true,0
bb67ae8584caa73b,600,0,selected,53,54,program,73,1,2,-0.020000000,0.020000000,-6.604194641113e-5,-7.092952728271e-5,-5.245208740234e-5,true,0
bb67ae8584caa73b,600,0,selected,54,55,program,75,1,2,-0.020000000,0.020000000,-7.092952728271e-5,-8.416175842285e-5,-6.568431854248e-5,true,0
bb67ae8584caa73b,600,0,selected,55,56,program,89,112,2,-0.020000000,0.020000000,-8.416175842285e-5,-9.554624557495e-5,-7.706880569458e-5,true,0
bb67ae8584caa73b,600,0,selected,56,57,program,79,1,2,0.020000000,0.020000000,-9.554624557495e-5,-9.220838546753e-5,-7.373094558716e-5,true,0
bb67ae8584caa73b,600,0,selected,57,58,program,89,116,2,0.020000000,0.020000000,-9.220838546753e-5,-9.000301361084e-5,-7.152557373047e-5,true,0
bb67ae8584caa73b,600,0,selected,58,59,program,61,23,2,0.020000000,0.020000000,-9.000301361084e-5,-7.039308547974e-5,-5.191564559937e-5,true,0
bb67ae8584caa73b,600,0,selected,59,60,program,79,7,2,0.020000000,0.020000000,-7.039308547974e-5,-6.365776062012e-5,-4.518032073975e-5,true,0
bb67ae8584caa73b,600,0,selected,60,61,program,73,15,2,-0.010000000,0.020000000,-6.365776062012e-5,-6.490945816040e-5,-4.643201828003e-5,true,0
bb67ae8584caa73b,600,0,selected,61,62,program,90,0,2,0.000000000,0.020000000,-6.490945816040e-5,-7.551908493042e-5,-5.704164505005e-5,true,0
bb67ae8584caa73b,600,0,selected,62,63,program,77,15,2,-0.020000000,0.020000000,-7.551908493042e-5,-7.820129394531e-5,-5.972385406494e-5,true,0
bb67ae8584caa73b,600,0,selected,63,64,program,96,121,2,-0.020000000,-0.010000000,-7.820129394531e-5,-8.326768875122e-5,-6.479024887085e-5,true,0
bb67ae8584caa73b,600,0,matched_control,0,1,initial,-1,-1,0,0,0,-1.847743988037e-5,-1.847743988037e-5,0,true,0
bb67ae8584caa73b,600,0,matched_control,1,2,program,14,79,2,0.020000000,0.020000000,-1.847743988037e-5,8.463859558105e-6,2.694129943848e-5,true,0
bb67ae8584caa73b,600,0,matched_control,2,3,program,16,79,2,-0.020000000,0.020000000,8.463859558105e-6,2.837181091309e-5,4.684925079346e-5,true,0
bb67ae8584caa73b,600,0,matched_control,3,4,program,118,102,2,-0.020000000,0.020000000,2.837181091309e-5,3.862380981445e-5,5.710124969482e-5,true,0
bb67ae8584caa73b,600,0,matched_control,4,5,program,1,98,2,0.020000000,0.020000000,3.862380981445e-5,3.319978713989e-5,5.167722702026e-5,true,0
bb67ae8584caa73b,600,0,matched_control,5,6,program,1,100,2,0.020000000,-0.020000000,3.319978713989e-5,2.437829971313e-5,4.285573959351e-5,true,0
bb67ae8584caa73b,600,0,matched_control,6,7,program,121,105,2,-0.010000000,0.020000000,2.437829971313e-5,2.360343933105e-5,4.208087921143e-5,true,0
bb67ae8584caa73b,600,0,matched_control,7,8,program,0,105,2,0.020000000,0.020000000,2.360343933105e-5,1.388788223267e-5,3.236532211304e-5,true,0
bb67ae8584caa73b,600,0,matched_control,8,9,program,15,92,2,0.020000000,0.020000000,1.388788223267e-5,-2.384185791016e-6,1.609325408936e-5,true,0
bb67ae8584caa73b,600,0,matched_control,9,10,program,15,94,2,0.020000000,-0.020000000,-2.384185791016e-6,-2.300739288330e-5,-4.529953002930e-6,true,0
bb67ae8584caa73b,600,0,matched_control,10,11,program,15,96,2,0.020000000,-0.020000000,-2.300739288330e-5,-3.123283386230e-5,-1.275539398193e-5,true,0
bb67ae8584caa73b,600,0,matched_control,11,12,program,8,105,2,0.020000000,0.020000000,-3.123283386230e-5,-3.862380981445e-5,-2.014636993408e-5,true,0
bb67ae8584caa73b,600,0,matched_control,12,13,program,19,96,2,-0.020000000,-0.020000000,-3.862380981445e-5,-3.904104232788e-5,-2.056360244751e-5,true,0
bb67ae8584caa73b,600,0,matched_control,13,14,program,0,117,2,0.020000000,0.010000000,-3.904104232788e-5,-4.869699478149e-5,-3.021955490112e-5,true,0
bb67ae8584caa73b,600,0,matched_control,14,15,program,7,112,2,0.020000000,0.020000000,-4.869699478149e-5,-5.835294723511e-5,-3.987550735474e-5,true,0
bb67ae8584caa73b,600,0,matched_control,15,16,program,9,112,2,0.020000000,0.020000000,-5.835294723511e-5,-6.210803985596e-5,-4.363059997559e-5,true,0
bb67ae8584caa73b,600,0,matched_control,16,17,program,18,105,2,-0.020000000,0.010000000,-6.210803985596e-5,-6.234645843506e-5,-4.386901855469e-5,true,0
bb67ae8584caa73b,600,0,matched_control,17,18,program,29,96,2,0.020000000,-0.020000000,-6.234645843506e-5,-7.063150405884e-5,-5.215406417847e-5,true,0
bb67ae8584caa73b,600,0,matched_control,18,19,program,31,96,2,-0.020000000,-0.020000000,-7.063150405884e-5,-6.234645843506e-5,-4.386901855469e-5,true,0
bb67ae8584caa73b,600,0,matched_control,19,20,program,14,115,2,0.020000000,0.000000000,-6.234645843506e-5,-4.386901855469e-5,-2.539157867432e-5,true,0
bb67ae8584caa73b,600,0,matched_control,20,21,program,29,102,2,0.020000000,0.020000000,-4.386901855469e-5,-4.428625106812e-5,-2.580881118774e-5,true,0
bb67ae8584caa73b,600,0,matched_control,21,22,program,12,121,2,-0.020000000,-0.020000000,-4.428625106812e-5,-4.827976226807e-5,-2.980232238770e-5,true,0
bb67ae8584caa73b,600,0,matched_control,22,23,program,38,97,2,0.020000000,0.020000000,-4.827976226807e-5,-4.649162292480e-5,-2.801418304443e-5,true,0
bb67ae8584caa73b,600,0,matched_control,23,24,program,24,113,2,0.020000000,-0.020000000,-4.649162292480e-5,-5.108118057251e-5,-3.260374069214e-5,true,0
bb67ae8584caa73b,600,0,matched_control,24,25,program,19,120,2,-0.020000000,0.020000000,-5.108118057251e-5,-3.582239151001e-5,-1.734495162964e-5,true,0
bb67ae8584caa73b,600,0,matched_control,25,26,program,13,5,2,-0.020000000,0.020000000,-3.582239151001e-5,-3.039836883545e-5,-1.192092895508e-5,true,0
bb67ae8584caa73b,600,0,matched_control,26,27,program,19,1,2,-0.020000000,0.020000000,-3.039836883545e-5,-3.236532211304e-5,-1.388788223267e-5,true,0
bb67ae8584caa73b,600,0,matched_control,27,28,program,19,3,2,-0.020000000,0.020000000,-3.236532211304e-5,-2.974271774292e-5,-1.126527786255e-5,true,0
bb67ae8584caa73b,600,0,matched_control,28,29,program,35,112,2,-0.020000000,0.020000000,-2.974271774292e-5,-3.802776336670e-5,-1.955032348633e-5,true,0
bb67ae8584caa73b,600,0,matched_control,29,30,program,31,118,2,-0.020000000,-0.020000000,-3.802776336670e-5,-2.074241638184e-5,-2.264976501465e-6,true,0
bb67ae8584caa73b,600,0,matched_control,30,31,program,63,88,2,-0.020000000,0.020000000,-2.074241638184e-5,-3.486871719360e-5,-1.639127731323e-5,true,0
bb67ae8584caa73b,600,0,matched_control,31,32,program,24,6,2,0.020000000,0.020000000,-3.486871719360e-5,-4.291534423828e-5,-2.443790435791e-5,true,0
bb67ae8584caa73b,600,0,matched_control,32,33,program,17,15,2,0.020000000,0.020000000,-4.291534423828e-5,-4.667043685913e-5,-2.819299697876e-5,true,0
bb67ae8584caa73b,600,0,matched_control,33,34,program,19,15,2,-0.010000000,0.020000000,-4.667043685913e-5,-4.863739013672e-5,-3.015995025635e-5,true,0
bb67ae8584caa73b,600,0,matched_control,34,35,program,31,5,2,-0.020000000,0.020000000,-4.863739013672e-5,-3.445148468018e-5,-1.597404479980e-5,true,0
bb67ae8584caa73b,600,0,matched_control,35,36,program,38,0,2,0.020000000,0.020000000,-3.445148468018e-5,-4.315376281738e-5,-2.467632293701e-5,true,0
bb67ae8584caa73b,600,0,matched_control,36,37,program,24,16,2,0.020000000,0.010000000,-4.315376281738e-5,-5.412101745605e-5,-3.564357757568e-5,true,0
bb67ae8584caa73b,600,0,matched_control,37,38,program,31,11,2,-0.020000000,0.020000000,-5.412101745605e-5,-4.392862319946e-5,-2.545118331909e-5,true,0
bb67ae8584caa73b,600,0,matched_control,38,39,program,71,96,2,-0.020000000,-0.020000000,-4.392862319946e-5,-4.935264587402e-5,-3.087520599365e-5,true,0
bb67ae8584caa73b,600,0,matched_control,39,40,program,56,113,2,0.020000000,-0.020000000,-4.935264587402e-5,-5.161762237549e-5,-3.314018249512e-5,true,0
bb67ae8584caa73b,600,0,matched_control,40,41,program,66,105,2,-0.010000000,0.020000000,-5.161762237549e-5,-5.161762237549e-5,-3.314018249512e-5,true,0
bb67ae8584caa73b,600,0,matched_control,41,42,program,68,105,2,-0.020000000,0.020000000,-5.161762237549e-5,-5.215406417847e-5,-3.367662429810e-5,true,0
bb67ae8584caa73b,600,0,matched_control,42,43,program,70,105,2,0.010000000,0.020000000,-5.215406417847e-5,-5.179643630981e-5,-3.331899642944e-5,true,0
bb67ae8584caa73b,600,0,matched_control,43,44,program,72,105,2,-0.020000000,0.020000000,-5.179643630981e-5,-5.567073822021e-5,-3.719329833984e-5,true,0
bb67ae8584caa73b,600,0,matched_control,44,45,program,38,18,2,0.020000000,-0.020000000,-5.567073822021e-5,-5.531311035156e-5,-3.683567047119e-5,true,0
bb67ae8584caa73b,600,0,matched_control,45,46,program,31,27,2,-0.020000000,-0.020000000,-5.531311035156e-5,-2.813339233398e-5,-9.655952453613e-6,true,0
bb67ae8584caa73b,600,0,matched_control,46,47,program,31,29,2,-0.020000000,0.020000000,-2.813339233398e-5,-1.788139343262e-5,5.960464477539e-7,true,0
bb67ae8584caa73b,600,0,matched_control,47,48,program,89,96,2,-0.020000000,-0.020000000,-1.788139343262e-5,-2.813339233398e-5,-9.655952453613e-6,true,0
bb67ae8584caa73b,600,0,matched_control,48,49,program,49,15,2,0.000000000,0.020000000,-2.813339233398e-5,-3.129243850708e-5,-1.281499862671e-5,true,0
bb67ae8584caa73b,600,0,matched_control,49,50,program,51,15,2,0.000000000,0.020000000,-3.129243850708e-5,-3.468990325928e-5,-1.621246337891e-5,true,0
bb67ae8584caa73b,600,0,matched_control,50,51,program,39,29,2,0.020000000,0.020000000,-3.468990325928e-5,-3.379583358765e-5,-1.531839370728e-5,true,0
bb67ae8584caa73b,600,0,matched_control,51,52,program,55,15,2,0.000000000,0.020000000,-3.379583358765e-5,-3.546476364136e-5,-1.698732376099e-5,true,0
bb67ae8584caa73b,600,0,matched_control,52,53,program,71,1,2,-0.010000000,0.020000000,-3.546476364136e-5,-4.065036773682e-5,-2.217292785645e-5,true,0
bb67ae8584caa73b,600,0,matched_control,53,54,program,73,1,2,-0.020000000,0.020000000,-4.065036773682e-5,-4.559755325317e-5,-2.712011337280e-5,true,0
bb67ae8584caa73b,600,0,matched_control,54,55,program,75,1,2,-0.020000000,0.020000000,-4.559755325317e-5,-6.127357482910e-5,-4.279613494873e-5,true,0
bb67ae8584caa73b,600,0,matched_control,55,56,program,89,112,2,-0.020000000,0.020000000,-6.127357482910e-5,-7.259845733643e-5,-5.412101745605e-5,true,0
bb67ae8584caa73b,600,0,matched_control,56,57,program,79,1,2,0.020000000,0.020000000,-7.259845733643e-5,-6.884336471558e-5,-5.036592483521e-5,true,0
bb67ae8584caa73b,600,0,matched_control,57,58,program,89,116,2,0.020000000,0.020000000,-6.884336471558e-5,-6.699562072754e-5,-4.851818084717e-5,true,0
bb67ae8584caa73b,600,0,matched_control,58,59,program,77,7,2,-0.020000000,0.020000000,-6.699562072754e-5,-7.206201553345e-5,-5.358457565308e-5,true,0
bb67ae8584caa73b,600,0,matched_control,59,60,program,96,113,2,-0.020000000,-0.020000000,-7.206201553345e-5,-7.599592208862e-5,-5.751848220825e-5,true,0
bb67ae8584caa73b,600,0,matched_control,60,61,program,88,0,2,0.010000000,0.020000000,-7.599592208862e-5,-9.715557098389e-5,-7.867813110352e-5,true,0
bb67ae8584caa73b,600,0,matched_control,61,62,program,72,18,2,-0.020000000,-0.020000000,-9.715557098389e-5,-1.010894775391e-4,-8.261203765869e-5,true,0
bb67ae8584caa73b,600,0,matched_control,62,63,program,77,15,2,-0.020000000,0.020000000,-1.010894775391e-4,-1.045465469360e-4,-8.606910705566e-5,true,0
bb67ae8584caa73b,600,0,matched_control,63,64,program,79,15,2,-0.010000000,0.020000000,-1.045465469360e-4,-1.103878021240e-4,-9.191036224365e-5,true,0
bb67ae8584caa73b,600,1,selected,0,1,initial,-1,-1,0,0,0,-2.974271774292e-5,-2.974271774292e-5,0,true,0
bb67ae8584caa73b,600,1,selected,1,2,program,14,79,2,0.020000000,0.020000000,-2.974271774292e-5,1.013278961182e-5,3.987550735474e-5,true,0
bb67ae8584caa73b,600,1,selected,2,3,program,16,79,2,-0.020000000,0.020000000,1.013278961182e-5,4.023313522339e-5,6.997585296631e-5,true,0
bb67ae8584caa73b,600,1,selected,3,4,program,118,102,2,-0.020000000,0.020000000,4.023313522339e-5,5.549192428589e-5,8.523464202881e-5,true,0
bb67ae8584caa73b,600,1,selected,4,5,program,1,98,2,0.020000000,0.020000000,5.549192428589e-5,4.750490188599e-5,7.724761962891e-5,true,0
bb67ae8584caa73b,600,1,selected,5,6,program,1,100,2,0.020000000,-0.020000000,4.750490188599e-5,3.409385681152e-5,6.383657455444e-5,true,0
bb67ae8584caa73b,600,1,selected,6,7,program,121,105,2,-0.010000000,0.020000000,3.409385681152e-5,3.278255462646e-5,6.252527236938e-5,true,0
bb67ae8584caa73b,600,1,selected,7,8,program,0,105,2,0.020000000,0.020000000,3.278255462646e-5,1.853704452515e-5,4.827976226807e-5,true,0
bb67ae8584caa73b,600,1,selected,8,9,program,15,92,2,0.020000000,0.020000000,1.853704452515e-5,-5.900859832764e-6,2.384185791016e-5,true,0
bb67ae8584caa73b,600,1,selected,9,10,program,15,94,2,0.020000000,-0.020000000,-5.900859832764e-6,-3.659725189209e-5,-6.854534149170e-6,true,0
bb67ae8584caa73b,600,1,selected,10,11,program,15,96,2,0.020000000,-0.020000000,-3.659725189209e-5,-4.905462265015e-5,-1.931190490723e-5,true,0
bb67ae8584caa73b,600,1,selected,11,12,program,8,105,2,0.020000000,0.020000000,-4.905462265015e-5,-6.008148193359e-5,-3.033876419067e-5,true,0
bb67ae8584caa73b,600,1,selected,12,13,program,19,96,2,-0.020000000,-0.020000000,-6.008148193359e-5,-6.097555160522e-5,-3.123283386230e-5,true,0
bb67ae8584caa73b,600,1,selected,13,14,program,0,117,2,0.020000000,0.010000000,-6.097555160522e-5,-7.510185241699e-5,-4.535913467407e-5,true,0
bb67ae8584caa73b,600,1,selected,14,15,program,7,112,2,0.020000000,0.020000000,-7.510185241699e-5,-8.934736251831e-5,-5.960464477539e-5,true,0
bb67ae8584caa73b,600,1,selected,15,16,program,9,112,2,0.020000000,0.020000000,-8.934736251831e-5,-9.542703628540e-5,-6.568431854248e-5,true,0
bb67ae8584caa73b,600,1,selected,16,17,program,18,105,2,-0.020000000,0.010000000,-9.542703628540e-5,-9.572505950928e-5,-6.598234176636e-5,true,0
bb67ae8584caa73b,600,1,selected,17,18,program,29,96,2,0.020000000,-0.020000000,-9.572505950928e-5,-1.078248023987e-4,-7.808208465576e-5,true,0
bb67ae8584caa73b,600,1,selected,18,19,program,31,96,2,-0.020000000,-0.020000000,-1.078248023987e-4,-9.530782699585e-5,-6.556510925293e-5,true,0
