seed,step,method,panel,candidate_count,utility_rmse,sign_error_rate,cross_block_regret,selected_program_regret,false_authorization
3bc9704ea251d68f,600,hash_placebo_05,52,122,4.082370682752e-4,0.471698113,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,hash_placebo_05,53,122,1.841075406820e-4,0.386792453,3.600126656238e-4,3.600126656238e-4,false
3bc9704ea251d68f,600,hash_placebo_05,54,122,2.689609593382e-4,0.283018868,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_05,55,122,1.476684830675e-4,0.339622642,4.620756856184e-4,4.629685136024e-4,false
3bc9704ea251d68f,600,hash_placebo_05,56,122,4.293966012150e-4,0.160377358,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_05,57,122,1.902932204708e-4,0.330188679,3.565722727217e-5,3.565722727217e-5,false
3bc9704ea251d68f,600,hash_placebo_05,58,122,2.684000771039e-4,0.150943396,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_05,59,122,3.327605076115e-4,0.273584906,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_05,60,122,1.027467570859e-4,0.179245283,4.620756856184e-4,4.629685136024e-4,false
3bc9704ea251d68f,600,hash_placebo_05,61,122,2.083465107617e-4,0.320754717,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,hash_placebo_05,62,122,1.899595040934e-4,0.301886792,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_05,63,122,2.008717244759e-4,0.273584906,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,0,122,2.473677935088e-4,0.207547170,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,1,122,3.073175662972e-4,0.349056604,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,2,122,2.070203260730e-4,0.113207547,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,3,122,2.160480045620e-4,0.358490566,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,4,122,4.023143819111e-4,0.443396226,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,hash_placebo_06,5,122,2.416492489152e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,6,122,3.397159570996e-4,0.320754717,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,7,122,2.919745892529e-4,0.339622642,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,8,122,1.973220511015e-4,0.292452830,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,9,122,4.637628647769e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,10,122,2.723613904002e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,11,122,3.499864440033e-4,0.207547170,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,12,122,2.038494694850e-4,0.198113208,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,13,122,2.824030475780e-4,0.264150943,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,14,122,3.104878623289e-4,0.415094340,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,hash_placebo_06,15,122,1.654289647157e-4,0.160377358,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,16,122,2.618441571241e-4,0.396226415,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,hash_placebo_06,17,122,1.537178613160e-4,0.273584906,3.158872277709e-4,3.158872277709e-4,false
3bc9704ea251d68f,600,hash_placebo_06,18,122,2.060276678073e-4,0.141509434,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,19,122,4.336548397167e-4,0.207547170,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,20,122,3.935514497185e-4,0.443396226,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,21,122,2.587366236916e-4,0.283018868,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,22,122,4.825002822503e-4,0.264150943,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,23,122,2.579072200228e-4,0.150943396,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,24,122,2.674963090775e-4,0.141509434,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,25,122,2.852810445839e-4,0.292452830,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,26,122,3.515333966933e-4,0.358490566,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,hash_placebo_06,27,122,4.014299427054e-4,0.415094340,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,28,122,2.331143292274e-4,0.349056604,4.620756856184e-4,4.629685136024e-4,false
3bc9704ea251d68f,600,hash_placebo_06,29,122,3.227802329619e-4,0.179245283,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,30,122,4.228024681278e-4,0.443396226,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,hash_placebo_06,31,122,3.169932236228e-4,0.207547170,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,32,122,2.509056309371e-4,0.367924528,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,hash_placebo_06,33,122,3.915485475618e-4,0.566037736,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,hash_placebo_06,34,122,2.633512963290e-4,0.141509434,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,35,122,2.390784327493e-4,0.367924528,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,hash_placebo_06,36,122,2.148233624930e-4,0.198113208,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,37,122,3.296276230519e-4,0.207547170,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,38,122,1.915911233478e-4,0.320754717,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,39,122,2.979166403864e-4,0.226415094,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,40,122,2.089652998223e-4,0.358490566,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,hash_placebo_06,41,122,1.877457295678e-4,0.160377358,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,42,122,1.264186623622e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,43,122,4.875187308180e-4,0.452830189,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,hash_placebo_06,44,122,3.124382740023e-4,0.245283019,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,45,122,4.017903448787e-4,0.273584906,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,46,122,2.120103416574e-4,0.264150943,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,47,122,3.626079758248e-4,0.198113208,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,48,122,2.737494377834e-4,0.150943396,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,49,122,1.607811720518e-4,0.188679245,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,50,122,2.684094849693e-4,0.160377358,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,51,122,2.368602660987e-4,0.273584906,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,hash_placebo_06,52,122,4.187452104624e-4,0.490566038,4.652148636524e-4,5.234293530521e-4,true
3bc9704ea251d68f,600,hash_placebo_06,53,122,1.913000985905e-4,0.358490566,3.600126656238e-4,3.600126656238e-4,false
3bc9704ea251d68f,600,hash_placebo_06,54,122,2.917614566608e-4,0.188679245,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,55,122,1.957467345323e-4,0.349056604,4.620756856184e-4,4.629685136024e-4,false
3bc9704ea251d68f,600,hash_placebo_06,56,122,4.217787736722e-4,0.207547170,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,57,122,1.980491587646e-4,0.301886792,3.565722727217e-5,3.565722727217e-5,false
3bc9704ea251d68f,600,hash_placebo_06,58,122,2.541649220527e-4,0.132075472,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,59,122,3.362757774290e-4,0.235849057,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,60,122,1.367227375718e-4,0.141509434,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,61,122,1.935981406700e-4,0.349056604,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_06,62,122,1.653726130417e-4,0.301886792,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_06,63,122,1.861282230142e-4,0.235849057,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,0,122,2.660640192021e-4,0.235849057,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,1,122,2.649557336467e-4,0.320754717,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,2,122,1.855499790832e-4,0.160377358,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,3,122,2.294247577484e-4,0.349056604,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,4,122,4.325686565800e-4,0.462264151,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,hash_placebo_07,5,122,2.207894180965e-4,0.188679245,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,6,122,3.512596600574e-4,0.330188679,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,7,122,3.061904161805e-4,0.311320755,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,8,122,1.695716526218e-4,0.245283019,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,9,122,4.622465958059e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,10,122,2.582447862306e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,11,122,3.880220293652e-4,0.216981132,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,12,122,2.307147313081e-4,0.207547170,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,13,122,2.857702290815e-4,0.283018868,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,14,122,2.870231001584e-4,0.443396226,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,hash_placebo_07,15,122,1.666467488169e-4,0.103773585,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,16,122,2.837496292683e-4,0.349056604,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,hash_placebo_07,17,122,1.305533078367e-4,0.207547170,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,hash_placebo_07,18,122,2.146659522383e-4,0.216981132,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,19,122,4.375210040226e-4,0.198113208,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,20,122,3.782365086519e-4,0.471698113,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,21,122,2.651294182071e-4,0.273584906,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,22,122,4.571240791082e-4,0.245283019,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,23,122,2.458700814004e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,24,122,2.722232763919e-4,0.188679245,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,25,122,2.885283229579e-4,0.320754717,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,26,122,3.676247597092e-4,0.367924528,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,hash_placebo_07,27,122,4.233388467693e-4,0.433962264,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,28,122,2.213334375514e-4,0.386792453,4.620756856184e-4,4.629685136024e-4,false
3bc9704ea251d68f,600,hash_placebo_07,29,122,3.200263800821e-4,0.207547170,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,30,122,4.172192377772e-4,0.443396226,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,hash_placebo_07,31,122,3.351550287476e-4,0.207547170,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,32,122,2.156975269995e-4,0.358490566,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,hash_placebo_07,33,122,4.024262688615e-4,0.566037736,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,hash_placebo_07,34,122,2.831052376200e-4,0.198113208,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,35,122,2.430648976614e-4,0.405660377,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,hash_placebo_07,36,122,2.234440130460e-4,0.122641509,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,37,122,3.650495830542e-4,0.160377358,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,38,122,1.740072389122e-4,0.320754717,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,39,122,2.981457910305e-4,0.273584906,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,40,122,1.553883299613e-4,0.264150943,3.600126656238e-4,3.600126656238e-4,false
3bc9704ea251d68f,600,hash_placebo_07,41,122,2.156441515949e-4,0.188679245,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,42,122,1.153892072593e-4,0.141509434,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,43,122,5.243448498260e-4,0.566037736,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,hash_placebo_07,44,122,3.306861067120e-4,0.264150943,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,45,122,4.060185825494e-4,0.226415094,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,46,122,2.554794620001e-4,0.301886792,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,47,122,4.068555030036e-4,0.198113208,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,48,122,2.740903122511e-4,0.179245283,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,49,122,2.046109072280e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,50,122,2.655394351683e-4,0.179245283,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,51,122,2.640384945357e-4,0.301886792,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,hash_placebo_07,52,122,4.236309893003e-4,0.518867925,4.652148636524e-4,5.234293530521e-4,true
3bc9704ea251d68f,600,hash_placebo_07,53,122,2.097786194533e-4,0.424528302,3.600126656238e-4,3.600126656238e-4,false
3bc9704ea251d68f,600,hash_placebo_07,54,122,2.984164069810e-4,0.198113208,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,55,122,1.990370488426e-4,0.358490566,4.620756856184e-4,4.629685136024e-4,false
3bc9704ea251d68f,600,hash_placebo_07,56,122,4.134005811641e-4,0.160377358,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,57,122,1.797870002208e-4,0.264150943,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,hash_placebo_07,58,122,2.183869798639e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,59,122,3.324238764429e-4,0.207547170,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,60,122,1.660228126158e-4,0.264150943,3.600126656238e-4,3.600126656238e-4,false
3bc9704ea251d68f,600,hash_placebo_07,61,122,1.922293569859e-4,0.377358491,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,hash_placebo_07,62,122,1.601045329721e-4,0.264150943,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,hash_placebo_07,63,122,1.711927503453e-4,0.198113208,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,0,122,1.110891014087e-4,0.198113208,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,input_only,1,122,1.614786278139e-4,0.160377358,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,2,122,9.440490765042e-5,0.207547170,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,3,122,2.388814981035e-4,0.386792453,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,input_only,4,122,1.257118047461e-4,0.188679245,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,5,122,1.183247141036e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,6,122,1.293594720293e-4,0.047169811,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,7,122,5.453259384632e-5,0.066037736,1.919617061503e-4,1.919617061503e-4,false
3bc9704ea251d68f,600,input_only,8,122,1.596681191656e-4,0.235849057,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,9,122,2.078244257500e-4,0.367924528,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,input_only,10,122,1.155247413820e-4,0.188679245,3.600126656238e-4,3.600126656238e-4,false
3bc9704ea251d68f,600,input_only,11,122,1.502983696301e-4,0.245283019,1.919617061503e-4,1.919617061503e-4,false
3bc9704ea251d68f,600,input_only,12,122,1.463204257051e-4,0.264150943,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,input_only,13,122,1.802401980126e-4,0.132075472,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,14,122,2.029243498623e-4,0.169811321,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,15,122,2.101891991573e-4,0.339622642,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,input_only,16,122,1.253446179918e-4,0.216981132,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,17,122,1.585385189382e-4,0.141509434,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,18,122,1.404657280096e-4,0.226415094,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,19,122,1.042358097662e-4,0.245283019,3.565722727217e-5,3.565722727217e-5,false
3bc9704ea251d68f,600,input_only,20,122,1.663115880521e-4,0.084905660,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,21,122,1.216212572250e-4,0.103773585,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,22,122,1.215879661458e-4,0.132075472,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,23,122,4.142232891117e-5,0.018867925,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,24,122,1.660870830438e-4,0.283018868,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,input_only,25,122,1.433051765137e-4,0.207547170,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,26,122,1.512382806818e-4,0.245283019,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,input_only,27,122,1.530092640760e-4,0.141509434,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,28,122,1.259857485286e-4,0.226415094,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,29,122,1.186147428962e-4,0.132075472,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,30,122,2.102444200026e-4,0.198113208,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,31,122,1.534405299852e-4,0.113207547,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,32,122,1.038335755099e-4,0.141509434,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,33,122,2.169339114338e-4,0.132075472,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,34,122,9.631942185821e-5,0.160377358,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,35,122,2.171378186251e-4,0.132075472,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,36,122,1.744703154695e-4,0.320754717,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,input_only,37,122,1.430309531464e-4,0.207547170,1.919617061503e-4,1.919617061503e-4,false
3bc9704ea251d68f,600,input_only,38,122,1.277967061143e-4,0.113207547,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,39,122,1.223230947491e-4,0.179245283,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,40,122,2.553326813569e-4,0.443396226,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,input_only,41,122,2.687768866756e-4,0.415094340,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,input_only,42,122,1.659029814248e-4,0.103773585,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,43,122,1.270112564399e-4,0.207547170,1.919617061503e-4,1.919617061503e-4,false
3bc9704ea251d68f,600,input_only,44,122,1.413951634582e-4,0.254716981,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,45,122,1.241374420818e-4,0.198113208,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,46,122,1.305998804012e-4,0.150943396,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,47,122,1.516873657010e-4,0.273584906,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,input_only,48,122,2.209908114992e-4,0.386792453,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,input_only,49,122,1.382582366050e-4,0.122641509,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,50,122,1.152357822436e-4,0.207547170,3.565722727217e-5,3.565722727217e-5,false
3bc9704ea251d68f,600,input_only,51,122,1.812088443447e-4,0.245283019,3.565722727217e-5,3.565722727217e-5,false
3bc9704ea251d68f,600,input_only,52,122,1.569173357208e-4,0.132075472,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,53,122,9.550612436330e-5,0.198113208,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,54,122,1.217216005500e-4,0.075471698,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,55,122,1.657434991230e-4,0.273584906,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,56,122,1.497427373835e-4,0.273584906,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,input_only,57,122,6.369841354964e-5,0.056603774,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,input_only,58,122,1.136112996572e-4,0.264150943,3.158872277709e-4,3.158872277709e-4,false
3bc9704ea251d68f,600,input_only,59,122,1.318105457251e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,60,122,1.942067865810e-4,0.386792453,2.505866141291e-4,3.456851991359e-4,false
3bc9704ea251d68f,600,input_only,61,122,1.074760726539e-4,0.169811321,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,input_only,62,122,2.125805437110e-4,0.377358491,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,input_only,63,122,1.446379201656e-4,0.301886792,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,state_stats,0,122,3.332572057111e-4,0.113207547,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,1,122,1.281500322749e-4,0.160377358,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,2,122,1.269620123161e-4,0.113207547,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,state_stats,3,122,1.265515507648e-4,0.122641509,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,4,122,2.712301416494e-4,0.396226415,3.565722727217e-5,1.345183700323e-4,false
3bc9704ea251d68f,600,state_stats,5,122,2.792566166050e-4,0.169811321,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,6,122,1.406635313800e-4,0.150943396,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,state_stats,7,122,1.852018123433e-4,0.283018868,0.000000000000e0,0.000000000000e0,false
3bc9704ea251d68f,600,state_stats,8,122,2.702655138225e-4,0.122641509,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,9,122,2.640225320904e-4,0.150943396,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,10,122,3.110629365592e-4,0.188679245,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,11,122,2.546269503873e-4,0.245283019,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,12,122,1.770696734884e-4,0.122641509,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,13,122,2.567061049209e-4,0.490566038,4.620756856184e-4,4.629685136024e-4,false
3bc9704ea251d68f,600,state_stats,14,122,1.538063557103e-4,0.198113208,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,15,122,2.035794149401e-4,0.349056604,4.652148636524e-4,6.787708553020e-4,true
3bc9704ea251d68f,600,state_stats,16,122,1.779118093632e-4,0.094339623,5.766376852989e-5,5.766376852989e-5,false
3bc9704ea251d68f,600,state_stats,17,122,2.618354723551e-4,0.169811321,5.766376852989e-5,5.766376852989e-5,false
