seed,step,scale,method,candidate_count,within_stratum_utility_variance,predicted_finite_population_rmse,observed_panel_rmse,sign_error_rate,cross_block_regret,selected_program_regret,false_authorization_rate
d5a841f07c3692eb,600,1.0,development_response_oracle,170,6.418217011600e-6,2.585660983272e-4,2.511701622140e-4,0.239304315,2.464168611951e-4,2.464935497919e-4,0.000000000
d5a841f07c3692eb,600,1.0,evaluation_state_response_comparator,170,6.371557677567e-6,2.576245183880e-4,2.685538494496e-4,0.235212054,2.869240950716e-4,2.892540895338e-4,0.031250000
d5a841f07c3692eb,600,2.0,hash_placebo_00,170,4.436632167785e-5,6.798155515611e-4,6.736703057034e-4,0.264508929,7.808776226739e-4,8.240860708497e-4,0.109375000
d5a841f07c3692eb,600,2.0,hash_placebo_01,170,4.521234629691e-5,6.862666687177e-4,6.900670363930e-4,0.271856399,6.993508509368e-4,7.204707831079e-4,0.078125000
d5a841f07c3692eb,600,2.0,hash_placebo_02,170,4.451007745452e-5,6.809160301765e-4,6.919986816888e-4,0.276785714,5.971979933292e-4,6.091210677823e-4,0.015625000
d5a841f07c3692eb,600,2.0,hash_placebo_03,170,4.542536891950e-5,6.878814768874e-4,6.786778684061e-4,0.270368304,7.066039543133e-4,7.166879449869e-4,0.031250000
d5a841f07c3692eb,600,2.0,hash_placebo_04,170,4.473925459107e-5,6.826667576426e-4,6.806958559813e-4,0.273437500,8.901704977688e-4,9.276577265496e-4,0.156250000
d5a841f07c3692eb,600,2.0,hash_placebo_05,170,4.411674352675e-5,6.779007388527e-4,6.664793566069e-4,0.266276042,7.103597674813e-4,7.430050507082e-4,0.062500000
d5a841f07c3692eb,600,2.0,hash_placebo_06,170,4.508288638798e-5,6.852834449151e-4,6.932504073713e-4,0.270833333,8.526609077926e-4,8.679998022103e-4,0.093750000
d5a841f07c3692eb,600,2.0,hash_placebo_07,170,4.403504647105e-5,6.772727668673e-4,6.800287737086e-4,0.267206101,6.825198522620e-4,6.958623537230e-4,0.015625000
d5a841f07c3692eb,600,2.0,input_only,170,4.236890642620e-5,6.643363419781e-4,6.485516763362e-4,0.262555804,6.684308309559e-4,6.867189575814e-4,0.078125000
d5a841f07c3692eb,600,2.0,state_stats,170,3.886749467810e-5,6.362937499538e-4,6.050675476327e-4,0.255580357,6.215102471288e-4,6.414268436856e-4,0.046875000
d5a841f07c3692eb,600,2.0,gradient_full171,170,2.444364747212e-5,5.046001663045e-4,5.133376041557e-4,0.240699405,6.132300604058e-4,6.298193896441e-4,0.093750000
d5a841f07c3692eb,600,2.0,development_response_oracle,170,2.600373169118e-5,5.204538453278e-4,5.356955581502e-4,0.250465030,5.201368678627e-4,5.249144023196e-4,0.015625000
d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,170,2.290161924888e-5,4.884245426292e-4,4.762417075713e-4,0.228701637,4.971704192940e-4,4.986836632952e-4,0.031250000
d5a841f07c3692eb,2400,0.5,hash_placebo_00,170,7.018858511309e-6,2.703943592104e-4,2.704643142044e-4,0.312591912,2.157519718793e-4,2.600071128072e-4,0.171875000
d5a841f07c3692eb,2400,0.5,hash_placebo_01,170,6.896381675910e-6,2.680248293052e-4,2.631760773904e-4,0.295955882,1.906753849568e-4,2.131577841809e-4,0.109375000
d5a841f07c3692eb,2400,0.5,hash_placebo_02,170,7.080979105749e-6,2.715882895454e-4,2.699083721493e-4,0.312591912,2.211584847203e-4,2.530506669558e-4,0.140625000
d5a841f07c3692eb,2400,0.5,hash_placebo_03,170,6.851356184532e-6,2.671484485990e-4,2.636914327666e-4,0.293014706,2.113297815214e-4,2.380545108664e-4,0.093750000
d5a841f07c3692eb,2400,0.5,hash_placebo_04,170,7.136603914002e-6,2.726529370907e-4,2.762491082130e-4,0.306985294,2.516027107191e-4,3.063752582264e-4,0.218750000
d5a841f07c3692eb,2400,0.5,hash_placebo_05,170,6.701836550966e-6,2.642173298743e-4,2.651022049477e-4,0.307812500,2.085762683208e-4,2.347638666933e-4,0.109375000
d5a841f07c3692eb,2400,0.5,hash_placebo_06,170,7.032245812307e-6,2.706521024209e-4,2.607360455605e-4,0.308363971,2.068623238074e-4,2.501696207702e-4,0.156250000
d5a841f07c3692eb,2400,0.5,hash_placebo_07,170,6.699691584964e-6,2.641750442605e-4,2.666297666599e-4,0.307628676,2.366948167776e-4,2.823402278267e-4,0.203125000
d5a841f07c3692eb,2400,0.5,input_only,170,7.042619953023e-6,2.708516651429e-4,2.713164230788e-4,0.315625000,2.517584551782e-4,3.041586516233e-4,0.234375000
d5a841f07c3692eb,2400,0.5,state_stats,170,6.643387862523e-6,2.630626482442e-4,2.662816334053e-4,0.299172794,2.039299283609e-4,2.305085953154e-4,0.093750000
d5a841f07c3692eb,2400,0.5,gradient_full171,170,5.680848069846e-6,2.432601503074e-4,2.438831327916e-4,0.285661765,2.036230579705e-4,2.487712109414e-4,0.187500000
d5a841f07c3692eb,2400,0.5,development_response_oracle,170,5.790089067223e-6,2.455879227152e-4,2.410366713418e-4,0.292738971,2.173930107432e-4,2.611539682889e-4,0.187500000
d5a841f07c3692eb,2400,0.5,evaluation_state_response_comparator,170,5.679875892566e-6,2.432393345676e-4,2.464621815191e-4,0.284926471,2.397293658447e-4,2.817856345771e-4,0.171875000
d5a841f07c3692eb,2400,1.0,hash_placebo_00,170,2.807968548792e-5,5.408296624932e-4,5.418618767432e-4,0.317463235,3.595761351534e-4,5.080541669713e-4,0.265625000
d5a841f07c3692eb,2400,1.0,hash_placebo_01,170,2.759894003071e-5,5.361799685304e-4,5.255707412460e-4,0.296599265,3.293893978551e-4,4.021281347946e-4,0.187500000
d5a841f07c3692eb,2400,1.0,hash_placebo_02,170,2.832387185781e-5,5.431761517705e-4,5.390169385110e-4,0.316360294,3.847209521837e-4,5.093454351055e-4,0.265625000
d5a841f07c3692eb,2400,1.0,hash_placebo_03,170,2.737419723902e-5,5.339924043528e-4,5.270297090061e-4,0.295496324,4.047730859256e-4,5.253363240740e-4,0.250000000
d5a841f07c3692eb,2400,1.0,hash_placebo_04,170,2.855147167331e-5,5.453541631488e-4,5.524136721975e-4,0.306985294,4.335271933158e-4,6.076983663661e-4,0.328125000
d5a841f07c3692eb,2400,1.0,hash_placebo_05,170,2.681185679700e-5,5.284791149787e-4,5.302502465966e-4,0.310661765,3.697635600801e-4,4.591337004740e-4,0.187500000
d5a841f07c3692eb,2400,1.0,hash_placebo_06,170,2.813560457153e-5,5.413679102854e-4,5.216788773401e-4,0.312591912,3.744375306240e-4,5.074872422028e-4,0.218750000
d5a841f07c3692eb,2400,1.0,hash_placebo_07,170,2.677400650692e-5,5.281059563324e-4,5.333281970378e-4,0.312500000,4.255385511414e-4,5.602056592693e-4,0.250000000
d5a841f07c3692eb,2400,1.0,input_only,170,2.820493338623e-5,5.420344910058e-4,5.435170804285e-4,0.323437500,4.520904121037e-4,6.020527764719e-4,0.312500000
d5a841f07c3692eb,2400,1.0,state_stats,170,2.656994178635e-5,5.260895617109e-4,5.331459784227e-4,0.303308824,3.495059599317e-4,4.355129979103e-4,0.187500000
d5a841f07c3692eb,2400,1.0,gradient_full171,170,2.274328265068e-5,4.867331859222e-4,4.881618419026e-4,0.291911765,3.630315934160e-4,4.791791382104e-4,0.187500000
d5a841f07c3692eb,2400,1.0,development_response_oracle,170,2.318545769004e-5,4.914419439478e-4,4.788960300938e-4,0.296966912,3.562466960929e-4,4.938606176665e-4,0.203125000
d5a841f07c3692eb,2400,1.0,evaluation_state_response_comparator,170,2.276150315458e-5,4.869281170702e-4,4.997823321364e-4,0.297150735,3.554362037903e-4,4.748347344048e-4,0.187500000
d5a841f07c3692eb,2400,2.0,hash_placebo_00,170,1.134840463582e-4,1.087255941762e-3,1.091919071601e-3,0.322610294,7.079656070346e-4,1.134680261885e-3,0.312500000
d5a841f07c3692eb,2400,2.0,hash_placebo_01,170,1.116671744658e-4,1.078517377708e-3,1.055818983896e-3,0.296139706,7.234816566779e-4,9.469421840436e-4,0.250000000
d5a841f07c3692eb,2400,2.0,hash_placebo_02,170,1.144595452217e-4,1.091918920705e-3,1.083728928572e-3,0.321966912,7.595135552947e-4,1.130242112708e-3,0.296875000
d5a841f07c3692eb,2400,2.0,hash_placebo_03,170,1.105250733393e-4,1.072987813204e-3,1.058170886290e-3,0.298713235,7.313085598071e-4,1.049883809173e-3,0.296875000
d5a841f07c3692eb,2400,2.0,hash_placebo_04,170,1.153570109446e-4,1.096191375022e-3,1.109550776519e-3,0.311764706,8.111415759231e-4,1.356559521014e-3,0.375000000
d5a841f07c3692eb,2400,2.0,hash_placebo_05,170,1.082906852967e-4,1.062086612212e-3,1.066011855187e-3,0.315257353,7.227705914374e-4,9.963616128061e-4,0.265625000
d5a841f07c3692eb,2400,2.0,hash_placebo_06,170,1.137565323587e-4,1.088560461682e-3,1.049878974327e-3,0.312132353,7.614183414262e-4,1.235645924908e-3,0.328125000
d5a841f07c3692eb,2400,2.0,hash_placebo_07,170,1.079937566368e-4,1.060629513528e-3,1.070711865574e-3,0.318474265,7.918818068902e-4,1.175040254338e-3,0.312500000
d5a841f07c3692eb,2400,2.0,input_only,170,1.141259640891e-4,1.090326614336e-3,1.094203953600e-3,0.329871324,8.435842264589e-4,1.358908907605e-3,0.421875000
d5a841f07c3692eb,2400,2.0,state_stats,170,1.074725581106e-4,1.058067017562e-3,1.074743349089e-3,0.308731618,6.482536673502e-4,9.140968622887e-4,0.234375000
d5a841f07c3692eb,2400,2.0,gradient_full171,170,9.202598407930e-5,9.790832450951e-4,9.856598429222e-4,0.297518382,7.158571106629e-4,1.086417031502e-3,0.281250000
d5a841f07c3692eb,2400,2.0,development_response_oracle,170,9.408667847046e-5,9.899846298810e-4,1.005878635381e-3,0.312959559,7.729739008937e-4,1.347555601001e-3,0.375000000
d5a841f07c3692eb,2400,2.0,evaluation_state_response_comparator,170,9.065996735769e-5,9.717894113315e-4,9.834115977423e-4,0.304963235,7.424617451761e-4,1.237557305672e-3,0.328125000
d5a841f07c3692eb,4200,0.5,hash_placebo_00,168,8.071083360139e-6,2.899547982039e-4,2.799529100856e-4,0.346354167,2.977648418891e-4,3.497345620644e-4,0.156250000
d5a841f07c3692eb,4200,0.5,hash_placebo_01,168,8.133661462837e-6,2.910766913339e-4,2.950130876058e-4,0.314267113,3.054951970682e-4,3.459063405344e-4,0.156250000
d5a841f07c3692eb,4200,0.5,hash_placebo_02,168,8.216914603082e-6,2.925625752703e-4,2.836975311105e-4,0.299851190,2.863105432880e-4,3.157698766643e-4,0.171875000
d5a841f07c3692eb,4200,0.5,hash_placebo_03,168,7.839998991631e-6,2.857737849468e-4,2.865081131978e-4,0.308035714,3.019197436771e-4,3.470627335282e-4,0.125000000
d5a841f07c3692eb,4200,0.5,hash_placebo_04,168,8.196786228839e-6,2.922040209917e-4,2.846051556812e-4,0.323567708,2.876510757943e-4,3.272318194156e-4,0.140625000
d5a841f07c3692eb,4200,0.5,hash_placebo_05,168,7.853543485989e-6,2.860205318604e-4,2.860767467191e-4,0.334728423,3.187608881490e-4,3.845864179084e-4,0.250000000
d5a841f07c3692eb,4200,0.5,hash_placebo_06,168,8.090305653343e-6,2.902998746509e-4,2.747304973171e-4,0.328683036,2.898794973589e-4,3.511217752816e-4,0.203125000
d5a841f07c3692eb,4200,0.5,hash_placebo_07,168,7.844924304827e-6,2.858635365146e-4,2.920811254524e-4,0.352585565,2.556564689513e-4,2.960531577010e-4,0.156250000
d5a841f07c3692eb,4200,0.5,input_only,168,8.265301581998e-6,2.934227180693e-4,3.025107493090e-4,0.328776042,3.081371961144e-4,3.723251016545e-4,0.171875000
d5a841f07c3692eb,4200,0.5,state_stats,168,8.049604975522e-6,2.895687342037e-4,2.810544340586e-4,0.298921131,2.718508787751e-4,3.071364786216e-4,0.109375000
d5a841f07c3692eb,4200,0.5,gradient_full171,168,6.793100044567e-6,2.660102606998e-4,2.572525426193e-4,0.320963542,2.782285939702e-4,3.058309768846e-4,0.125000000
d5a841f07c3692eb,4200,0.5,development_response_oracle,168,7.185979362465e-6,2.735945023065e-4,2.723036229889e-4,0.316871280,2.553779256687e-4,2.976590195658e-4,0.140625000
d5a841f07c3692eb,4200,0.5,evaluation_state_response_comparator,168,6.721503845064e-6,2.646047336174e-4,2.693015533378e-4,0.298177083,2.708582823345e-4,3.098058525453e-4,0.109375000
d5a841f07c3692eb,4200,1.0,hash_placebo_00,168,3.196257072143e-5,5.770125172082e-4,5.569538344865e-4,0.350074405,5.569816667048e-4,6.983634191329e-4,0.171875000
d5a841f07c3692eb,4200,1.0,hash_placebo_01,168,3.220071480471e-5,5.791581066937e-4,5.880449153292e-4,0.323939732,5.273786013404e-4,6.501446131324e-4,0.187500000
d5a841f07c3692eb,4200,1.0,hash_placebo_02,168,3.254177622386e-5,5.822171722521e-4,5.643275064636e-4,0.309244792,5.087202516734e-4,5.836926899292e-4,0.156250000
d5a841f07c3692eb,4200,1.0,hash_placebo_03,168,3.102385487634e-5,5.684761692120e-4,5.696498324362e-4,0.318266369,5.494448137888e-4,6.914851193187e-4,0.171875000
d5a841f07c3692eb,4200,1.0,hash_placebo_04,168,3.244980292950e-5,5.813938256601e-4,5.666934557251e-4,0.332496280,5.451625923634e-4,6.735989427966e-4,0.187500000
d5a841f07c3692eb,4200,1.0,hash_placebo_05,168,3.107129815012e-5,5.689106746498e-4,5.694047306584e-4,0.343843006,5.678251261543e-4,7.281280265943e-4,0.218750000
d5a841f07c3692eb,4200,1.0,hash_placebo_06,168,3.201975239599e-5,5.775284300000e-4,5.465576614852e-4,0.335565476,5.321332760104e-4,6.960757939964e-4,0.218750000
d5a841f07c3692eb,4200,1.0,hash_placebo_07,168,3.104369602289e-5,5.686579231592e-4,5.802637685017e-4,0.360956101,4.865996933532e-4,6.277488096202e-4,0.203125000
d5a841f07c3692eb,4200,1.0,input_only,168,3.271265766952e-5,5.837438228574e-4,6.030326974271e-4,0.339564732,5.812440279733e-4,7.480375189743e-4,0.187500000
d5a841f07c3692eb,4200,1.0,state_stats,168,3.188067530761e-5,5.762728240926e-4,5.582179232608e-4,0.307849702,4.999907594048e-4,5.979260415074e-4,0.156250000
d5a841f07c3692eb,4200,1.0,gradient_full171,168,2.682233032290e-5,5.285823249002e-4,5.120441317225e-4,0.331566220,5.259190807010e-4,6.377831459758e-4,0.171875000
d5a841f07c3692eb,4200,1.0,development_response_oracle,168,2.839798388724e-5,5.438863228274e-4,5.457921961837e-4,0.339285714,4.947023273871e-4,6.535978051829e-4,0.203125000
d5a841f07c3692eb,4200,1.0,evaluation_state_response_comparator,168,2.675216420219e-5,5.278904972682e-4,5.319914812452e-4,0.303571429,4.754617047311e-4,5.685370259698e-4,0.203125000
d5a841f07c3692eb,4200,2.0,hash_placebo_00,168,1.273301694939e-4,1.151675272040e-3,1.112117881375e-3,0.349795387,9.008128843107e-4,1.420485148174e-3,0.390625000
d5a841f07c3692eb,4200,2.0,hash_placebo_01,168,1.282381006367e-4,1.155774003990e-3,1.176831375799e-3,0.332775298,7.947942863211e-4,1.238376111019e-3,0.296875000
d5a841f07c3692eb,4200,2.0,hash_placebo_02,168,1.296029148439e-4,1.161908069925e-3,1.126018791346e-3,0.323474702,8.241481641562e-4,1.119097877847e-3,0.343750000
d5a841f07c3692eb,4200,2.0,hash_placebo_03,168,1.235137052505e-4,1.134284398359e-3,1.136392296823e-3,0.331194196,8.002929686768e-4,1.132279296485e-3,0.312500000
d5a841f07c3692eb,4200,2.0,hash_placebo_04,168,1.292433510303e-4,1.160295180791e-3,1.131254384189e-3,0.341889881,8.401529820503e-4,1.260852790949e-3,0.312500000
d5a841f07c3692eb,4200,2.0,hash_placebo_05,168,1.235630579109e-4,1.134510990062e-3,1.136542469546e-3,0.352864583,8.816894468282e-4,1.283076465199e-3,0.375000000
d5a841f07c3692eb,4200,2.0,hash_placebo_06,168,1.275471757337e-4,1.152656242725e-3,1.091516724834e-3,0.338076637,8.578355470377e-4,1.359647576407e-3,0.390625000
d5a841f07c3692eb,4200,2.0,hash_placebo_07,168,1.236430924914e-4,1.134878354767e-3,1.155861304727e-3,0.358072917,7.895627454104e-4,1.200240126479e-3,0.328125000
d5a841f07c3692eb,4200,2.0,input_only,168,1.301356541039e-4,1.164293661517e-3,1.204958303334e-3,0.347098214,8.960898275063e-4,1.437910681375e-3,0.406250000
d5a841f07c3692eb,4200,2.0,state_stats,168,1.268248348328e-4,1.149387675899e-3,1.111256907514e-3,0.319196429,7.902445989885e-4,1.145541949995e-3,0.281250000
d5a841f07c3692eb,4200,2.0,gradient_full171,168,1.065115262653e-4,1.053325716606e-3,1.022848257334e-3,0.335937500,7.648147218333e-4,1.142525962621e-3,0.312500000
d5a841f07c3692eb,4200,2.0,development_response_oracle,168,1.131173505394e-4,1.085497920213e-3,1.068408818425e-3,0.343284970,7.721246333858e-4,1.232199306969e-3,0.296875000
d5a841f07c3692eb,4200,2.0,evaluation_state_response_comparator,168,1.059059519619e-4,1.050327091721e-3,1.072312332859e-3,0.335565476,6.916108357018e-4,1.029123507806e-3,0.218750000
