role,seed,step,scale,method,sample_index,stratum,kmeans_iterations,within_sse
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,26,3,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,27,11,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,28,2,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,29,1,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,30,9,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,31,9,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,32,11,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,33,8,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,34,3,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,35,11,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,36,4,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,37,9,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,38,5,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,39,3,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,40,11,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,41,0,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,42,5,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,43,4,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,44,0,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,45,1,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,46,4,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,47,6,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,48,2,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,49,0,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,50,3,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,51,2,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,52,8,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,53,2,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,54,3,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,55,1,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,56,10,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,57,7,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,58,8,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,59,0,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,60,5,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,61,7,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,62,1,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,63,11,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,64,5,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,65,0,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,66,10,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,67,7,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,68,9,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,69,1,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,70,8,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,71,5,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,72,1,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,73,9,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,74,11,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,75,3,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,76,7,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,77,7,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,78,1,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,79,10,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,80,10,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,81,5,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,82,8,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,83,10,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,84,4,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,85,4,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,86,7,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,87,8,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,88,9,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,89,1,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,90,10,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,91,4,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,92,10,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,93,8,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,94,6,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,600,2.0,evaluation_state_response_comparator,95,6,7,3.270351228740e-1
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,0,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,1,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,2,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,3,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,4,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,5,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,6,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,7,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,8,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,9,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,10,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,11,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,12,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,13,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,14,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,15,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,16,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,17,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,18,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,19,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,20,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,21,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,22,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,23,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,24,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,25,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,26,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,27,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,28,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,29,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,30,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,31,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,32,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,33,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,34,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,35,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,36,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,37,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,38,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,39,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,40,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,41,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,42,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,43,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,44,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,45,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,46,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,47,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,48,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,49,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,50,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,51,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,52,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,53,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,54,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,55,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,56,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,57,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,58,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,59,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,60,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,61,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,62,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,63,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,64,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,65,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,66,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,67,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,68,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,69,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,70,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,71,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,72,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,73,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,74,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,75,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,76,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,77,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,78,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,79,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,80,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,81,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,82,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,83,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,84,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,85,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,86,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,87,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,88,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,89,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,90,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,91,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,92,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,93,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,94,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_00,95,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,0,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,1,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,2,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,3,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,4,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,5,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,6,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,7,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,8,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,9,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,10,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,11,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,12,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,13,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,14,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,15,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,16,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,17,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,18,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,19,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,20,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,21,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,22,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,23,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,24,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,25,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,26,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,27,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,28,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,29,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,30,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,31,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,32,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,33,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,34,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,35,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,36,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,37,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,38,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,39,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,40,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,41,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,42,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,43,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,44,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,45,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,46,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,47,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,48,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,49,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,50,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,51,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,52,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,53,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,54,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,55,1,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,56,2,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,57,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,58,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,59,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,60,8,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,61,11,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,62,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,63,0,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,64,3,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,65,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,66,10,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,67,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,68,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,69,7,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,70,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,71,6,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,72,5,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,73,4,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,74,9,0,0.000000000000e0
evaluation,d5a841f07c3692eb,2400,0.5,hash_placebo_01,75,3,0,0.000000000000e0
