seed,step,scale,method,panel,candidate_count,utility_rmse,sign_error_rate,cross_block_regret,selected_program_regret,false_authorization
d5a841f07c3692eb,600,0.5,hash_placebo_03,32,170,1.535886979943e-4,0.250000000,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,33,170,1.534725532335e-4,0.208333333,1.926111581270e-4,1.926111581270e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,34,170,1.330527797508e-4,0.178571429,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,35,170,2.931035377619e-4,0.351190476,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,36,170,1.368566042404e-4,0.214285714,1.654227380641e-4,1.654227380641e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,37,170,1.425009123637e-4,0.285714286,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,38,170,1.821864607225e-4,0.220238095,3.572307905415e-4,3.572307905415e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,39,170,1.778826496549e-4,0.220238095,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,40,170,1.352580797493e-4,0.279761905,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,41,170,1.178120553873e-4,0.220238095,3.433516103541e-4,3.433516103541e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,42,170,1.466961056857e-4,0.333333333,1.654227380641e-4,1.654227380641e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,43,170,1.028582523676e-4,0.172619048,1.654227380641e-4,1.654227380641e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,44,170,1.629935910200e-4,0.398809524,5.677680601366e-4,5.890490920137e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_03,45,170,1.862480470478e-4,0.244047619,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,46,170,1.167857949348e-4,0.190476190,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,47,170,2.219525496266e-4,0.327380952,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,48,170,1.398298167771e-4,0.255952381,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,49,170,1.561956550951e-4,0.261904762,1.122684334405e-4,1.122684334405e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,50,170,1.940265302614e-4,0.130952381,1.654227380641e-4,1.654227380641e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,51,170,1.559236160502e-4,0.232142857,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,52,170,1.418496924339e-4,0.255952381,3.305571008241e-4,3.305571008241e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,53,170,1.769194241308e-4,0.267857143,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,54,170,1.838138772192e-4,0.315476190,3.433516103541e-4,3.433516103541e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,55,170,1.723127257492e-4,0.339285714,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,56,170,1.169284998350e-4,0.255952381,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,57,170,2.128629431951e-4,0.327380952,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,58,170,1.265062076219e-4,0.321428571,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,59,170,1.847520580318e-4,0.238095238,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,60,170,1.893250815042e-4,0.309523810,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,61,170,1.638150193255e-4,0.309523810,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,62,170,1.371748074433e-4,0.214285714,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_03,63,170,1.330126082667e-4,0.285714286,4.716304247268e-4,4.716304247268e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,0,170,2.255762076871e-4,0.339285714,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,1,170,1.811645670384e-4,0.279761905,5.578376776612e-4,5.578376776612e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,2,170,1.667266871005e-4,0.297619048,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,3,170,1.644692426336e-4,0.267857143,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,4,170,1.902396502512e-4,0.315476190,3.305571008241e-4,3.305571008241e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,5,170,1.599381732506e-4,0.297619048,2.368880959693e-4,2.368880959693e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,6,170,1.452823610939e-4,0.255952381,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,7,170,1.811641705372e-4,0.208333333,4.889747579000e-4,4.889747579000e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,8,170,1.522801753083e-4,0.285714286,1.654227380641e-4,1.654227380641e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,9,170,1.813128111656e-4,0.297619048,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,10,170,1.530835700286e-4,0.255952381,3.305571008241e-4,3.305571008241e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,11,170,2.442239620976e-4,0.351190476,5.677680601366e-4,5.890490920137e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_04,12,170,1.284487308980e-4,0.273809524,1.122684334405e-4,1.122684334405e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,13,170,1.542159174442e-4,0.202380952,5.677680601366e-4,6.613144432777e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_04,14,170,1.927598744708e-4,0.250000000,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,15,170,1.766406525430e-4,0.297619048,3.305571008241e-4,3.305571008241e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,16,170,1.510312085659e-4,0.255952381,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,17,170,1.478516767828e-4,0.220238095,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,18,170,1.265747073005e-4,0.267857143,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,19,170,1.748028280957e-4,0.238095238,1.654227380641e-4,1.654227380641e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,20,170,2.048624455764e-4,0.273809524,5.677680601366e-4,5.890490920137e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_04,21,170,1.554125666624e-4,0.261904762,5.578376776612e-4,5.578376776612e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,22,170,1.926129514112e-4,0.309523810,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,23,170,1.638365568798e-4,0.321428571,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,24,170,1.229688498221e-4,0.291666667,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,25,170,2.187674517272e-4,0.285714286,1.926111581270e-4,1.926111581270e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,26,170,1.442479992140e-4,0.244047619,3.305571008241e-4,3.305571008241e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,27,170,1.439831188075e-4,0.238095238,1.654227380641e-4,1.816426520236e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,28,170,1.743662275756e-4,0.303571429,4.716304247268e-4,4.716304247268e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,29,170,2.148876794487e-4,0.339285714,3.193470765837e-4,3.193470765837e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,30,170,1.484640235375e-4,0.142857143,1.654227380641e-4,1.654227380641e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,31,170,1.762931222115e-4,0.321428571,3.305571008241e-4,3.305571008241e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,32,170,2.015831922852e-4,0.309523810,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,33,170,1.549859336855e-4,0.226190476,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,34,170,1.210277992695e-4,0.202380952,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,35,170,1.932842138212e-4,0.398809524,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,36,170,1.269644163530e-4,0.214285714,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,37,170,1.608459331018e-4,0.303571429,3.433516103541e-4,3.433516103541e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,38,170,2.093485424524e-4,0.261904762,3.305571008241e-4,3.305571008241e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,39,170,1.077695551894e-4,0.297619048,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,40,170,1.516044936141e-4,0.250000000,5.578376776612e-4,5.578376776612e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,41,170,1.592946460477e-4,0.386904762,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,42,170,2.182677138672e-4,0.279761905,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,43,170,1.752576004957e-4,0.351190476,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,44,170,1.620076464915e-4,0.363095238,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,45,170,1.698415002397e-4,0.273809524,2.368880959693e-4,2.368880959693e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,46,170,1.895915657060e-4,0.357142857,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,47,170,1.688860497595e-4,0.273809524,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,48,170,1.252682769483e-4,0.196428571,5.578376776612e-4,5.578376776612e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,49,170,1.862785783036e-4,0.244047619,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,50,170,1.341022223102e-4,0.184523810,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,51,170,1.904854500883e-4,0.333333333,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,52,170,1.610384015586e-4,0.327380952,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,53,170,1.543230632245e-4,0.202380952,4.889747579000e-4,4.889747579000e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,54,170,1.865224483724e-4,0.357142857,5.609420863948e-4,6.030068216205e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_04,55,170,1.602865286773e-4,0.220238095,5.578376776612e-4,5.578376776612e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,56,170,1.548327050863e-4,0.273809524,4.716304247268e-4,4.716304247268e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,57,170,1.139732176285e-4,0.226190476,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,58,170,1.137339894487e-4,0.220238095,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,59,170,2.568776504537e-4,0.267857143,3.433516103541e-4,3.433516103541e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,60,170,1.506291823828e-4,0.315476190,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,61,170,1.683056638117e-4,0.244047619,5.677680601366e-4,6.613144432777e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_04,62,170,1.342460315440e-4,0.250000000,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_04,63,170,1.953468808320e-4,0.232142857,1.122684334405e-4,1.122684334405e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,0,170,2.118393867417e-4,0.291666667,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,1,170,1.389937931643e-4,0.220238095,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,2,170,1.060488509999e-4,0.190476190,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,3,170,1.946234029703e-4,0.327380952,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,4,170,1.733808561949e-4,0.297619048,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,5,170,1.406677925530e-4,0.309523810,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,6,170,9.215194072680e-5,0.220238095,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,7,170,1.959892817672e-4,0.250000000,1.654227380641e-4,1.816426520236e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,8,170,1.659021291812e-4,0.291666667,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,9,170,1.279029928521e-4,0.238095238,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,10,170,1.278189140640e-4,0.273809524,3.193470765837e-4,3.193470765837e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,11,170,1.468981818515e-4,0.279761905,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,12,170,1.424234734549e-4,0.291666667,3.869815845974e-4,3.869815845974e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,13,170,1.161413154279e-4,0.196428571,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,14,170,2.130698155467e-4,0.267857143,3.007125633303e-4,3.007125633303e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,15,170,2.101676757319e-4,0.333333333,1.122684334405e-4,1.122684334405e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,16,170,1.831408740560e-4,0.238095238,3.869815845974e-4,3.869815845974e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,17,170,1.627876033729e-4,0.196428571,5.677680601366e-4,6.613144432777e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_05,18,170,1.902053103376e-4,0.238095238,3.007125633303e-4,3.007125633303e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,19,170,1.683602320098e-4,0.232142857,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,20,170,2.046105082551e-4,0.244047619,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,21,170,1.519360445588e-4,0.309523810,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,22,170,2.633015112664e-4,0.279761905,1.122684334405e-4,1.122684334405e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,23,170,1.273314663907e-4,0.238095238,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,24,170,1.206381036608e-4,0.309523810,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,25,170,1.903177742860e-4,0.345238095,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,26,170,1.559594914365e-4,0.297619048,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,27,170,1.740145091231e-4,0.273809524,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,28,170,1.636461702497e-4,0.279761905,1.926111581270e-4,1.926111581270e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,29,170,1.821195943508e-4,0.303571429,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,30,170,1.511753052054e-4,0.184523810,5.677680601366e-4,6.613144432777e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_05,31,170,1.875725600172e-4,0.327380952,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,32,170,1.941643324824e-4,0.238095238,3.433516103541e-4,3.433516103541e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,33,170,1.342410531376e-4,0.255952381,1.654227380641e-4,1.654227380641e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,34,170,1.585844853343e-4,0.172619048,4.716304247268e-4,4.716304247268e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,35,170,1.644964876389e-4,0.285714286,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,36,170,2.197907912764e-4,0.351190476,1.122684334405e-4,1.122684334405e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,37,170,1.946693512576e-4,0.315476190,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,38,170,1.754665694022e-4,0.220238095,3.305571008241e-4,3.305571008241e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,39,170,1.748958435901e-4,0.214285714,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,40,170,1.293945908223e-4,0.285714286,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,41,170,1.346085881107e-4,0.297619048,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,42,170,1.692362573719e-4,0.297619048,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,43,170,1.872868007543e-4,0.321428571,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,44,170,2.792679403187e-4,0.375000000,5.677680601366e-4,5.890490920137e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_05,45,170,1.438224393537e-4,0.309523810,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,46,170,1.321259535006e-4,0.232142857,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,47,170,1.555045172783e-4,0.214285714,3.433516103541e-4,3.433516103541e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,48,170,1.325458969272e-4,0.267857143,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,49,170,1.592263781052e-4,0.273809524,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,50,170,1.678238809341e-4,0.232142857,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,51,170,1.411961117696e-4,0.250000000,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,52,170,1.932325242320e-4,0.279761905,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,53,170,1.389665353897e-4,0.321428571,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,54,170,1.684772484404e-4,0.238095238,3.869815845974e-4,3.869815845974e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,55,170,1.305215707655e-4,0.321428571,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,56,170,1.560442503219e-4,0.333333333,1.654227380641e-4,1.816426520236e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,57,170,1.375682966459e-4,0.232142857,1.654227380641e-4,1.654227380641e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,58,170,1.083447085173e-4,0.208333333,3.572307905415e-4,3.572307905415e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,59,170,1.850108784697e-4,0.232142857,5.677680601366e-4,6.613144432777e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_05,60,170,1.305040738295e-4,0.214285714,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,61,170,1.593899465116e-4,0.291666667,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,62,170,1.531600292437e-4,0.244047619,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_05,63,170,1.522024210309e-4,0.208333333,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,0,170,2.193908756084e-4,0.261904762,3.869815845974e-4,3.869815845974e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,1,170,2.037779860224e-4,0.309523810,5.578376776612e-4,5.578376776612e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,2,170,1.616260613137e-4,0.190476190,3.305571008241e-4,3.305571008241e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,3,170,1.663649632559e-4,0.291666667,1.070744474418e-4,1.070744474418e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,4,170,1.866751975396e-4,0.244047619,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,5,170,1.581796719761e-4,0.267857143,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,6,170,1.802641075190e-4,0.267857143,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,7,170,1.149586138555e-4,0.291666667,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,8,170,2.149042205731e-4,0.285714286,5.677680601366e-4,6.613144432777e-4,true
d5a841f07c3692eb,600,0.5,hash_placebo_06,9,170,1.433466624788e-4,0.190476190,4.716304247268e-4,4.716304247268e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,10,170,1.247978035104e-4,0.208333333,1.926111581270e-4,1.926111581270e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,11,170,1.586723308365e-4,0.291666667,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,12,170,1.323771539050e-4,0.226190476,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,13,170,1.894757068771e-4,0.309523810,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,14,170,1.989705239785e-4,0.273809524,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,15,170,1.802480633267e-4,0.303571429,1.122684334405e-4,1.122684334405e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,16,170,1.982999805868e-4,0.297619048,3.433516103541e-4,3.433516103541e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,17,170,1.130927653643e-4,0.202380952,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,18,170,1.493316498165e-4,0.339285714,3.193470765837e-4,3.193470765837e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,19,170,1.864417125791e-4,0.309523810,4.453159053810e-4,4.453159053810e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,20,170,1.650081308659e-4,0.250000000,3.193470765837e-4,3.193470765837e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,21,170,2.204801208813e-4,0.291666667,3.433516103541e-4,3.433516103541e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,22,170,1.964416440774e-4,0.321428571,5.578376776612e-4,5.578376776612e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,23,170,3.121255938084e-4,0.369047619,5.578376776612e-4,5.578376776612e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,24,170,1.369402798445e-4,0.291666667,2.368880959693e-4,2.368880959693e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,25,170,1.768267106409e-4,0.315476190,3.305571008241e-4,3.305571008241e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,26,170,1.840648955417e-4,0.345238095,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,27,170,1.303779643543e-4,0.250000000,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,28,170,1.469089642925e-4,0.291666667,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,29,170,8.838069251382e-5,0.166666667,1.822405611165e-4,1.822405611165e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,30,170,1.484584887552e-4,0.220238095,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,31,170,1.771906781330e-4,0.339285714,1.654227380641e-4,1.654227380641e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,32,170,1.598189236093e-4,0.238095238,3.433516103541e-4,3.433516103541e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,33,170,1.970830647477e-4,0.309523810,3.869815845974e-4,3.869815845974e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,34,170,1.625146283008e-4,0.255952381,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,35,170,1.409359135143e-4,0.190476190,3.474298864603e-5,3.474298864603e-5,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,36,170,1.870527356738e-4,0.297619048,0.000000000000e0,0.000000000000e0,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,37,170,2.332075716324e-4,0.261904762,1.122684334405e-4,1.122684334405e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,38,170,1.786531448376e-4,0.279761905,3.193470765837e-4,3.193470765837e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,39,170,2.061057131384e-4,0.327380952,5.578376776612e-4,5.578376776612e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,40,170,1.295847117336e-4,0.148809524,3.433516103541e-4,3.433516103541e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,41,170,1.644067594594e-4,0.279761905,3.572307905415e-4,3.572307905415e-4,false
d5a841f07c3692eb,600,0.5,hash_placebo_06,42,170,1.743894473670e-4,0.232142857,1.654227380641e-4,1.654227380641e-4,false
