aggregation_level,dataset_index,initialization_index,phase,state_step,anchor_step,offset_from_anchor,partition_age,method,evidence_examples,n_aggregation_units,within_stratum_utility_variance,predicted_rmse,observed_rmse_v48,sign_error_rate_v48,cross_block_regret_v48,selected_program_regret_v48,false_authorization_rate_v48
cell,1,1,frontier_fresh,4200,,,0,hash_placebo_03,48,2,5.881064843720e-5,7.812571554065e-4,7.897027598241e-4,3.483330795336e-1,5.237934283473e-4,6.018157984791e-4,2.656250000000e-1
cell,1,2,frontier_fresh,4200,,,0,hash_placebo_03,48,2,4.422101955156e-5,6.780162473552e-4,6.716916188883e-4,3.212425595238e-1,6.325747665912e-4,7.581013143501e-4,2.343750000000e-1
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_03,48,2,5.212744119179e-5,7.354033433961e-4,7.380814206216e-4,3.457555477281e-1,1.019887932500e-3,1.235613369090e-3,2.812500000000e-1
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_03,48,2,4.904539898420e-5,7.098626452625e-4,6.893054299738e-4,3.670009410014e-1,5.406494077533e-4,6.900200024944e-4,2.578125000000e-1
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_03,48,2,3.364520493744e-5,5.864315151035e-4,5.748340546046e-4,3.309496454832e-1,5.136250564135e-4,6.236943185769e-4,1.718750000000e-1
cell,0,0,frontier_fresh,4200,,,0,hash_placebo_04,48,2,9.533329935164e-5,9.965136864961e-4,9.962626791335e-4,3.576286764706e-1,6.219942803938e-4,1.041730433380e-3,5.625000000000e-1
cell,0,1,frontier_fresh,4200,,,0,hash_placebo_04,48,2,6.057413724823e-5,7.941346116684e-4,7.876901490235e-4,3.257745359608e-1,8.096402936815e-4,8.603252788504e-4,8.593750000000e-2
cell,0,2,frontier_fresh,4200,,,0,hash_placebo_04,48,2,4.070861536528e-5,6.511843572045e-4,6.576742961119e-4,3.406709558824e-1,6.271109273346e-4,7.252166507357e-4,2.500000000000e-1
cell,1,0,frontier_fresh,4200,,,0,hash_placebo_04,48,2,3.959150909593e-5,6.398678015767e-4,6.610223213113e-4,3.433905069326e-1,4.654473124646e-4,4.964762318451e-4,6.250000000000e-2
cell,1,1,frontier_fresh,4200,,,0,hash_placebo_04,48,2,5.964539666824e-5,7.864627527054e-4,7.753043134846e-4,3.409502262443e-1,5.416554578992e-4,5.940596413545e-4,2.031250000000e-1
cell,1,2,frontier_fresh,4200,,,0,hash_placebo_04,48,2,4.489537276922e-5,6.830757020675e-4,6.758020925357e-4,3.221261160714e-1,5.956013487136e-4,7.577363582705e-4,2.421875000000e-1
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_04,48,2,5.315608629177e-5,7.424361172681e-4,7.518831745865e-4,3.351086430081e-1,9.079552305984e-4,1.036495029506e-3,2.031250000000e-1
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_04,48,2,4.943705799517e-5,7.129989907516e-4,7.146668451555e-4,3.372270001751e-1,4.656716309341e-4,5.806186062784e-4,2.343750000000e-1
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_04,48,2,3.358695744899e-5,5.852873027272e-4,5.820748483018e-4,3.323633359594e-1,5.338987457861e-4,6.607083571595e-4,1.875000000000e-1
cell,0,0,frontier_fresh,4200,,,0,hash_placebo_05,48,2,9.573509559262e-5,9.985987190511e-4,1.036895788847e-3,3.658547794118e-1,6.279268390159e-4,1.000075314352e-3,5.546875000000e-1
cell,0,1,frontier_fresh,4200,,,0,hash_placebo_05,48,2,6.050730349277e-5,7.935402181313e-4,8.063335064973e-4,3.232746570337e-1,8.307674777370e-4,9.032170397347e-4,1.093750000000e-1
cell,0,2,frontier_fresh,4200,,,0,hash_placebo_05,48,2,4.139773130472e-5,6.566737611362e-4,6.668561221823e-4,3.339613970588e-1,6.238429054690e-4,7.155764391058e-4,1.953125000000e-1
cell,1,0,frontier_fresh,4200,,,0,hash_placebo_05,48,2,4.078509056813e-5,6.495475060456e-4,6.456704496016e-4,3.247391934880e-1,4.143886784931e-4,4.357767444390e-4,5.468750000000e-2
cell,1,1,frontier_fresh,4200,,,0,hash_placebo_05,48,2,5.975298681085e-5,7.873993337896e-4,7.860509387864e-4,3.634136790811e-1,5.690446817161e-4,6.507719064288e-4,2.343750000000e-1
cell,1,2,frontier_fresh,4200,,,0,hash_placebo_05,48,2,4.527628202352e-5,6.858466007653e-4,7.004439170934e-4,3.192894345238e-1,6.371888276746e-4,7.751569676593e-4,2.578125000000e-1
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_05,48,2,5.354781812016e-5,7.454195514727e-4,7.664656966981e-4,3.502069390631e-1,1.025344596050e-3,1.176814594961e-3,2.578125000000e-1
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_05,48,2,5.088872524518e-5,7.232429822080e-4,7.080735263476e-4,3.312483587185e-1,4.342980799663e-4,5.638592679844e-4,2.500000000000e-1
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_05,48,2,3.393994402332e-5,5.894980174508e-4,5.967100926444e-4,3.349614845938e-1,5.210710282597e-4,6.445991102524e-4,2.187500000000e-1
cell,0,0,frontier_fresh,4200,,,0,hash_placebo_06,48,2,9.556965558617e-5,9.977470720969e-4,9.642334169978e-4,3.478400735294e-1,6.051269766516e-4,8.831196393828e-4,5.156250000000e-1
cell,0,1,frontier_fresh,4200,,,0,hash_placebo_06,48,2,6.144806498807e-5,7.997779383510e-4,8.151621114717e-4,3.204044052902e-1,7.207779936493e-4,7.830735687087e-4,1.406250000000e-1
cell,0,2,frontier_fresh,4200,,,0,hash_placebo_06,48,2,4.054778433751e-5,6.498820181553e-4,6.502168175621e-4,3.386948529412e-1,6.206958430912e-4,7.096898148689e-4,2.500000000000e-1
cell,1,0,frontier_fresh,4200,,,0,hash_placebo_06,48,2,3.996441546391e-5,6.428838163672e-4,6.487490756246e-4,3.278490452131e-1,4.861671170602e-4,5.259019425523e-4,7.812500000000e-2
cell,1,1,frontier_fresh,4200,,,0,hash_placebo_06,48,2,5.846730063643e-5,7.788119258132e-4,7.769516634270e-4,3.567304973025e-1,5.785292466953e-4,6.742297291851e-4,3.515625000000e-1
cell,1,2,frontier_fresh,4200,,,0,hash_placebo_06,48,2,4.460486221612e-5,6.808838107460e-4,6.762679834519e-4,3.208240327381e-1,6.641662598383e-4,7.855399869676e-4,2.656250000000e-1
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_06,48,2,5.200330024461e-5,7.343908853456e-4,7.254228259642e-4,3.367388384995e-1,9.595551758732e-4,1.147829101845e-3,2.812500000000e-1
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_06,48,2,4.929344262701e-5,7.115823211486e-4,7.200721168954e-4,3.503643644958e-1,4.872862937191e-4,6.265887703591e-4,2.812500000000e-1
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_06,48,2,3.321720027307e-5,5.829523821278e-4,5.893374680214e-4,3.421393557423e-1,5.578102413679e-4,6.920106786588e-4,2.109375000000e-1
cell,0,0,frontier_fresh,4200,,,0,hash_placebo_07,48,2,9.255702355815e-5,9.819032716729e-4,9.226664638637e-4,3.437959558824e-1,5.887061784335e-4,8.885149819662e-4,4.921875000000e-1
cell,0,1,frontier_fresh,4200,,,0,hash_placebo_07,48,2,6.103295952777e-5,7.969121733634e-4,7.931698729179e-4,3.141842882678e-1,8.443128138538e-4,9.006980121988e-4,8.593750000000e-2
cell,0,2,frontier_fresh,4200,,,0,hash_placebo_07,48,2,4.033587670692e-5,6.481995738931e-4,6.370635026302e-4,3.314797794118e-1,6.151790437343e-4,6.603500341811e-4,1.875000000000e-1
cell,1,0,frontier_fresh,4200,,,0,hash_placebo_07,48,2,3.976032714808e-5,6.414085888318e-4,6.510713732242e-4,3.517897241232e-1,4.752185890311e-4,5.246319518903e-4,1.171875000000e-1
cell,1,1,frontier_fresh,4200,,,0,hash_placebo_07,48,2,5.926879396567e-5,7.841140692184e-4,7.965491843186e-4,3.583919792029e-1,6.323661415681e-4,7.171066003693e-4,2.890625000000e-1
cell,1,2,frontier_fresh,4200,,,0,hash_placebo_07,48,2,4.480345412221e-5,6.825491547905e-4,7.060282715167e-4,3.280784970238e-1,6.423437892629e-4,7.494525608465e-4,1.875000000000e-1
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_07,48,2,5.197508514395e-5,7.342531001482e-4,7.194455716185e-4,3.394656459141e-1,8.432075588303e-4,9.768097647367e-4,2.031250000000e-1
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_07,48,2,4.847685716595e-5,7.062275582849e-4,6.899817398756e-4,3.513830532213e-1,4.563684603340e-4,5.461196962955e-4,1.953125000000e-1
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_07,48,2,3.308988469230e-5,5.811828640071e-4,5.715189022268e-4,3.312817314426e-1,5.279387050621e-4,6.003990361734e-4,1.406250000000e-1
cell,0,0,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,9.499871316163e-5,9.947480684595e-4,9.856638006243e-4,3.519358915441e-1,6.049240066837e-4,9.423355261970e-4,5.019531250000e-1
cell,0,1,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,6.072537464532e-5,7.950030768877e-4,8.041750302251e-4,3.253232644759e-1,7.899415947357e-4,8.588650668218e-4,1.103515625000e-1
cell,0,2,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,4.085489135197e-5,6.523447457527e-4,6.556374690217e-4,3.372759650735e-1,6.266500637413e-4,7.055820480808e-4,2.324218750000e-1
cell,1,0,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,3.979726649490e-5,6.415733872585e-4,6.405887642774e-4,3.343468963301e-1,4.730145453493e-4,5.121022824461e-4,9.472656250000e-2
cell,1,1,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,5.921099592513e-5,7.837586673699e-4,7.826644515651e-4,3.515532544379e-1,5.698816623673e-4,6.479513391624e-4,2.626953125000e-1
cell,1,2,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,4.460171406173e-5,6.808646644783e-4,6.837407384662e-4,3.239281063988e-1,6.176231697870e-4,7.488182181334e-4,2.382812500000e-1
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,5.281597884558e-5,7.401203090798e-4,7.437954730489e-4,3.422721193642e-1,9.359434410279e-4,1.107147152920e-3,2.558593750000e-1
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,4.948051385860e-5,7.132571831863e-4,7.092905778300e-4,3.457857361695e-1,4.836482475561e-4,6.085106272700e-4,2.431640625000e-1
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,3.365558111307e-5,5.864184923278e-4,5.854624743299e-4,3.369688402705e-1,5.487932509993e-4,6.657866736703e-4,1.982421875000e-1
cell,0,0,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,7.905364908660e-5,9.074531462425e-4,8.973715391387e-4,3.236672794118e-1,5.795578540955e-4,8.229842744729e-4,4.609375000000e-1
cell,0,1,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,5.153409216282e-5,7.323086391690e-4,7.493779168502e-4,3.079085878064e-1,7.253769262832e-4,7.889487808086e-4,7.812500000000e-2
cell,0,2,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,3.288948334055e-5,5.853183901278e-4,5.814374644598e-4,3.155790441176e-1,6.441366135839e-4,7.356629335078e-4,2.890625000000e-1
cell,1,0,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,3.295659180547e-5,5.848621000485e-4,5.692979513636e-4,3.104056953058e-1,4.087489941611e-4,4.317957653228e-4,5.468750000000e-2
cell,1,1,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,4.693305189840e-5,6.971417992518e-4,6.984520286905e-4,3.452309215106e-1,5.799924080825e-4,6.463799103429e-4,2.500000000000e-1
cell,1,2,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,3.605238255589e-5,6.123840334154e-4,6.219230889304e-4,3.100353422619e-1,5.738803524906e-4,6.915428619614e-4,2.265625000000e-1
cell,2,0,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,4.383747844771e-5,6.743168100825e-4,6.713763419019e-4,3.328568047728e-1,9.159224036832e-4,1.075590417477e-3,3.125000000000e-1
cell,2,1,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,4.135276904515e-5,6.516842591409e-4,6.511066795459e-4,3.329257484244e-1,4.280304147528e-4,5.305330862058e-4,1.875000000000e-1
cell,2,2,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,2.567592564425e-5,5.121007956588e-4,5.059833761078e-4,3.191450017507e-1,4.375249962223e-4,5.323016593053e-4,1.406250000000e-1
cell,0,0,frontier_fresh,4200,,,0,output_layer_27,48,2,7.944413394879e-5,9.096734135253e-4,9.246214728203e-4,3.466452205882e-1,6.115136811928e-4,9.410803459673e-4,5.000000000000e-1
cell,0,1,frontier_fresh,4200,,,0,output_layer_27,48,2,5.253631259748e-5,7.392943632733e-4,7.218307771824e-4,3.103498564737e-1,6.683862500267e-4,7.002497880109e-4,3.906250000000e-2
cell,0,2,frontier_fresh,4200,,,0,output_layer_27,48,2,3.404358555640e-5,5.954870811611e-4,6.060913370283e-4,3.192555147059e-1,6.586561954034e-4,7.708825854706e-4,2.968750000000e-1
cell,1,0,frontier_fresh,4200,,,0,output_layer_27,48,2,3.276742811572e-5,5.834283968839e-4,5.753061738804e-4,3.183198335472e-1,4.569710389433e-4,4.844660929990e-4,9.375000000000e-2
cell,1,1,frontier_fresh,4200,,,0,output_layer_27,48,2,4.510072114572e-5,6.829115208621e-4,6.978360455917e-4,3.406714997389e-1,6.455008136377e-4,7.163920455930e-4,2.187500000000e-1
cell,1,2,frontier_fresh,4200,,,0,output_layer_27,48,2,3.720105399831e-5,6.219131347701e-4,6.214851617873e-4,3.085007440476e-1,5.203014347863e-4,6.308254532712e-4,2.578125000000e-1
cell,2,0,frontier_fresh,4200,,,0,output_layer_27,48,2,4.326518479340e-5,6.703352489020e-4,6.634866575398e-4,3.275583942409e-1,8.018725865782e-4,9.308901628913e-4,1.796875000000e-1
cell,2,1,frontier_fresh,4200,,,0,output_layer_27,48,2,4.155905211496e-5,6.529063783926e-4,6.570990989447e-4,3.305168942577e-1,4.268423820406e-4,5.350987313903e-4,2.031250000000e-1
cell,2,2,frontier_fresh,4200,,,0,output_layer_27,48,2,2.448228172966e-5,5.004100031385e-4,4.931554671568e-4,3.191258534664e-1,4.821802418107e-4,5.720910695857e-4,1.484375000000e-1
cell,0,0,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,8.236427020379e-5,9.261721136378e-4,9.270286930754e-4,3.183823529412e-1,5.722432285324e-4,9.073204733259e-4,4.843750000000e-1
cell,0,1,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,5.331505514688e-5,7.450051312470e-4,7.501862283149e-4,3.148865107249e-1,7.334460891570e-4,7.767536598067e-4,7.812500000000e-2
cell,0,2,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,3.410774618249e-5,5.960601574498e-4,5.916588503522e-4,3.286305147059e-1,6.776664134449e-4,7.418886535078e-4,2.812500000000e-1
cell,1,0,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,3.416845501772e-5,5.952739124266e-4,5.875322450926e-4,3.178762452773e-1,4.784397860220e-4,5.239068632790e-4,9.375000000000e-2
cell,1,1,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,4.852327350758e-5,7.094541734484e-4,7.084759759604e-4,3.489443743474e-1,4.996749535735e-4,5.330653876818e-4,1.406250000000e-1
cell,1,2,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,3.798965306876e-5,6.286532455761e-4,6.047699293548e-4,3.094308035714e-1,5.597255699215e-4,6.522049848137e-4,1.796875000000e-1
cell,2,0,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,4.604905783787e-5,6.913794294136e-4,6.596168193778e-4,3.371824365974e-1,9.920604559852e-4,1.185423875313e-3,2.656250000000e-1
cell,2,1,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,4.273385334307e-5,6.621318296772e-4,6.765151480491e-4,3.566865808824e-1,4.461847588573e-4,5.668857956067e-4,2.343750000000e-1
cell,2,2,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,2.519519782909e-5,5.077879511302e-4,5.091690970823e-4,3.078092174370e-1,4.371232691156e-4,5.082136541432e-4,1.093750000000e-1
cell,0,0,frontier_fresh,4200,,,0,sign_gradient_171,48,2,8.424046773743e-5,9.367118822485e-4,9.277423851733e-4,3.301470588235e-1,5.837223805543e-4,8.517551387204e-4,4.453125000000e-1
cell,0,1,frontier_fresh,4200,,,0,sign_gradient_171,48,2,5.434208812038e-5,7.518126796717e-4,7.515337073366e-4,3.175440595062e-1,7.928995295856e-4,8.607458499910e-4,7.812500000000e-2
cell,0,2,frontier_fresh,4200,,,0,sign_gradient_171,48,2,3.509135361261e-5,6.045938520626e-4,6.026307598882e-4,3.209099264706e-1,6.197554139113e-4,7.001529479851e-4,2.656250000000e-1
cell,1,0,frontier_fresh,4200,,,0,sign_gradient_171,48,2,3.381331874273e-5,5.924482320689e-4,6.067046533920e-4,3.318399473375e-1,4.834132894871e-4,5.302027142307e-4,8.593750000000e-2
cell,1,1,frontier_fresh,4200,,,0,sign_gradient_171,48,2,5.004179231717e-5,7.192369294641e-4,7.168191108938e-4,3.361558584233e-1,5.895936050142e-4,6.614219276351e-4,2.578125000000e-1
cell,1,2,frontier_fresh,4200,,,0,sign_gradient_171,48,2,3.981323145784e-5,6.434169030371e-4,6.431591555697e-4,3.252418154762e-1,5.732264824339e-4,7.284238916014e-4,2.421875000000e-1
cell,2,0,frontier_fresh,4200,,,0,sign_gradient_171,48,2,4.724549071577e-5,7.000193163126e-4,7.075924252240e-4,3.449192607432e-1,9.102266226648e-4,1.127365285470e-3,3.125000000000e-1
cell,2,1,frontier_fresh,4200,,,0,sign_gradient_171,48,2,4.461680751890e-5,6.766420188204e-4,6.821931537681e-4,3.462376356793e-1,5.213958908712e-4,6.509235639527e-4,2.265625000000e-1
cell,2,2,frontier_fresh,4200,,,0,sign_gradient_171,48,2,2.595600733975e-5,5.157865737239e-4,5.153154593269e-4,3.088153230042e-1,4.469146457069e-4,5.244051233255e-4,1.484375000000e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,full_gradient_171,48,9,6.102263534064e-6,2.469460827051e-4,2.454294688805e-4,2.372829805690e-1,2.857858654151e-4,3.109535768105e-4,9.809027777778e-2
overall_equal_cell,,,freshness_fresh,600,600,0,0,hash_placebo_00,48,9,1.213761188779e-5,3.523277623924e-4,3.488320078948e-4,2.859388625010e-1,3.442422841514e-4,3.841802879640e-4,1.388888888889e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,hash_placebo_01,48,9,1.188408455762e-5,3.485777366245e-4,3.503729168868e-4,2.798598928710e-1,3.371074046032e-4,3.777969185016e-4,1.354166666667e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,hash_placebo_02,48,9,1.211821608529e-5,3.520462122788e-4,3.498412657257e-4,2.850306154369e-1,3.480918006316e-4,3.890350027658e-4,1.432291666667e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,hash_placebo_03,48,9,1.186427638197e-5,3.481540513161e-4,3.465415704467e-4,2.844257831477e-1,3.399096096330e-4,3.780674175433e-4,1.336805555556e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,hash_placebo_04,48,9,1.200217609353e-5,3.502286560828e-4,3.503038701300e-4,2.820100662640e-1,3.337907782664e-4,3.740191706504e-4,1.449652777778e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,hash_placebo_05,48,9,1.228343576085e-5,3.545796402857e-4,3.550266446557e-4,2.856218836640e-1,3.327031368540e-4,3.712165333695e-4,1.319444444444e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,hash_placebo_06,48,9,1.196864170963e-5,3.496559139004e-4,3.477334366505e-4,2.833317705765e-1,3.342901605858e-4,3.692845740298e-4,1.336805555556e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,hash_placebo_07,48,9,1.190623748849e-5,3.489351800801e-4,3.501164124909e-4,2.815615205533e-1,3.422432670940e-4,3.829100838200e-4,1.371527777778e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,hash_placebo_mean,48,9,1.202058499565e-5,3.505631441201e-4,3.498460156101e-4,2.834725493768e-1,3.390473052274e-4,3.783137485805e-4,1.373697916667e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,last_hidden_layer_72,48,9,6.265363049599e-6,2.502646056488e-4,2.492612846935e-4,2.350679999388e-1,2.998912012666e-4,3.244089333568e-4,1.050347222222e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,output_layer_27,48,9,6.141964695785e-6,2.479929918492e-4,2.478013133202e-4,2.382241630105e-1,3.040086509017e-4,3.385104716907e-4,1.319444444444e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,rademacher_projection_32,48,9,6.494305709702e-6,2.541708061690e-4,2.537436561433e-4,2.450783084846e-1,2.919344774946e-4,3.155649883016e-4,1.041666666667e-1
overall_equal_cell,,,freshness_fresh,600,600,0,0,sign_gradient_171,48,9,6.849832457801e-6,2.629673877460e-4,2.629271854775e-4,2.457606333510e-1,2.993413872448e-4,3.234358152275e-4,9.895833333333e-2
overall_equal_cell,,,freshness_fresh,625,600,25,0,full_gradient_171,48,9,6.300079776175e-6,2.509229880364e-4,2.509944653311e-4,2.314748979933e-1,3.353063639767e-4,3.563930629614e-4,1.093750000000e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,hash_placebo_00,48,9,1.250447043962e-5,3.579630894800e-4,3.573623421775e-4,2.761877699155e-1,3.738515407338e-4,4.047184616315e-4,1.501736111111e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,hash_placebo_01,48,9,1.218668984293e-5,3.533046110148e-4,3.550341031185e-4,2.772415056590e-1,3.774356654179e-4,4.129666808586e-4,1.571180555556e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,hash_placebo_02,48,9,1.244104501707e-5,3.570369495748e-4,3.578284746520e-4,2.783917115687e-1,3.763543999177e-4,4.121697013467e-4,1.449652777778e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,hash_placebo_03,48,9,1.215845898098e-5,3.527880305736e-4,3.502685486725e-4,2.774535114559e-1,3.655082506068e-4,4.004073569875e-4,1.493055555556e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,hash_placebo_04,48,9,1.238592247130e-5,3.560732988928e-4,3.578090228610e-4,2.757346098982e-1,3.747022811667e-4,4.046415780792e-4,1.414930555556e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,hash_placebo_05,48,9,1.262951338527e-5,3.598465207910e-4,3.613511329830e-4,2.737236932841e-1,3.763477962517e-4,4.084219383438e-4,1.432291666667e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,hash_placebo_06,48,9,1.228145933412e-5,3.546211054251e-4,3.560131575798e-4,2.792302055985e-1,3.849219076737e-4,4.202357507464e-4,1.519097222222e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,hash_placebo_07,48,9,1.223939067872e-5,3.541016813363e-4,3.531418650181e-4,2.771652557166e-1,3.890437425462e-4,4.214679941135e-4,1.432291666667e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,hash_placebo_mean,48,9,1.235336876875e-5,3.557169108861e-4,3.561010808828e-4,2.768910328871e-1,3.772706980393e-4,4.106286827634e-4,1.476779513889e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,last_hidden_layer_72,48,9,6.509458035790e-6,2.550951487970e-4,2.537650796853e-4,2.276733147673e-1,3.243223960870e-4,3.489608187286e-4,1.163194444444e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,output_layer_27,48,9,6.332919293851e-6,2.519569833900e-4,2.519455185741e-4,2.240519001405e-1,3.252096823307e-4,3.509082550350e-4,1.128472222222e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,rademacher_projection_32,48,9,6.662485472989e-6,2.588059307274e-4,2.602896672914e-4,2.345325972125e-1,3.241173092360e-4,3.470703721228e-4,1.024305555556e-1
overall_equal_cell,,,freshness_fresh,625,600,25,0,sign_gradient_171,48,9,7.086575322615e-6,2.671235142176e-4,2.661597521614e-4,2.399194742844e-1,3.357511512989e-4,3.590935424247e-4,1.085069444444e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,full_gradient_171,48,9,6.506055436091e-6,2.549486445109e-4,2.539129546268e-4,2.319729543002e-1,3.006216963455e-4,3.203508560920e-4,7.378472222222e-2
overall_equal_cell,,,freshness_fresh,650,600,50,0,hash_placebo_00,48,9,1.273366189072e-5,3.606400791682e-4,3.616779959202e-4,2.818051578368e-1,3.952891567478e-4,4.339576047456e-4,1.475694444444e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,hash_placebo_01,48,9,1.244430658526e-5,3.564339767008e-4,3.543872460381e-4,2.773792245384e-1,3.823785569633e-4,4.191097520592e-4,1.467013888889e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,hash_placebo_02,48,9,1.268203311363e-5,3.598926291317e-4,3.606334470216e-4,2.799603553157e-1,3.924809907687e-4,4.242507460466e-4,1.623263888889e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,hash_placebo_03,48,9,1.246554752976e-5,3.566210722480e-4,3.636805257471e-4,2.802424034593e-1,3.908570829402e-4,4.275479994196e-4,1.701388888889e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,hash_placebo_04,48,9,1.261855319894e-5,3.587925219697e-4,3.542005878121e-4,2.765268463791e-1,3.720046861599e-4,4.043314299046e-4,1.423611111111e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,hash_placebo_05,48,9,1.289134324264e-5,3.629126696220e-4,3.588581084353e-4,2.788922426475e-1,3.842093033586e-4,4.173454214600e-4,1.414930555556e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,hash_placebo_06,48,9,1.255260442742e-5,3.578168631162e-4,3.577086157921e-4,2.772998665822e-1,3.808818228615e-4,4.220792745077e-4,1.718750000000e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,hash_placebo_07,48,9,1.251964428597e-5,3.575848333951e-4,3.590404369053e-4,2.768011119922e-1,3.851241628116e-4,4.231600884153e-4,1.649305555556e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,hash_placebo_mean,48,9,1.261346178429e-5,3.588368306690e-4,3.587733704590e-4,2.786134010939e-1,3.854032203264e-4,4.214727895698e-4,1.559244791667e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,last_hidden_layer_72,48,9,6.713557860248e-6,2.595221817931e-4,2.574893534290e-4,2.329733918792e-1,3.139514658462e-4,3.356231174282e-4,9.114583333333e-2
overall_equal_cell,,,freshness_fresh,650,600,50,0,output_layer_27,48,9,6.622308145447e-6,2.576358909310e-4,2.563053046843e-4,2.284607180505e-1,3.318315041254e-4,3.570848772125e-4,1.093750000000e-1
overall_equal_cell,,,freshness_fresh,650,600,50,0,rademacher_projection_32,48,9,6.936973338844e-6,2.635406421182e-4,2.657331360896e-4,2.418328439124e-1,3.397891114147e-4,3.593233836789e-4,9.895833333333e-2
overall_equal_cell,,,freshness_fresh,650,600,50,0,sign_gradient_171,48,9,7.372237133778e-6,2.720815519746e-4,2.747844073073e-4,2.425706871932e-1,3.429556913450e-4,3.649114069801e-4,1.050347222222e-1
overall_equal_cell,,,freshness_fresh,700,600,100,0,full_gradient_171,48,9,7.317182456223e-6,2.714460028973e-4,2.731365203994e-4,2.485218366163e-1,3.041045203446e-4,3.408510529813e-4,1.406250000000e-1
