aggregation_level,dataset_index,initialization_index,phase,state_step,anchor_step,offset_from_anchor,partition_age,method,evidence_examples,n_aggregation_units,within_stratum_utility_variance,predicted_rmse,observed_rmse_v48,sign_error_rate_v48,cross_block_regret_v48,selected_program_regret_v48,false_authorization_rate_v48
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_mean,24,2,5.281597884558e-5,1.281925979040e-3,,,,,
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_mean,24,2,4.948051385860e-5,1.235397680142e-3,,,,,
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_mean,24,2,3.365558111307e-5,1.015706623210e-3,,,,,
cell,0,0,frontier_fresh,4200,,,0,hash_placebo_mean,36,2,9.499871316163e-5,1.284214234272e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,hash_placebo_mean,36,2,6.072537464532e-5,1.026344558990e-3,,,,,
cell,0,2,frontier_fresh,4200,,,0,hash_placebo_mean,36,2,4.085489135197e-5,8.421734454287e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,hash_placebo_mean,36,2,3.979726649490e-5,8.282676814074e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,hash_placebo_mean,36,2,5.921099592513e-5,1.011828088723e-3,,,,,
cell,1,2,frontier_fresh,4200,,,0,hash_placebo_mean,36,2,4.460171406173e-5,8.789925021819e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_mean,36,2,5.281597884558e-5,9.554912104187e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_mean,36,2,4.948051385860e-5,9.208110640145e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_mean,36,2,3.365558111307e-5,7.570630182312e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,9.499871316163e-5,9.947480684595e-4,,,,,
cell,0,1,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,6.072537464532e-5,7.950030768877e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,4.085489135197e-5,6.523447457527e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,3.979726649490e-5,6.415733872585e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,5.921099592513e-5,7.837586673699e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,4.460171406173e-5,6.808646644783e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,5.281597884558e-5,7.401203090798e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,4.948051385860e-5,7.132571831863e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_mean,48,2,3.365558111307e-5,5.864184923278e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,hash_placebo_mean,72,2,9.499871316163e-5,5.743180651009e-4,,,,,
cell,0,1,frontier_fresh,4200,,,0,hash_placebo_mean,72,2,6.072537464532e-5,4.589952404477e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,hash_placebo_mean,72,2,4.085489135197e-5,3.766314145647e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,hash_placebo_mean,72,2,3.979726649490e-5,3.704125678386e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,hash_placebo_mean,72,2,5.921099592513e-5,4.525032775857e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,hash_placebo_mean,72,2,4.460171406173e-5,3.930973973183e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_mean,72,2,5.281597884558e-5,4.273086596800e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_mean,72,2,4.948051385860e-5,4.117992267140e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_mean,72,2,3.365558111307e-5,3.385688744032e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,hash_placebo_mean,96,2,9.499871316163e-5,0.000000000000e0,,,,,
cell,0,1,frontier_fresh,4200,,,0,hash_placebo_mean,96,2,6.072537464532e-5,0.000000000000e0,,,,,
cell,0,2,frontier_fresh,4200,,,0,hash_placebo_mean,96,2,4.085489135197e-5,0.000000000000e0,,,,,
cell,1,0,frontier_fresh,4200,,,0,hash_placebo_mean,96,2,3.979726649490e-5,0.000000000000e0,,,,,
cell,1,1,frontier_fresh,4200,,,0,hash_placebo_mean,96,2,5.921099592513e-5,0.000000000000e0,,,,,
cell,1,2,frontier_fresh,4200,,,0,hash_placebo_mean,96,2,4.460171406173e-5,0.000000000000e0,,,,,
cell,2,0,frontier_fresh,4200,,,0,hash_placebo_mean,96,2,5.281597884558e-5,0.000000000000e0,,,,,
cell,2,1,frontier_fresh,4200,,,0,hash_placebo_mean,96,2,4.948051385860e-5,0.000000000000e0,,,,,
cell,2,2,frontier_fresh,4200,,,0,hash_placebo_mean,96,2,3.365558111307e-5,0.000000000000e0,,,,,
cell,0,0,frontier_fresh,4200,,,0,last_hidden_layer_72,12,2,7.905364908660e-5,2.400895351401e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,last_hidden_layer_72,12,2,5.153409216282e-5,1.937506542185e-3,,,,,
cell,0,2,frontier_fresh,4200,,,0,last_hidden_layer_72,12,2,3.288948334055e-5,1.548606898071e-3,,,,,
cell,1,0,frontier_fresh,4200,,,0,last_hidden_layer_72,12,2,3.295659180547e-5,1.547399667995e-3,,,,,
cell,1,1,frontier_fresh,4200,,,0,last_hidden_layer_72,12,2,4.693305189840e-5,1.844463829368e-3,,,,,
cell,1,2,frontier_fresh,4200,,,0,last_hidden_layer_72,12,2,3.605238255589e-5,1.620215859284e-3,,,,,
cell,2,0,frontier_fresh,4200,,,0,last_hidden_layer_72,12,2,4.383747844771e-5,1.784074584349e-3,,,,,
cell,2,1,frontier_fresh,4200,,,0,last_hidden_layer_72,12,2,4.135276904515e-5,1.724194483022e-3,,,,,
cell,2,2,frontier_fresh,4200,,,0,last_hidden_layer_72,12,2,2.567592564425e-5,1.354891351511e-3,,,,,
cell,0,0,frontier_fresh,4200,,,0,last_hidden_layer_72,24,2,7.905364908660e-5,1.571754954780e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,last_hidden_layer_72,24,2,5.153409216282e-5,1.268395769862e-3,,,,,
cell,0,2,frontier_fresh,4200,,,0,last_hidden_layer_72,24,2,3.288948334055e-5,1.013801190306e-3,,,,,
cell,1,0,frontier_fresh,4200,,,0,last_hidden_layer_72,24,2,3.295659180547e-5,1.013010872705e-3,,,,,
cell,1,1,frontier_fresh,4200,,,0,last_hidden_layer_72,24,2,4.693305189840e-5,1.207485016384e-3,,,,,
cell,1,2,frontier_fresh,4200,,,0,last_hidden_layer_72,24,2,3.605238255589e-5,1.060680259619e-3,,,,,
cell,2,0,frontier_fresh,4200,,,0,last_hidden_layer_72,24,2,4.383747844771e-5,1.167950975461e-3,,,,,
cell,2,1,frontier_fresh,4200,,,0,last_hidden_layer_72,24,2,4.135276904515e-5,1.128750247325e-3,,,,,
cell,2,2,frontier_fresh,4200,,,0,last_hidden_layer_72,24,2,2.567592564425e-5,8.869845966774e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,last_hidden_layer_72,36,2,7.905364908660e-5,1.171516974287e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,last_hidden_layer_72,36,2,5.153409216282e-5,9.454063879284e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,last_hidden_layer_72,36,2,3.288948334055e-5,7.556427923979e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,last_hidden_layer_72,36,2,3.295659180547e-5,7.550537244385e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,last_hidden_layer_72,36,2,4.693305189840e-5,9.000061928158e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,last_hidden_layer_72,36,2,3.605238255589e-5,7.905843876338e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,last_hidden_layer_72,36,2,4.383747844771e-5,8.705392585058e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,last_hidden_layer_72,36,2,4.135276904515e-5,8.413207608793e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,last_hidden_layer_72,36,2,2.567592564425e-5,6.611192843886e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,7.905364908660e-5,9.074531462425e-4,,,,,
cell,0,1,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,5.153409216282e-5,7.323086391690e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,3.288948334055e-5,5.853183901278e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,3.295659180547e-5,5.848621000485e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,4.693305189840e-5,6.971417992518e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,3.605238255589e-5,6.123840334154e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,4.383747844771e-5,6.743168100825e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,4.135276904515e-5,6.516842591409e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,last_hidden_layer_72,48,2,2.567592564425e-5,5.121007956588e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,last_hidden_layer_72,72,2,7.905364908660e-5,5.239183182601e-4,,,,,
cell,0,1,frontier_fresh,4200,,,0,last_hidden_layer_72,72,2,5.153409216282e-5,4.227985899541e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,last_hidden_layer_72,72,2,3.288948334055e-5,3.379337301019e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,last_hidden_layer_72,72,2,3.295659180547e-5,3.376702909018e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,last_hidden_layer_72,72,2,4.693305189840e-5,4.024950054614e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,last_hidden_layer_72,72,2,3.605238255589e-5,3.535600865398e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,last_hidden_layer_72,72,2,4.383747844771e-5,3.893169918202e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,last_hidden_layer_72,72,2,4.135276904515e-5,3.762500824416e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,last_hidden_layer_72,72,2,2.567592564425e-5,2.956615322258e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,last_hidden_layer_72,96,2,7.905364908660e-5,0.000000000000e0,,,,,
cell,0,1,frontier_fresh,4200,,,0,last_hidden_layer_72,96,2,5.153409216282e-5,0.000000000000e0,,,,,
cell,0,2,frontier_fresh,4200,,,0,last_hidden_layer_72,96,2,3.288948334055e-5,0.000000000000e0,,,,,
cell,1,0,frontier_fresh,4200,,,0,last_hidden_layer_72,96,2,3.295659180547e-5,0.000000000000e0,,,,,
cell,1,1,frontier_fresh,4200,,,0,last_hidden_layer_72,96,2,4.693305189840e-5,0.000000000000e0,,,,,
cell,1,2,frontier_fresh,4200,,,0,last_hidden_layer_72,96,2,3.605238255589e-5,0.000000000000e0,,,,,
cell,2,0,frontier_fresh,4200,,,0,last_hidden_layer_72,96,2,4.383747844771e-5,0.000000000000e0,,,,,
cell,2,1,frontier_fresh,4200,,,0,last_hidden_layer_72,96,2,4.135276904515e-5,0.000000000000e0,,,,,
cell,2,2,frontier_fresh,4200,,,0,last_hidden_layer_72,96,2,2.567592564425e-5,0.000000000000e0,,,,,
cell,0,0,frontier_fresh,4200,,,0,output_layer_27,12,2,7.944413394879e-5,2.406769626475e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,output_layer_27,12,2,5.253631259748e-5,1.955989030893e-3,,,,,
cell,0,2,frontier_fresh,4200,,,0,output_layer_27,12,2,3.404358555640e-5,1.575510725704e-3,,,,,
cell,1,0,frontier_fresh,4200,,,0,output_layer_27,12,2,3.276742811572e-5,1.543606445968e-3,,,,,
cell,1,1,frontier_fresh,4200,,,0,output_layer_27,12,2,4.510072114572e-5,1.806814051662e-3,,,,,
cell,1,2,frontier_fresh,4200,,,0,output_layer_27,12,2,3.720105399831e-5,1.645427491686e-3,,,,,
cell,2,0,frontier_fresh,4200,,,0,output_layer_27,12,2,4.326518479340e-5,1.773540363635e-3,,,,,
cell,2,1,frontier_fresh,4200,,,0,output_layer_27,12,2,4.155905211496e-5,1.727427906635e-3,,,,,
cell,2,2,frontier_fresh,4200,,,0,output_layer_27,12,2,2.448228172966e-5,1.323960421873e-3,,,,,
cell,0,0,frontier_fresh,4200,,,0,output_layer_27,24,2,7.944413394879e-5,1.575600570520e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,output_layer_27,24,2,5.253631259748e-5,1.280495398939e-3,,,,,
cell,0,2,frontier_fresh,4200,,,0,output_layer_27,24,2,3.404358555640e-5,1.031413879822e-3,,,,,
cell,1,0,frontier_fresh,4200,,,0,output_layer_27,24,2,3.276742811572e-5,1.010527625981e-3,,,,,
cell,1,1,frontier_fresh,4200,,,0,output_layer_27,24,2,4.510072114572e-5,1.182837451207e-3,,,,,
cell,1,2,frontier_fresh,4200,,,0,output_layer_27,24,2,3.720105399831e-5,1.077185147316e-3,,,,,
cell,2,0,frontier_fresh,4200,,,0,output_layer_27,24,2,4.326518479340e-5,1.161054709203e-3,,,,,
cell,2,1,frontier_fresh,4200,,,0,output_layer_27,24,2,4.155905211496e-5,1.130867019962e-3,,,,,
cell,2,2,frontier_fresh,4200,,,0,output_layer_27,24,2,2.448228172966e-5,8.667355500515e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,output_layer_27,36,2,7.944413394879e-5,1.174383327024e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,output_layer_27,36,2,5.253631259748e-5,9.544249189675e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,output_layer_27,36,2,3.404358555640e-5,7.687705160729e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,output_layer_27,36,2,3.276742811572e-5,7.532028216120e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,output_layer_27,36,2,4.510072114572e-5,8.816349824108e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,output_layer_27,36,2,3.720105399831e-5,8.028864045841e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,output_layer_27,36,2,4.326518479340e-5,8.653990851244e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,output_layer_27,36,2,4.155905211496e-5,8.428985100491e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,output_layer_27,36,2,2.448228172966e-5,6.460265361436e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,output_layer_27,48,2,7.944413394879e-5,9.096734135253e-4,,,,,
cell,0,1,frontier_fresh,4200,,,0,output_layer_27,48,2,5.253631259748e-5,7.392943632733e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,output_layer_27,48,2,3.404358555640e-5,5.954870811611e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,output_layer_27,48,2,3.276742811572e-5,5.834283968839e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,output_layer_27,48,2,4.510072114572e-5,6.829115208621e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,output_layer_27,48,2,3.720105399831e-5,6.219131347701e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,output_layer_27,48,2,4.326518479340e-5,6.703352489020e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,output_layer_27,48,2,4.155905211496e-5,6.529063783926e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,output_layer_27,48,2,2.448228172966e-5,5.004100031385e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,output_layer_27,72,2,7.944413394879e-5,5.252001901735e-4,,,,,
cell,0,1,frontier_fresh,4200,,,0,output_layer_27,72,2,5.253631259748e-5,4.268317996462e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,output_layer_27,72,2,3.404358555640e-5,3.438046266073e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,output_layer_27,72,2,3.276742811572e-5,3.368425419938e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,output_layer_27,72,2,4.510072114572e-5,3.942791504025e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,output_layer_27,72,2,3.720105399831e-5,3.590617157721e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,output_layer_27,72,2,4.326518479340e-5,3.870182364008e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,output_layer_27,72,2,4.155905211496e-5,3.769556733206e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,output_layer_27,72,2,2.448228172966e-5,2.889118500172e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,output_layer_27,96,2,7.944413394879e-5,0.000000000000e0,,,,,
cell,0,1,frontier_fresh,4200,,,0,output_layer_27,96,2,5.253631259748e-5,0.000000000000e0,,,,,
cell,0,2,frontier_fresh,4200,,,0,output_layer_27,96,2,3.404358555640e-5,0.000000000000e0,,,,,
cell,1,0,frontier_fresh,4200,,,0,output_layer_27,96,2,3.276742811572e-5,0.000000000000e0,,,,,
cell,1,1,frontier_fresh,4200,,,0,output_layer_27,96,2,4.510072114572e-5,0.000000000000e0,,,,,
cell,1,2,frontier_fresh,4200,,,0,output_layer_27,96,2,3.720105399831e-5,0.000000000000e0,,,,,
cell,2,0,frontier_fresh,4200,,,0,output_layer_27,96,2,4.326518479340e-5,0.000000000000e0,,,,,
cell,2,1,frontier_fresh,4200,,,0,output_layer_27,96,2,4.155905211496e-5,0.000000000000e0,,,,,
cell,2,2,frontier_fresh,4200,,,0,output_layer_27,96,2,2.448228172966e-5,0.000000000000e0,,,,,
cell,0,0,frontier_fresh,4200,,,0,rademacher_projection_32,12,2,8.236427020379e-5,2.450421083929e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,rademacher_projection_32,12,2,5.331505514688e-5,1.971098302747e-3,,,,,
cell,0,2,frontier_fresh,4200,,,0,rademacher_projection_32,12,2,3.410774618249e-5,1.577026943046e-3,,,,,
cell,1,0,frontier_fresh,4200,,,0,rademacher_projection_32,12,2,3.416845501772e-5,1.574946734245e-3,,,,,
cell,1,1,frontier_fresh,4200,,,0,rademacher_projection_32,12,2,4.852327350758e-5,1.877039309541e-3,,,,,
cell,1,2,frontier_fresh,4200,,,0,rademacher_projection_32,12,2,3.798965306876e-5,1.663260148688e-3,,,,,
cell,2,0,frontier_fresh,4200,,,0,rademacher_projection_32,12,2,4.604905783787e-5,1.829218031814e-3,,,,,
cell,2,1,frontier_fresh,4200,,,0,rademacher_projection_32,12,2,4.273385334307e-5,1.751836156466e-3,,,,,
cell,2,2,frontier_fresh,4200,,,0,rademacher_projection_32,12,2,2.519519782909e-5,1.343480637446e-3,,,,,
cell,0,0,frontier_fresh,4200,,,0,rademacher_projection_32,24,2,8.236427020379e-5,1.604177157374e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,rademacher_projection_32,24,2,5.331505514688e-5,1.290386739219e-3,,,,,
cell,0,2,frontier_fresh,4200,,,0,rademacher_projection_32,24,2,3.410774618249e-5,1.032406477070e-3,,,,,
cell,1,0,frontier_fresh,4200,,,0,rademacher_projection_32,24,2,3.416845501772e-5,1.031044660743e-3,,,,,
cell,1,1,frontier_fresh,4200,,,0,rademacher_projection_32,24,2,4.852327350758e-5,1.228810674054e-3,,,,,
cell,1,2,frontier_fresh,4200,,,0,rademacher_projection_32,24,2,3.798965306876e-5,1.088859361681e-3,,,,,
cell,2,0,frontier_fresh,4200,,,0,rademacher_projection_32,24,2,4.604905783787e-5,1.197504299052e-3,,,,,
cell,2,1,frontier_fresh,4200,,,0,rademacher_projection_32,24,2,4.273385334307e-5,1.146845970309e-3,,,,,
cell,2,2,frontier_fresh,4200,,,0,rademacher_projection_32,24,2,2.519519782909e-5,8.795145308288e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,rademacher_projection_32,36,2,8.236427020379e-5,1.195683057280e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,rademacher_projection_32,36,2,5.331505514688e-5,9.617974887196e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,rademacher_projection_32,36,2,3.410774618249e-5,7.695103543802e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,rademacher_projection_32,36,2,3.416845501772e-5,7.684953164200e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,rademacher_projection_32,36,2,4.852327350758e-5,9.159013995543e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,rademacher_projection_32,36,2,3.798965306876e-5,8.115878502185e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,rademacher_projection_32,36,2,4.604905783787e-5,8.925670053431e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,rademacher_projection_32,36,2,4.273385334307e-5,8.548085164445e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,rademacher_projection_32,36,2,2.519519782909e-5,6.555514260440e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,8.236427020379e-5,9.261721136378e-4,,,,,
cell,0,1,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,5.331505514688e-5,7.450051312470e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,3.410774618249e-5,5.960601574498e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,3.416845501772e-5,5.952739124266e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,4.852327350758e-5,7.094541734484e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,3.798965306876e-5,6.286532455761e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,4.604905783787e-5,6.913794294136e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,4.273385334307e-5,6.621318296772e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,rademacher_projection_32,48,2,2.519519782909e-5,5.077879511302e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,rademacher_projection_32,72,2,8.236427020379e-5,5.347257191247e-4,,,,,
cell,0,1,frontier_fresh,4200,,,0,rademacher_projection_32,72,2,5.331505514688e-5,4.301289130731e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,rademacher_projection_32,72,2,3.410774618249e-5,3.441354923568e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,rademacher_projection_32,72,2,3.416845501772e-5,3.436815535811e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,rademacher_projection_32,72,2,4.852327350758e-5,4.096035580181e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,rademacher_projection_32,72,2,3.798965306876e-5,3.629531205603e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,rademacher_projection_32,72,2,4.604905783787e-5,3.991680996841e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,rademacher_projection_32,72,2,4.273385334307e-5,3.822819901031e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,rademacher_projection_32,72,2,2.519519782909e-5,2.931715102763e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,rademacher_projection_32,96,2,8.236427020379e-5,0.000000000000e0,,,,,
cell,0,1,frontier_fresh,4200,,,0,rademacher_projection_32,96,2,5.331505514688e-5,0.000000000000e0,,,,,
cell,0,2,frontier_fresh,4200,,,0,rademacher_projection_32,96,2,3.410774618249e-5,0.000000000000e0,,,,,
cell,1,0,frontier_fresh,4200,,,0,rademacher_projection_32,96,2,3.416845501772e-5,0.000000000000e0,,,,,
cell,1,1,frontier_fresh,4200,,,0,rademacher_projection_32,96,2,4.852327350758e-5,0.000000000000e0,,,,,
cell,1,2,frontier_fresh,4200,,,0,rademacher_projection_32,96,2,3.798965306876e-5,0.000000000000e0,,,,,
cell,2,0,frontier_fresh,4200,,,0,rademacher_projection_32,96,2,4.604905783787e-5,0.000000000000e0,,,,,
cell,2,1,frontier_fresh,4200,,,0,rademacher_projection_32,96,2,4.273385334307e-5,0.000000000000e0,,,,,
cell,2,2,frontier_fresh,4200,,,0,rademacher_projection_32,96,2,2.519519782909e-5,0.000000000000e0,,,,,
cell,0,0,frontier_fresh,4200,,,0,sign_gradient_171,12,2,8.424046773743e-5,2.478306690549e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,sign_gradient_171,12,2,5.434208812038e-5,1.989109382916e-3,,,,,
cell,0,2,frontier_fresh,4200,,,0,sign_gradient_171,12,2,3.509135361261e-5,1.599604976756e-3,,,,,
cell,1,0,frontier_fresh,4200,,,0,sign_gradient_171,12,2,3.381331874273e-5,1.567470686734e-3,,,,,
cell,1,1,frontier_fresh,4200,,,0,sign_gradient_171,12,2,5.004179231717e-5,1.902922049096e-3,,,,,
cell,1,2,frontier_fresh,4200,,,0,sign_gradient_171,12,2,3.981323145784e-5,1.702321114772e-3,,,,,
cell,2,0,frontier_fresh,4200,,,0,sign_gradient_171,12,2,4.724549071577e-5,1.852077023905e-3,,,,,
cell,2,1,frontier_fresh,4200,,,0,sign_gradient_171,12,2,4.461680751890e-5,1.790226508415e-3,,,,,
cell,2,2,frontier_fresh,4200,,,0,sign_gradient_171,12,2,2.595600733975e-5,1.364643003660e-3,,,,,
cell,0,0,frontier_fresh,4200,,,0,sign_gradient_171,24,2,8.424046773743e-5,1.622432572108e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,sign_gradient_171,24,2,5.434208812038e-5,1.302177758966e-3,,,,,
cell,0,2,frontier_fresh,4200,,,0,sign_gradient_171,24,2,3.509135361261e-5,1.047187269716e-3,,,,,
cell,1,0,frontier_fresh,4200,,,0,sign_gradient_171,24,2,3.381331874273e-5,1.026150438798e-3,,,,,
cell,1,1,frontier_fresh,4200,,,0,sign_gradient_171,24,2,5.004179231717e-5,1.245754904512e-3,,,,,
cell,1,2,frontier_fresh,4200,,,0,sign_gradient_171,24,2,3.981323145784e-5,1.114430766509e-3,,,,,
cell,2,0,frontier_fresh,4200,,,0,sign_gradient_171,24,2,4.724549071577e-5,1.212469022133e-3,,,,,
cell,2,1,frontier_fresh,4200,,,0,sign_gradient_171,24,2,4.461680751890e-5,1.171978355133e-3,,,,,
cell,2,2,frontier_fresh,4200,,,0,sign_gradient_171,24,2,2.595600733975e-5,8.933685515517e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,sign_gradient_171,36,2,8.424046773743e-5,1.209289840048e-3,,,,,
cell,0,1,frontier_fresh,4200,,,0,sign_gradient_171,36,2,5.434208812038e-5,9.705859959454e-4,,,,,
cell,0,2,frontier_fresh,4200,,,0,sign_gradient_171,36,2,3.509135361261e-5,7.805273067526e-4,,,,,
cell,1,0,frontier_fresh,4200,,,0,sign_gradient_171,36,2,3.381331874273e-5,7.648473787643e-4,,,,,
cell,1,1,frontier_fresh,4200,,,0,sign_gradient_171,36,2,5.004179231717e-5,9.285308832639e-4,,,,,
cell,1,2,frontier_fresh,4200,,,0,sign_gradient_171,36,2,3.981323145784e-5,8.306476500437e-4,,,,,
cell,2,0,frontier_fresh,4200,,,0,sign_gradient_171,36,2,4.724549071577e-5,9.037210513674e-4,,,,,
cell,2,1,frontier_fresh,4200,,,0,sign_gradient_171,36,2,4.461680751890e-5,8.735410900785e-4,,,,,
cell,2,2,frontier_fresh,4200,,,0,sign_gradient_171,36,2,2.595600733975e-5,6.658776034101e-4,,,,,
cell,0,0,frontier_fresh,4200,,,0,sign_gradient_171,48,2,8.424046773743e-5,9.367118822485e-4,,,,,
cell,0,1,frontier_fresh,4200,,,0,sign_gradient_171,48,2,5.434208812038e-5,7.518126796717e-4,,,,,
